#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g24282.t1      -          PF12799_full         -            5.8e-76  251.1 112.7   1.1e-08   35.2   7.5  13.7   5   4   8  13  13  12  12 -
anno1.g17332.t1      -          PF12799_full         -               0.28   11.4  22.4      0.82   10.0   4.6   4.7   1   1   4   5   5   5   0 -
anno1.g18380.t1      -          PF12799_full         -               0.37   11.1   8.8       4.1    7.7   0.7   4.0   2   1   0   3   3   2   0 -
anno1.g8861.t1       -          PF12799_full         -               0.49   10.7  16.4      0.38   11.0   0.4   5.0   2   1   4   6   6   4   0 -
anno1.g2422.t1       -          PF12799_full         -               0.53   10.6  14.2       4.8    7.5   0.8   4.9   1   1   4   5   5   5   0 -
anno1.g26658.t1      -          PF12799_full         -               0.53   10.5  16.2       4.7    7.5   2.2   5.5   2   2   4   6   6   6   0 -
anno1.g30239.t2      -          PF12799_full         -               0.54   10.5  19.6       0.9    9.8   2.3   4.2   3   1   1   4   4   3   0 -
anno1.g10510.t1      -          PF12799_full         -               0.71   10.1  16.2      0.35   11.1   3.1   4.5   2   1   3   5   5   4   0 -
anno1.g12835.t1      -          PF12799_full         -                1.8    8.9  19.5      0.26   11.6   2.2   3.5   2   1   2   4   4   3   0 -
anno1.g17331.t1      -          PF12799_full         -                2.4    8.5  30.6     0.032   14.5   5.3   5.3   2   2   3   5   5   5   0 -
anno1.g4649.t2       -          PF12799_full         -                3.1    8.1  11.0       0.9    9.8   0.5   3.1   2   1   0   2   2   2   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF12799_full_profile.hmm
# Target file:     ../input/braker_aa_files/a_cytherea_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/a_cytherea_soft_mask_braker_filtered_proteins_PF12799_full_profile_hmmer_braker3_gff_results.txt ../output/PF12799_full_profile.hmm ../input/braker_aa_files/a_cytherea_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:56:08 2025
# [ok]
