#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g20566.t1      -          PF00047_full         -                  0 1893.7 272.7   4.4e-14   54.8   1.7  56.2   7   6  44  56  56  56  56 -
anno1.g53200.t1      -          PF00047_full         -                  0 1507.0   0.0   5.5e-16   61.0   0.0  40.3   7   5  33  40  40  40  38 -
anno1.g74394.t1      -          PF00047_full         -            4.9e-36  126.3   1.7   1.2e-12   50.1   0.0   3.4   1   1   2   3   3   3   3 -
anno1.g31134.t1      -          PF00047_full         -            7.5e-36  125.7   1.0   3.2e-11   45.4   0.0   3.5   1   1   2   3   3   3   3 -
anno1.g51127.t1      -          PF00047_full         -            7.7e-36  125.7   8.0   1.4e-12   49.9   0.1   3.5   1   1   2   3   3   3   3 -
anno1.g34578.t1      -          PF00047_full         -            7.9e-36  125.7  22.4     4e-12   48.4   1.1   5.7   2   1   3   5   5   5   3 -
anno1.g34579.t1      -          PF00047_full         -            7.9e-36  125.7  22.4     4e-12   48.4   1.1   5.7   2   1   3   5   5   5   3 -
anno1.g38987.t2      -          PF00047_full         -            1.3e-35  124.9   3.9   6.3e-11   44.5   0.3   3.6   2   1   2   4   4   3   3 -
anno1.g57284.t1      -          PF00047_full         -            1.4e-35  124.8   2.2   4.7e-15   58.0   0.5   3.4   1   1   2   3   3   3   3 -
anno1.g40260.t1      -          PF00047_full         -            1.7e-35  124.6   2.0   3.6e-15   58.3   0.1   3.4   1   1   2   3   3   3   3 -
anno1.g43303.t1      -          PF00047_full         -            3.2e-35  123.7  15.5   3.4e-13   51.9   2.0   4.2   1   1   3   4   4   4   4 -
anno1.g44382.t1      -          PF00047_full         -            3.7e-35  123.5  13.0   5.2e-12   48.0   0.1   4.4   3   1   0   4   4   4   4 -
anno1.g76042.t1      -          PF00047_full         -            4.2e-35  123.3   3.9   1.9e-12   49.5   0.0   3.2   1   1   2   3   3   3   3 -
anno1.g51270.t1      -          PF00047_full         -            5.3e-35  123.0  11.0   5.9e-15   57.6   0.8   3.2   1   1   2   3   3   3   3 -
anno1.g45185.t1      -          PF00047_full         -              6e-35  122.8   4.7   7.3e-12   47.6   1.8   3.4   2   1   1   3   3   3   3 -
anno1.g78376.t1      -          PF00047_full         -            8.1e-35  122.4   3.5   1.3e-12   50.0   0.0   3.4   1   1   2   3   3   3   3 -
anno1.g59153.t1      -          PF00047_full         -            8.2e-35  122.3   9.8   3.5e-15   58.4   1.8   3.5   2   1   1   3   3   3   3 -
anno1.g59154.t1      -          PF00047_full         -            8.2e-35  122.3   9.8   3.5e-15   58.4   1.8   3.5   2   1   1   3   3   3   3 -
anno1.g15663.t1      -          PF00047_full         -            1.6e-34  121.4  27.5   3.9e-11   45.2   2.1   4.8   1   1   3   4   4   4   4 -
anno1.g8173.t1       -          PF00047_full         -            2.3e-34  120.9   5.0   8.1e-12   47.4   0.0   3.4   1   1   2   3   3   3   3 -
anno1.g18642.t1      -          PF00047_full         -            4.4e-34  120.0   7.9     3e-10   42.3   0.0   3.1   1   1   2   3   3   3   3 -
anno1.g74909.t1      -          PF00047_full         -            5.4e-34  119.7   9.0   2.1e-11   46.1   2.1   3.6   3   1   1   4   4   3   3 -
anno1.g41512.t1      -          PF00047_full         -            6.4e-34  119.4   9.0   1.9e-10   43.0   0.0   3.1   1   1   2   3   3   3   3 -
anno1.g58842.t1      -          PF00047_full         -            7.1e-34  119.3   3.8   1.6e-11   46.5   1.5   3.5   2   1   1   3   3   3   3 -
anno1.g46406.t1      -          PF00047_full         -            8.4e-34  119.0  25.6   3.7e-10   42.0   0.3   6.8   2   1   4   6   6   6   5 -
anno1.g59910.t1      -          PF00047_full         -            9.5e-34  118.9  12.6   1.2e-13   53.4   2.1   4.4   2   1   2   4   4   4   3 -
anno1.g65048.t1      -          PF00047_full         -            2.3e-33  117.6   0.6   9.2e-16   60.3   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g47588.t1      -          PF00047_full         -            2.5e-33  117.5   7.7   2.1e-17   65.6   1.9   2.0   1   1   1   2   2   2   2 -
anno1.g23489.t1      -          PF00047_full         -            3.8e-33  116.9   6.4   1.2e-07   33.8   0.0   5.4   2   1   3   5   5   5   4 -
anno1.g20289.t1      -          PF00047_full         -            3.9e-33  116.9   7.9   5.8e-14   54.4   0.0   4.3   2   1   2   4   4   4   3 -
anno1.g55388.t1      -          PF00047_full         -            5.4e-33  116.4   4.0   1.1e-12   50.2   2.2   3.2   1   1   2   3   3   3   3 -
anno1.g70131.t1      -          PF00047_full         -            1.4e-32  115.0  11.6   2.7e-09   39.2   2.0   4.1   1   1   3   4   4   4   4 -
anno1.g72671.t2      -          PF00047_full         -            2.1e-32  114.5  26.9   7.6e-14   54.0   1.1   5.7   2   2   3   5   5   5   3 -
anno1.g30531.t2      -          PF00047_full         -            2.3e-32  114.4  16.5   2.9e-09   39.1   0.0   5.3   1   1   4   5   5   5   4 -
anno1.g83086.t1      -          PF00047_full         -            2.3e-32  114.4  13.6   7.9e-11   44.2   0.1   5.7   4   2   2   6   6   5   4 -
anno1.g33843.t1      -          PF00047_full         -            2.4e-32  114.3  14.6   5.8e-12   47.9   0.2   4.8   3   2   1   4   4   4   4 -
anno1.g17867.t1      -          PF00047_full         -            2.6e-32  114.2   0.3   8.6e-15   57.1   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g17868.t1      -          PF00047_full         -            2.6e-32  114.2   0.3   8.6e-15   57.1   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g7130.t1       -          PF00047_full         -            6.7e-32  112.9   3.6   4.4e-12   48.3   0.0   3.0   1   1   2   3   3   3   3 -
anno1.g46201.t2      -          PF00047_full         -            6.9e-32  112.8   0.4   9.1e-15   57.0   0.1   2.2   1   1   1   2   2   2   2 -
anno1.g49400.t1      -          PF00047_full         -            7.4e-32  112.7   5.3   5.8e-15   57.7   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g18292.t1      -          PF00047_full         -            8.6e-32  112.5   4.1     2e-11   46.1   1.7   3.7   3   1   1   4   4   3   3 -
anno1.g4352.t1       -          PF00047_full         -            1.5e-31  111.7   3.8   9.3e-16   60.3   0.3   2.4   1   1   1   2   2   2   2 -
anno1.g71174.t1      -          PF00047_full         -            1.6e-31  111.6  11.4   6.6e-11   44.4   1.6   3.2   1   1   2   3   3   3   3 -
anno1.g70303.t2      -          PF00047_full         -            1.7e-31  111.6   1.9   1.4e-17   66.2   0.2   2.1   1   1   1   2   2   2   2 -
anno1.g56666.t1      -          PF00047_full         -              3e-31  110.8  13.1   1.6e-14   56.2   0.8   3.4   2   1   1   3   3   3   3 -
anno1.g70132.t1      -          PF00047_full         -            3.4e-31  110.5  16.3   2.6e-12   49.0   0.8   3.2   1   1   2   3   3   3   3 -
anno1.g74910.t1      -          PF00047_full         -            3.5e-31  110.5   3.5   3.2e-11   45.5   2.4   3.3   2   1   1   3   3   3   3 -
anno1.g73186.t1      -          PF00047_full         -            3.5e-31  110.5  20.6   1.1e-09   40.5   0.0   6.9   3   2   4   7   7   7   3 -
anno1.g5789.t1       -          PF00047_full         -            3.7e-31  110.4  12.6   6.2e-17   64.1   1.6   3.1   3   1   1   4   4   2   2 -
anno1.g2391.t1       -          PF00047_full         -            3.8e-31  110.4   3.7   4.8e-11   44.9   0.0   3.8   1   1   2   3   3   3   3 -
anno1.g78911.t1      -          PF00047_full         -            4.2e-31  110.3   0.3   8.4e-11   44.1   0.0   3.3   2   1   1   3   3   3   3 -
anno1.g65050.t1      -          PF00047_full         -            4.6e-31  110.1   4.5     1e-13   53.6   0.3   3.5   2   1   1   3   3   3   2 -
anno1.g65051.t1      -          PF00047_full         -            4.6e-31  110.1   4.5     1e-13   53.6   0.3   3.5   2   1   1   3   3   3   2 -
anno1.g32886.t1      -          PF00047_full         -            5.4e-31  109.9   2.4   1.3e-14   56.5   0.2   3.3   1   1   2   3   3   3   3 -
anno1.g74391.t1      -          PF00047_full         -            5.6e-31  109.8   0.1   7.6e-14   54.0   0.0   2.4   2   0   0   2   2   2   2 -
anno1.g80290.t1      -          PF00047_full         -              7e-31  109.5   0.2   1.5e-10   43.3   0.1   3.1   2   1   1   3   3   3   3 -
anno1.g40259.t2      -          PF00047_full         -            7.3e-31  109.5   2.1   5.4e-14   54.5   0.2   3.5   1   1   2   3   3   3   3 -
anno1.g71180.t1      -          PF00047_full         -            1.1e-30  108.9   0.0   2.7e-09   39.2   0.0   4.1   2   1   2   4   4   4   4 -
anno1.g74398.t1      -          PF00047_full         -            1.2e-30  108.7   2.8   1.7e-13   52.9   0.1   3.3   1   1   2   3   3   3   3 -
anno1.g64173.t1      -          PF00047_full         -            1.3e-30  108.7   3.9   4.4e-14   54.8   0.1   3.6   2   1   2   4   4   3   3 -
anno1.g18288.t1      -          PF00047_full         -            1.4e-30  108.6   5.4   2.8e-11   45.7   2.7   3.3   2   1   1   3   3   3   3 -
anno1.g81075.t1      -          PF00047_full         -            1.6e-30  108.4   5.7   1.1e-19   73.1   2.6   2.0   1   1   1   2   2   2   2 -
anno1.g81076.t1      -          PF00047_full         -            1.6e-30  108.4   5.7   1.1e-19   73.1   2.6   2.0   1   1   1   2   2   2   2 -
anno1.g74397.t1      -          PF00047_full         -            2.4e-30  107.8   2.7   2.3e-13   52.5   0.1   3.4   1   1   2   3   3   3   3 -
anno1.g72156.t1      -          PF00047_full         -            3.1e-30  107.4   0.2   2.5e-13   52.3   0.0   3.1   1   1   2   3   3   3   3 -
anno1.g73891.t1      -          PF00047_full         -            3.2e-30  107.4  17.0   5.6e-16   61.0   5.3   2.4   1   1   1   2   2   2   2 -
anno1.g5787.t1       -          PF00047_full         -            4.7e-30  106.9   8.2   5.5e-17   64.3   0.3   2.5   2   1   1   3   3   2   2 -
anno1.g74058.t1      -          PF00047_full         -            5.2e-30  106.7   3.3   1.5e-13   53.0   0.0   4.2   3   1   1   4   4   4   3 -
anno1.g13162.t1      -          PF00047_full         -            5.3e-30  106.7   7.0   3.5e-15   58.4   0.3   2.3   1   1   1   2   2   2   2 -
anno1.g72670.t1      -          PF00047_full         -              6e-30  106.5  23.2   5.3e-14   54.5   1.1   4.7   2   1   2   4   4   4   3 -
anno1.g31136.t1      -          PF00047_full         -            1.3e-29  105.4   1.6   9.2e-15   57.0   0.0   3.7   1   1   2   3   3   3   2 -
anno1.g59990.t1      -          PF00047_full         -            1.4e-29  105.3   0.6   4.8e-17   64.4   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g47315.t1      -          PF00047_full         -            1.4e-29  105.3  27.8   4.4e-13   51.5   3.6   5.3   2   1   2   4   4   4   4 -
anno1.g2082.t1       -          PF00047_full         -            1.8e-29  104.9   1.4   5.8e-16   60.9   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g24175.t1      -          PF00047_full         -            2.5e-29  104.4   1.4     2e-13   52.7   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g65096.t1      -          PF00047_full         -            3.2e-29  104.1   1.3   4.1e-15   58.2   0.0   2.4   1   1   1   2   2   2   2 -
anno1.g8184.t1       -          PF00047_full         -            3.2e-29  104.1   0.0   2.5e-08   36.0   0.0   4.2   1   1   2   3   3   3   3 -
anno1.g54952.t1      -          PF00047_full         -            3.8e-29  103.9  12.1   4.4e-16   61.3   0.2   3.5   1   1   2   3   3   3   3 -
anno1.g54953.t1      -          PF00047_full         -            3.8e-29  103.9  12.1   4.4e-16   61.3   0.2   3.5   1   1   2   3   3   3   3 -
anno1.g73185.t1      -          PF00047_full         -            4.4e-29  103.7   8.4   6.4e-10   41.2   0.0   4.3   2   1   2   4   4   4   3 -
anno1.g47066.t1      -          PF00047_full         -            5.1e-29  103.5   5.5   6.4e-14   54.3   0.2   2.3   1   1   1   2   2   2   2 -
anno1.g47071.t1      -          PF00047_full         -            5.1e-29  103.5   5.5   6.4e-14   54.3   0.2   2.3   1   1   1   2   2   2   2 -
anno1.g44022.t1      -          PF00047_full         -            5.4e-29  103.4  18.0   3.8e-12   48.5   0.8   3.6   1   1   2   3   3   3   3 -
anno1.g73663.t1      -          PF00047_full         -            5.6e-29  103.3  26.6   8.7e-11   44.0   1.2   6.5   2   1   4   6   6   6   3 -
anno1.g27377.t1      -          PF00047_full         -            6.3e-29  103.2   4.0   2.6e-11   45.8   0.0   3.3   1   1   2   3   3   3   3 -
anno1.g14708.t1      -          PF00047_full         -            7.9e-29  102.9   6.5   5.5e-17   64.3   0.9   2.5   1   1   1   2   2   2   2 -
anno1.g7613.t1       -          PF00047_full         -            8.9e-29  102.7  16.2   2.5e-14   55.6   0.8   2.9   1   1   2   3   3   2   2 -
anno1.g7614.t1       -          PF00047_full         -            8.9e-29  102.7  16.2   2.5e-14   55.6   0.8   2.9   1   1   2   3   3   2   2 -
anno1.g47882.t1      -          PF00047_full         -            1.1e-28  102.4   1.7   2.7e-14   55.5   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g47883.t1      -          PF00047_full         -            1.1e-28  102.4   1.7   2.7e-14   55.5   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g70203.t1      -          PF00047_full         -            1.3e-28  102.2   1.5   6.4e-13   51.0   0.5   2.3   1   1   1   2   2   2   2 -
anno1.g70200.t1      -          PF00047_full         -            1.5e-28  101.9   1.6   6.4e-13   51.0   0.5   2.3   1   1   1   2   2   2   2 -
anno1.g84621.t1      -          PF00047_full         -            1.5e-28  101.9  16.0   3.7e-11   45.3   0.0   4.2   1   1   3   4   4   4   3 -
anno1.g31135.t1      -          PF00047_full         -            2.1e-28  101.5   1.6   1.1e-14   56.8   0.0   3.1   2   1   1   3   3   2   2 -
anno1.g17873.t1      -          PF00047_full         -            2.6e-28  101.2   4.6   2.7e-15   58.7   0.0   2.7   1   1   1   2   2   2   2 -
anno1.g70130.t1      -          PF00047_full         -            2.8e-28  101.1  12.7   2.2e-09   39.5   2.1   4.1   1   1   3   4   4   4   3 -
anno1.g23058.t1      -          PF00047_full         -              3e-28  101.0   8.9   7.6e-15   57.3   1.2   3.5   1   1   2   3   3   3   2 -
anno1.g1507.t1       -          PF00047_full         -            3.9e-28  100.6   0.1   3.1e-13   52.1   0.2   2.2   1   1   1   2   2   2   2 -
anno1.g10520.t1      -          PF00047_full         -            4.2e-28  100.5   0.3   2.1e-13   52.6   0.1   2.3   1   1   0   2   2   2   2 -
anno1.g74790.t1      -          PF00047_full         -            4.8e-28  100.3   4.0   1.9e-15   59.3   0.6   3.5   2   2   1   3   3   3   3 -
anno1.g47959.t1      -          PF00047_full         -            5.1e-28  100.2  26.0   8.6e-13   50.6   0.8   5.6   2   1   3   5   5   4   4 -
anno1.g84117.t1      -          PF00047_full         -            5.2e-28  100.2   0.2   7.6e-13   50.8   0.1   2.4   1   1   1   2   2   2   2 -
anno1.g62227.t1      -          PF00047_full         -            5.6e-28  100.1  26.3   4.9e-11   44.9   3.0   4.8   3   1   1   4   4   4   4 -
anno1.g36598.t1      -          PF00047_full         -            6.6e-28   99.8   0.3   1.3e-13   53.2   0.0   2.7   1   1   2   3   3   2   2 -
anno1.g67774.t1      -          PF00047_full         -            7.2e-28   99.7   2.1   8.2e-20   73.5   0.7   2.0   1   1   1   2   2   2   2 -
anno1.g71921.t1      -          PF00047_full         -            8.6e-28   99.5   0.0   1.2e-13   53.4   0.0   2.4   1   1   1   2   2   2   2 -
anno1.g20817.t1      -          PF00047_full         -            1.2e-27   98.9   4.7   2.5e-15   58.8   0.6   3.5   2   2   1   3   3   3   3 -
anno1.g41440.t1      -          PF00047_full         -            1.5e-27   98.6  10.2     4e-07   32.1   0.0   5.9   4   1   1   5   5   5   5 -
anno1.g79888.t1      -          PF00047_full         -            1.6e-27   98.6   1.7   3.3e-13   51.9   0.0   2.4   1   1   1   2   2   2   2 -
anno1.g26346.t2      -          PF00047_full         -              2e-27   98.2  25.3     2e-08   36.4   1.3   5.7   1   1   4   5   5   5   4 -
anno1.g62567.t1      -          PF00047_full         -            2.2e-27   98.1   0.1   2.2e-13   52.5   0.0   2.4   1   1   1   2   2   2   2 -
anno1.g54709.t1      -          PF00047_full         -            2.3e-27   98.1   4.9   7.7e-14   54.0   1.0   2.0   1   1   1   2   2   2   2 -
anno1.g36597.t1      -          PF00047_full         -            2.7e-27   97.9   0.1     2e-13   52.7   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g65220.t1      -          PF00047_full         -            3.3e-27   97.6   0.0   1.6e-13   53.0   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g54950.t1      -          PF00047_full         -            3.4e-27   97.5   8.2     5e-12   48.1   0.2   3.1   3   0   0   3   3   3   3 -
anno1.g76843.t1      -          PF00047_full         -            5.3e-27   96.9  22.1   2.6e-11   45.7   3.3   5.1   1   1   4   5   5   5   3 -
anno1.g34504.t1      -          PF00047_full         -            5.5e-27   96.8   0.0   3.1e-16   61.8   0.1   2.4   1   1   1   2   2   2   2 -
anno1.g54432.t1      -          PF00047_full         -            5.7e-27   96.8  17.0   2.1e-13   52.5   0.3   3.1   1   1   2   3   3   2   2 -
anno1.g57929.t1      -          PF00047_full         -              6e-27   96.7   0.1     8e-13   50.7   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g42663.t1      -          PF00047_full         -            8.1e-27   96.3   8.7   5.5e-08   34.9   0.1   3.1   1   1   2   3   3   3   3 -
anno1.g68977.t1      -          PF00047_full         -            9.4e-27   96.1  21.9     4e-08   35.4   6.3   3.1   1   1   2   3   3   3   3 -
anno1.g53702.t1      -          PF00047_full         -              1e-26   96.0   0.2   7.3e-13   50.8   0.1   2.2   1   1   1   2   2   2   2 -
anno1.g38412.t1      -          PF00047_full         -            1.7e-26   95.2   3.5   3.7e-12   48.5   0.3   2.4   1   1   1   2   2   2   2 -
anno1.g36127.t1      -          PF00047_full         -            1.8e-26   95.2   0.1   1.3e-14   56.5   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g8964.t1       -          PF00047_full         -            1.9e-26   95.1  14.3   2.8e-13   52.2   1.8   3.1   1   1   2   3   3   3   3 -
anno1.g41443.t1      -          PF00047_full         -            2.4e-26   94.8  13.8   4.8e-08   35.1   0.2   5.9   2   1   3   5   5   5   3 -
anno1.g22485.t1      -          PF00047_full         -            2.5e-26   94.7   0.0   4.7e-12   48.2   0.4   2.0   1   1   1   2   2   2   2 -
anno1.g76204.t1      -          PF00047_full         -            2.6e-26   94.6  10.1   7.9e-13   50.7   0.3   3.1   1   1   2   3   3   3   3 -
anno1.g27202.t1      -          PF00047_full         -            4.3e-26   93.9   3.0   5.4e-15   57.8   0.4   2.5   1   1   1   2   2   2   2 -
anno1.g27203.t1      -          PF00047_full         -            4.3e-26   93.9   3.0   5.4e-15   57.8   0.4   2.5   1   1   1   2   2   2   2 -
anno1.g73752.t1      -          PF00047_full         -            5.8e-26   93.5  11.0   1.9e-12   49.5   0.8   3.4   1   1   2   3   3   3   3 -
anno1.g54060.t1      -          PF00047_full         -            6.8e-26   93.3   0.0   2.3e-11   46.0   0.1   2.0   1   1   1   2   2   2   2 -
anno1.g81441.t1      -          PF00047_full         -            8.6e-26   92.9   0.0   8.3e-12   47.4   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g23074.t1      -          PF00047_full         -            1.1e-25   92.6   7.0   3.4e-09   38.8   0.7   4.3   2   1   2   4   4   4   3 -
anno1.g64172.t1      -          PF00047_full         -            1.2e-25   92.4   1.3   4.5e-14   54.7   0.1   2.4   1   1   1   2   2   2   2 -
anno1.g54059.t1      -          PF00047_full         -            1.3e-25   92.3   0.0   2.6e-11   45.8   0.0   2.0   1   1   1   2   2   2   2 -
anno1.g19195.t1      -          PF00047_full         -            1.6e-25   92.0   8.0   5.7e-11   44.6   0.1   4.6   3   1   1   4   4   4   2 -
anno1.g7136.t1       -          PF00047_full         -            1.8e-25   91.9   3.0   7.2e-12   47.6   0.0   2.7   1   1   2   3   3   2   2 -
anno1.g72941.t2      -          PF00047_full         -            2.8e-25   91.3  21.1   2.9e-14   55.4   0.6   5.1   1   1   3   4   4   4   2 -
anno1.g19453.t1      -          PF00047_full         -            3.6e-25   90.9   0.2   5.2e-13   51.3   0.0   2.3   1   1   1   2   2   2   2 -
anno1.g20963.t1      -          PF00047_full         -            3.7e-25   90.9   0.5   3.1e-12   48.8   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g7694.t1       -          PF00047_full         -            3.7e-25   90.9   0.5   3.8e-08   35.4   0.0   3.2   2   1   1   3   3   3   3 -
anno1.g82113.t1      -          PF00047_full         -              4e-25   90.8   2.6   7.6e-14   54.0   0.0   2.6   2   1   1   3   3   2   2 -
anno1.g50149.t1      -          PF00047_full         -            5.9e-25   90.2   6.4   4.2e-13   51.6   0.3   2.2   1   1   0   2   2   2   2 -
anno1.g38941.t1      -          PF00047_full         -            6.6e-25   90.1   4.9   1.8e-14   56.1   0.4   2.2   1   1   1   2   2   2   2 -
anno1.g59117.t1      -          PF00047_full         -            6.6e-25   90.1   4.9   1.8e-14   56.1   0.4   2.2   1   1   1   2   2   2   2 -
anno1.g59119.t1      -          PF00047_full         -            6.6e-25   90.1   4.9   1.8e-14   56.1   0.4   2.2   1   1   1   2   2   2   2 -
anno1.g71793.t1      -          PF00047_full         -            7.2e-25   89.9  10.5   1.1e-11   47.0   2.0   3.9   1   1   2   3   3   3   2 -
anno1.g28936.t1      -          PF00047_full         -            8.5e-25   89.7   0.0   5.5e-11   44.7   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g23430.t1      -          PF00047_full         -            8.9e-25   89.6   4.9     8e-16   60.5   0.2   3.2   1   1   2   3   3   3   2 -
anno1.g7131.t1       -          PF00047_full         -            1.1e-24   89.4   0.2   3.3e-12   48.7   0.4   2.1   1   1   1   2   2   2   2 -
anno1.g58185.t1      -          PF00047_full         -            1.1e-24   89.3  20.0   1.6e-12   49.7   1.4   3.8   1   1   2   3   3   3   3 -
anno1.g47065.t1      -          PF00047_full         -            1.1e-24   89.3   1.9   1.8e-12   49.5   0.1   2.3   1   1   1   2   2   2   2 -
anno1.g46782.t1      -          PF00047_full         -            1.8e-24   88.6   1.5     3e-13   52.1   1.1   2.3   1   1   1   2   2   2   2 -
anno1.g52107.t1      -          PF00047_full         -            2.2e-24   88.4   0.6   4.9e-15   57.9   0.1   2.2   1   1   1   2   2   2   2 -
anno1.g51330.t1      -          PF00047_full         -            2.2e-24   88.3   4.4   8.2e-18   66.9   1.9   3.9   1   1   2   4   4   2   2 -
anno1.g53882.t1      -          PF00047_full         -            2.8e-24   88.0   1.2   5.2e-11   44.8   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g81933.t1      -          PF00047_full         -            2.8e-24   88.0   6.2   2.2e-13   52.5   1.1   2.3   1   1   1   2   2   2   2 -
anno1.g82611.t1      -          PF00047_full         -              3e-24   87.9   7.1   4.5e-12   48.2   1.4   2.3   1   1   1   2   2   2   2 -
anno1.g38091.t1      -          PF00047_full         -            4.4e-24   87.4   5.0   4.9e-14   54.6   0.5   2.5   1   1   1   2   2   2   2 -
anno1.g46787.t1      -          PF00047_full         -            5.2e-24   87.1   1.8   7.9e-12   47.4   1.2   2.0   1   1   1   2   2   2   2 -
anno1.g56123.t1      -          PF00047_full         -            5.6e-24   87.0   6.1   1.4e-11   46.7   0.5   2.0   1   1   1   2   2   2   2 -
anno1.g44653.t1      -          PF00047_full         -            5.7e-24   87.0  10.3   3.3e-12   48.7   0.8   3.3   2   1   1   3   3   3   3 -
anno1.g38942.t1      -          PF00047_full         -            5.8e-24   87.0   5.8   3.2e-14   55.2   1.1   2.2   1   1   1   2   2   2   2 -
anno1.g11170.t1      -          PF00047_full         -            6.1e-24   86.9   2.1   6.9e-12   47.6   0.1   2.4   1   1   1   2   2   2   2 -
anno1.g77341.t1      -          PF00047_full         -            6.3e-24   86.9   6.0   1.6e-11   46.5   0.9   2.4   1   1   1   2   2   2   2 -
anno1.g10521.t1      -          PF00047_full         -              7e-24   86.7   7.6   8.6e-12   47.3   1.0   3.5   1   1   2   3   3   3   2 -
anno1.g84000.t1      -          PF00047_full         -            7.2e-24   86.7   0.1   5.3e-11   44.8   0.0   2.2   1   1   1   2   2   2   2 -
anno1.g23428.t1      -          PF00047_full         -              1e-23   86.2   8.4   4.8e-13   51.4   0.5   3.4   2   1   1   3   3   3   3 -
anno1.g12312.t1      -          PF00047_full         -            1.2e-23   86.0   0.3   9.4e-14   53.7   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g795.t1        -          PF00047_full         -            1.3e-23   85.9   8.0   1.9e-12   49.4   1.4   2.3   1   1   1   2   2   2   2 -
anno1.g17312.t1      -          PF00047_full         -            1.3e-23   85.9   0.2   2.3e-10   42.7   0.1   2.0   1   1   1   2   2   2   2 -
anno1.g11635.t1      -          PF00047_full         -            1.4e-23   85.8   3.5   3.4e-13   51.9   0.1   2.0   1   1   1   2   2   2   2 -
anno1.g84813.t1      -          PF00047_full         -            1.4e-23   85.7   0.2   4.6e-11   44.9   0.1   2.0   1   1   1   2   2   2   2 -
anno1.g26685.t1      -          PF00047_full         -            1.6e-23   85.6  15.4   7.5e-14   54.0   0.1   5.0   3   1   2   5   5   3   2 -
anno1.g21814.t1      -          PF00047_full         -            1.6e-23   85.5  17.5   1.6e-14   56.3   3.3   3.2   1   1   2   3   3   2   2 -
anno1.g23353.t1      -          PF00047_full         -            1.7e-23   85.5   7.1   3.9e-12   48.5   0.3   3.5   1   1   2   3   3   3   2 -
anno1.g83999.t1      -          PF00047_full         -            2.9e-23   84.7   0.3   2.5e-10   42.5   0.0   2.4   2   0   0   2   2   2   2 -
anno1.g45719.t1      -          PF00047_full         -            3.6e-23   84.4   0.4   6.7e-10   41.2   0.0   2.3   1   1   1   2   2   2   2 -
anno1.g6673.t1       -          PF00047_full         -            3.8e-23   84.3   9.2   1.9e-11   46.2   1.2   2.5   2   1   1   3   3   2   2 -
anno1.g52437.t1      -          PF00047_full         -            4.2e-23   84.2   0.0   1.2e-11   46.9   0.0   2.3   1   1   1   2   2   2   2 -
anno1.g72888.t1      -          PF00047_full         -            4.2e-23   84.2  12.3   3.1e-11   45.5   2.7   4.0   1   1   3   4   4   4   3 -
anno1.g77770.t1      -          PF00047_full         -            4.3e-23   84.2   4.8   1.9e-13   52.7   0.1   2.3   1   1   1   2   2   2   2 -
anno1.g36489.t1      -          PF00047_full         -            4.6e-23   84.0   0.0     3e-10   42.3   0.0   2.4   1   1   1   2   2   2   2 -
anno1.g54602.t1      -          PF00047_full         -            5.1e-23   83.9   6.3   5.5e-15   57.7   2.3   2.3   1   1   1   2   2   2   2 -
anno1.g3888.t1       -          PF00047_full         -            5.3e-23   83.9   0.0   4.8e-11   44.9   0.0   2.1   1   1   1   2   2   2   2 -
anno1.g30250.t1      -          PF00047_full         -            6.1e-23   83.6   0.0   5.6e-12   47.9   0.0   2.1   1   1   0   2   2   2   2 -
anno1.g38355.t1      -          PF00047_full         -            6.2e-23   83.6   0.5     3e-10   42.3   0.7   2.1   1   1   1   2   2   2   2 -
anno1.g70525.t1      -          PF00047_full         -            6.5e-23   83.6   2.8   1.1e-10   43.8   0.7   2.2   1   1   1   2   2   2   2 -
anno1.g42758.t1      -          PF00047_full         -            7.9e-23   83.3   1.4   5.1e-10   41.6   0.1   2.1   1   1   1   2   2   2   2 -
anno1.g81934.t1      -          PF00047_full         -              8e-23   83.3  11.1   2.9e-13   52.1   1.1   2.7   2   1   1   3   3   2   2 -
anno1.g6609.t1       -          PF00047_full         -            9.3e-23   83.1   3.2   1.2e-10   43.6   0.5   2.2   1   1   1   2   2   2   2 -
