#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g14663.t1      -          PF13516_full         -           8.7e-137  446.2 169.8   6.2e-06   27.2   2.4  33.5   8   5  25  33  33  33  28 -
anno1.g35368.t1      -          PF13516_full         -               0.61   11.2   4.4        26    6.0   0.4   3.4   2   1   1   3   3   3   0 -
anno1.g13172.t1      -          PF13516_full         -               0.65   11.1   5.9        39    5.4   0.0   4.1   4   0   0   4   4   2   0 -
anno1.g14856.t1      -          PF13516_full         -               0.93   10.6  13.3       7.4    7.7   0.3   4.3   4   0   0   4   4   4   0 -
anno1.g38466.t1      -          PF13516_full         -               0.99   10.5  11.3       8.2    7.6   0.1   5.2   4   1   1   5   5   5   0 -
anno1.g8562.t1       -          PF13516_full         -                1.1   10.4  27.6       5.7    8.1   1.9   6.5   5   2   3   8   8   4   0 -
anno1.g10696.t1      -          PF13516_full         -                1.2   10.3  19.4       2.8    9.1   0.5   4.4   3   2   1   4   4   3   0 -
anno1.g40852.t1      -          PF13516_full         -                1.2   10.2  20.3       4.5    8.4   0.2   5.9   5   1   2   7   7   5   0 -
anno1.g10822.t1      -          PF13516_full         -                1.2   10.2  26.1       3.4    8.8   0.1   6.2   6   0   0   6   6   6   0 -
anno1.g11646.t1      -          PF13516_full         -                1.3   10.2  30.8        30    5.8   4.3   7.8   6   1   2   8   8   6   0 -
anno1.g34099.t2      -          PF13516_full         -                1.8    9.7   6.1        13    7.0   0.1   2.8   1   1   1   2   2   2   0 -
anno1.g34954.t1      -          PF13516_full         -                1.9    9.7   0.0       1.9    9.7   0.0   6.5   7   0   0   7   7   2   0 -
anno1.g33163.t1      -          PF13516_full         -                  2    9.6  12.5   1.5e+02    3.5   0.1   6.0   4   2   0   5   5   4   0 -
anno1.g15656.t1      -          PF13516_full         -                2.3    9.4  24.2       7.3    7.8   0.1   8.6   8   3   3  11  11   7   0 -
anno1.g32093.t2      -          PF13516_full         -                2.6    9.2  16.2       7.2    7.8   0.6   5.3   5   1   0   5   5   3   0 -
anno1.g43431.t1      -          PF13516_full         -                2.9    9.0  22.8       8.4    7.6   1.7   4.6   2   2   3   5   5   4   0 -
anno1.g2792.t1       -          PF13516_full         -                2.9    9.0   9.6        14    6.9   0.2   5.0   5   1   0   5   5   3   0 -
anno1.g33284.t1      -          PF13516_full         -                3.1    8.9  26.1       9.5    7.4   1.3   5.8   5   1   1   6   6   5   0 -
anno1.g26365.t1      -          PF13516_full         -                3.9    8.6   0.1       3.9    8.6   0.1   3.1   2   2   2   4   4   2   0 -
anno1.g27201.t1      -          PF13516_full         -                4.1    8.6  13.6       3.8    8.7   0.8   4.5   3   1   1   4   4   3   0 -
anno1.g31048.t1      -          PF13516_full         -                4.2    8.5  33.8       7.6    7.7   0.2   7.5   7   0   0   7   7   6   0 -
anno1.g9903.t1       -          PF13516_full         -                4.2    8.5   7.1        22    6.2   0.1   3.4   3   0   0   3   3   2   0 -
anno1.g31243.t1      -          PF13516_full         -                4.2    8.5  24.0        19    6.4   0.1   7.8   8   0   0   8   8   6   0 -
anno1.g1269.t1       -          PF13516_full         -                4.7    8.4   0.0       4.7    8.4   0.0   5.3   5   0   0   5   5   5   0 -
anno1.g27348.t1      -          PF13516_full         -                5.6    8.1   5.6       4.1    8.6   0.2   3.4   2   0   0   2   2   1   0 -
anno1.g8563.t1       -          PF13516_full         -                5.6    8.1  25.5       5.9    8.1   0.8   6.1   4   2   3   7   7   5   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13516_full_profile.hmm
# Target file:     ../input/braker_aa_files/fungia_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/fungia_soft_mask_braker_filtered_proteins_PF13516_full_profile_hmmer_braker3_gff_results.txt ../output/PF13516_full_profile.hmm ../input/braker_aa_files/fungia_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:53:46 2025
# [ok]
