#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g20980.t1      -          PF18452_full         -           4.9e-124  411.0 101.3   2.6e-05   24.6   0.0  61.1  33  17  24  65  65  58  19 -
anno1.g24030.t1      -          PF18452_full         -              0.015   15.6   0.1     0.033   14.5   0.1   1.6   1   1   0   1   1   1   0 -
anno1.g31156.t1      -          PF18452_full         -              0.019   15.3   1.8      0.21   11.9   0.0   2.5   1   1   0   2   2   2   0 -
anno1.g23590.t1      -          PF18452_full         -              0.019   15.3   2.8     0.019   15.3   2.8   3.5   2   2   0   3   3   3   0 -
anno1.g25243.t1      -          PF18452_full         -              0.019   15.3   0.0     0.037   14.3   0.0   1.5   1   0   0   1   1   1   0 -
anno1.g5370.t1       -          PF18452_full         -              0.023   15.0   0.1      0.11   12.8   0.0   2.0   2   0   0   2   2   1   0 -
anno1.g28885.t1      -          PF18452_full         -              0.024   15.0   0.0     0.053   13.8   0.0   1.5   1   0   0   1   1   1   0 -
anno1.g5369.t1       -          PF18452_full         -              0.024   15.0   0.1     0.042   14.2   0.1   1.2   1   1   0   1   1   1   0 -
anno1.g23233.t1      -          PF18452_full         -              0.028   14.8   1.8     0.069   13.5   1.8   1.8   1   0   0   1   1   1   0 -
anno1.g19161.t1      -          PF18452_full         -              0.029   14.7   6.8      0.28   11.5   0.1   4.2   2   2   1   3   3   2   0 -
anno1.g2483.t1       -          PF18452_full         -              0.035   14.4   0.0       2.6    8.3   0.0   2.3   2   0   0   2   2   2   0 -
anno1.g29491.t1      -          PF18452_full         -              0.035   14.4   0.1     0.054   13.8   0.1   1.4   1   1   0   1   1   1   0 -
anno1.g28582.t1      -          PF18452_full         -              0.037   14.3   1.9        31    4.8   0.0   3.9   4   0   0   4   4   3   0 -
anno1.g6617.t1       -          PF18452_full         -              0.043   14.2   0.5      0.29   11.5   0.0   2.5   3   0   0   3   3   1   0 -
anno1.g25245.t1      -          PF18452_full         -              0.044   14.1   0.6      0.13   12.6   0.6   1.7   1   1   0   1   1   1   0 -
anno1.g2486.t1       -          PF18452_full         -              0.045   14.1   0.1        15    5.9   0.0   2.7   3   0   0   3   3   2   0 -
anno1.g18056.t1      -          PF18452_full         -              0.046   14.0   0.3       1.8    8.8   0.0   2.9   3   0   0   3   3   2   0 -
anno1.g21085.t1      -          PF18452_full         -              0.047   14.0   0.0     0.084   13.2   0.0   1.5   1   0   0   1   1   1   0 -
anno1.g25714.t1      -          PF18452_full         -              0.049   14.0   0.1       4.9    7.4   0.0   2.6   3   0   0   3   3   2   0 -
anno1.g5388.t1       -          PF18452_full         -              0.051   13.9   1.0      0.19   12.0   0.1   2.1   2   0   0   2   2   2   0 -
anno1.g14311.t1      -          PF18452_full         -              0.056   13.8   0.2      0.19   12.0   0.0   1.8   2   0   0   2   2   1   0 -
anno1.g12254.t1      -          PF18452_full         -              0.058   13.7   3.5       1.1    9.6   0.2   3.1   2   1   1   3   3   3   0 -
anno1.g14551.t1      -          PF18452_full         -               0.06   13.7   1.6     0.078   13.3   0.1   1.8   2   0   0   2   2   1   0 -
anno1.g9773.t1       -          PF18452_full         -              0.062   13.6   0.9       3.5    7.9   0.0   2.6   1   1   1   2   2   2   0 -
anno1.g16649.t1      -          PF18452_full         -              0.066   13.5   1.3      0.77   10.1   0.0   2.6   2   0   0   2   2   2   0 -
anno1.g14738.t1      -          PF18452_full         -              0.068   13.5   0.0     0.098   13.0   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g27379.t1      -          PF18452_full         -               0.07   13.5   0.1       0.1   12.9   0.1   1.4   1   0   0   1   1   1   0 -
anno1.g2208.t1       -          PF18452_full         -              0.078   13.3   0.3       4.8    7.5   0.0   3.1   2   1   0   2   2   2   0 -
anno1.g16215.t1      -          PF18452_full         -               0.08   13.3   0.0      0.23   11.8   0.0   1.7   2   0   0   2   2   1   0 -
anno1.g8092.t1       -          PF18452_full         -              0.082   13.2   0.1      0.14   12.5   0.1   1.5   1   0   0   1   1   1   0 -
anno1.g27506.t1      -          PF18452_full         -              0.082   13.2   3.2       1.2    9.5   0.3   2.3   1   1   1   2   2   2   0 -
anno1.g2487.t1       -          PF18452_full         -              0.083   13.2   0.1      0.31   11.4   0.0   2.1   2   0   0   2   2   1   0 -
anno1.g30139.t1      -          PF18452_full         -              0.093   13.1   0.8         1    9.6   0.2   2.4   1   1   1   2   2   2   0 -
anno1.g12305.t1      -          PF18452_full         -              0.097   13.0   0.1      0.16   12.3   0.1   1.4   1   1   0   1   1   1   0 -
anno1.g17399.t1      -          PF18452_full         -                0.1   13.0   0.9        16    5.7   0.0   3.0   1   1   1   2   2   2   0 -
anno1.g24735.t1      -          PF18452_full         -                0.1   12.9   0.0      0.13   12.5   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g9465.t1       -          PF18452_full         -                0.1   12.9   3.7        58    3.9   0.1   4.4   4   1   0   4   4   3   0 -
anno1.g20559.t1      -          PF18452_full         -               0.11   12.9   0.1       0.3   11.4   0.1   1.7   1   0   0   1   1   1   0 -
anno1.g30440.t1      -          PF18452_full         -               0.12   12.7   0.1      0.18   12.1   0.1   1.2   1   0   0   1   1   1   0 -
anno1.g12250.t1      -          PF18452_full         -               0.12   12.7   0.2      0.27   11.5   0.2   1.6   1   0   0   1   1   1   0 -
anno1.g26143.t1      -          PF18452_full         -               0.13   12.6   0.0      0.18   12.1   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g24311.t1      -          PF18452_full         -               0.13   12.6   0.0      0.24   11.7   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g27567.t1      -          PF18452_full         -               0.14   12.5   0.1      0.33   11.3   0.1   1.6   1   1   0   1   1   1   0 -
anno1.g22878.t1      -          PF18452_full         -               0.14   12.5   2.6       0.4   11.0   1.6   2.1   1   1   1   2   2   2   0 -
anno1.g26952.t1      -          PF18452_full         -               0.14   12.5   0.1      0.61   10.4   0.0   1.9   2   0   0   2   2   1   0 -
anno1.g14610.t1      -          PF18452_full         -               0.16   12.3   1.8        11    6.3   0.1   2.8   2   1   1   3   3   2   0 -
anno1.g20013.t1      -          PF18452_full         -               0.17   12.2   0.0      0.34   11.2   0.0   1.5   1   0   0   1   1   1   0 -
anno1.g25712.t1      -          PF18452_full         -               0.18   12.1   0.0       0.3   11.4   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g6477.t1       -          PF18452_full         -               0.22   11.9   7.6      0.62   10.4   0.1   2.8   3   0   0   3   3   2   0 -
anno1.g28594.t1      -          PF18452_full         -               0.26   11.6   0.0      0.51   10.7   0.0   1.5   1   0   0   1   1   1   0 -
anno1.g22487.t1      -          PF18452_full         -               0.26   11.6   0.9       2.2    8.6   0.1   2.5   1   1   1   2   2   2   0 -
anno1.g29716.t1      -          PF18452_full         -               0.31   11.3   0.0      0.37   11.1   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g11017.t1      -          PF18452_full         -                3.2    8.1   9.5       5.3    7.3   3.7   2.6   1   1   1   2   2   2   0 -
anno1.g29471.t1      -          PF18452_full         -                4.2    7.7   7.5         8    6.8   0.7   3.0   3   1   1   4   4   2   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF18452_full_profile.hmm
# Target file:     ../input/braker_aa_files/s_pistillata_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/s_pistillata_soft_mask_braker_filtered_proteins_PF18452_full_profile_hmmer_braker3_gff_results.txt ../output/PF18452_full_profile.hmm ../input/braker_aa_files/s_pistillata_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:50:59 2025
# [ok]
