#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g737.t1        -          PF13895_full         -                  0 2676.7   0.0   6.6e-16   59.2   0.0  73.7  12   9  55  73  73  73  72 -
anno1.g15993.t2      -          PF13895_full         -                  0 1089.5  96.2   4.4e-15   56.5   1.1  29.1   4   3  23  29  29  29  27 -
anno1.g28501.t1      -          PF13895_full         -            1.4e-15   58.2   0.1   3.2e-06   27.7   0.0   3.0   1   1   1   2   2   2   2 -
anno1.g30183.t1      -          PF13895_full         -            1.6e-15   58.0   0.4   3.1e-15   57.0   0.4   1.4   1   0   0   1   1   1   1 -
anno1.g31126.t1      -          PF13895_full         -            2.2e-15   57.5   1.0   2.2e-15   57.5   1.0   2.2   3   0   0   3   3   1   1 -
anno1.g6088.t1       -          PF13895_full         -            2.5e-15   57.3   0.0   3.6e-15   56.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g15453.t1      -          PF13895_full         -            3.6e-15   56.8   0.7     3e-07   31.1   0.0   2.5   1   1   1   2   2   2   2 -
anno1.g14671.t1      -          PF13895_full         -            3.9e-15   56.7   3.5   1.5e-08   35.3   1.4   2.2   2   0   0   2   2   2   2 -
anno1.g31498.t1      -          PF13895_full         -            4.5e-15   56.5   0.4   2.1e-14   54.4   0.4   2.2   1   0   0   1   1   1   1 -
anno1.g11604.t1      -          PF13895_full         -            1.1e-14   55.2   0.0   3.3e-14   53.7   0.0   1.7   2   0   0   2   2   1   1 -
anno1.g1810.t1       -          PF13895_full         -            1.9e-14   54.5   2.6   3.1e-06   27.8   0.2   2.4   1   1   1   2   2   2   2 -
anno1.g7531.t1       -          PF13895_full         -            2.4e-14   54.1  15.0   3.2e-10   40.7   2.9   3.9   2   1   2   4   4   3   2 -
anno1.g9411.t1       -          PF13895_full         -            4.6e-14   53.2   0.0     8e-14   52.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g8392.t1       -          PF13895_full         -              7e-14   52.6   0.1   2.8e-13   50.7   0.1   2.0   1   0   0   1   1   1   1 -
anno1.g9412.t1       -          PF13895_full         -            9.7e-14   52.2   0.0   1.6e-13   51.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g11603.t1      -          PF13895_full         -              1e-13   52.1   0.0   2.8e-13   50.7   0.0   1.7   1   0   0   1   1   1   1 -
anno1.g12665.t1      -          PF13895_full         -            3.4e-13   50.4   2.2   4.3e-07   30.6   0.2   3.0   2   1   1   3   3   3   2 -
anno1.g4848.t1       -          PF13895_full         -            3.8e-13   50.3   1.0   1.6e-05   25.5   0.7   2.4   2   0   0   2   2   2   2 -
anno1.g19165.t1      -          PF13895_full         -            4.5e-13   50.0   0.1   9.1e-13   49.0   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g73.t1         -          PF13895_full         -            5.4e-13   49.8   0.9   4.1e-10   40.4   0.1   2.6   2   1   1   3   3   2   1 -
anno1.g23275.t1      -          PF13895_full         -            6.1e-13   49.6   4.1     9e-13   49.0   4.1   1.3   1   0   0   1   1   1   1 -
anno1.g11588.t1      -          PF13895_full         -            6.2e-13   49.6   8.5   2.4e-12   47.6   0.4   2.3   2   0   0   2   2   2   1 -
anno1.g4845.t1       -          PF13895_full         -            7.6e-13   49.3   4.6   1.6e-06   28.7   0.5   2.5   2   0   0   2   2   2   2 -
anno1.g7459.t1       -          PF13895_full         -            8.2e-13   49.2   0.3   1.1e-12   48.8   0.3   1.3   1   0   0   1   1   1   1 -
anno1.g16001.t1      -          PF13895_full         -              1e-12   48.8   3.9   5.3e-07   30.3   0.0   3.1   2   1   2   4   4   2   2 -
anno1.g23025.t1      -          PF13895_full         -            2.2e-12   47.8   7.3   1.6e-09   38.5   0.1   3.6   3   0   0   3   3   2   2 -
anno1.g8391.t1       -          PF13895_full         -            3.4e-12   47.1   0.0   1.2e-11   45.4   0.0   1.9   1   0   0   1   1   1   1 -
anno1.g4844.t1       -          PF13895_full         -            7.4e-12   46.0   2.2   1.1e-05   25.9   0.2   2.5   2   0   0   2   2   2   2 -
anno1.g12674.t1      -          PF13895_full         -            9.3e-12   45.7   7.1   4.5e-09   37.0   0.3   2.7   1   1   2   3   3   2   2 -
anno1.g3740.t1       -          PF13895_full         -            9.8e-12   45.6   0.0   2.5e-11   44.3   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g10108.t1      -          PF13895_full         -            1.3e-11   45.2   0.0   1.3e-11   45.2   0.0   3.4   4   0   0   4   4   2   1 -
anno1.g4847.t1       -          PF13895_full         -            1.4e-11   45.1   3.7   1.4e-06   28.9   0.0   2.4   1   1   1   2   2   2   2 -
anno1.g31145.t1      -          PF13895_full         -            1.6e-11   45.0   3.7   7.4e-10   39.5   1.0   2.8   2   1   1   3   3   3   1 -
anno1.g22959.t1      -          PF13895_full         -            2.8e-11   44.2   0.0   2.8e-11   44.2   0.0   2.5   4   0   0   4   4   1   1 -
anno1.g18410.t1      -          PF13895_full         -            2.9e-11   44.1   2.5   6.5e-11   43.0   2.5   1.6   1   0   0   1   1   1   1 -
anno1.g483.t1        -          PF13895_full         -            3.8e-11   43.8   0.3   1.8e-10   41.5   0.3   2.2   1   0   0   1   1   1   1 -
anno1.g3990.t2       -          PF13895_full         -              4e-11   43.7   2.2     4e-11   43.7   2.2   2.0   2   0   0   2   2   1   1 -
anno1.g3440.t1       -          PF13895_full         -            4.1e-11   43.6   1.6   0.00029   21.4   0.0   2.5   1   1   1   2   2   2   2 -
anno1.g7510.t1       -          PF13895_full         -            4.2e-11   43.6   1.4   8.6e-11   42.6   1.4   1.4   1   0   0   1   1   1   1 -
anno1.g30138.t1      -          PF13895_full         -            8.2e-11   42.7   0.0   1.7e-10   41.6   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g641.t1        -          PF13895_full         -            9.1e-11   42.5   1.3   2.5e-10   41.1   1.3   1.7   1   0   0   1   1   1   1 -
anno1.g30137.t1      -          PF13895_full         -            9.3e-11   42.5   1.7   9.3e-11   42.5   1.7   2.1   2   1   0   2   2   1   1 -
anno1.g6139.t1       -          PF13895_full         -              1e-10   42.3   0.0   1.3e-10   42.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g4840.t1       -          PF13895_full         -            1.3e-10   42.0   6.7   5.6e-05   23.7   0.1   2.5   2   0   0   2   2   2   2 -
anno1.g14439.t1      -          PF13895_full         -            1.4e-10   41.9   1.1   2.4e-10   41.1   1.1   1.3   1   0   0   1   1   1   1 -
anno1.g17833.t1      -          PF13895_full         -            1.7e-10   41.6   0.0   3.4e-10   40.7   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g12664.t1      -          PF13895_full         -            1.8e-10   41.5   5.2   6.2e-06   26.8   1.4   2.8   1   1   2   3   3   2   2 -
anno1.g14441.t1      -          PF13895_full         -            2.1e-10   41.3   0.7   3.9e-10   40.5   0.7   1.4   1   0   0   1   1   1   1 -
anno1.g2660.t1       -          PF13895_full         -            1.2e-09   38.9   0.3   2.1e-06   28.3   0.0   2.1   1   1   1   2   2   2   1 -
anno1.g16369.t1      -          PF13895_full         -            1.3e-09   38.7   0.0     3e-09   37.6   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g9909.t1       -          PF13895_full         -            1.6e-09   38.4   1.1    0.0002   21.9   0.2   2.5   1   1   1   2   2   2   2 -
anno1.g16371.t1      -          PF13895_full         -            1.7e-09   38.4   0.0     4e-09   37.2   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g18411.t2      -          PF13895_full         -            2.3e-09   37.9   3.3   2.3e-09   37.9   3.3   2.3   2   0   0   2   2   1   1 -
anno1.g16353.t1      -          PF13895_full         -            2.4e-09   37.9   1.7   2.4e-09   37.9   1.7   3.2   3   0   0   3   3   3   1 -
anno1.g31611.t1      -          PF13895_full         -            3.9e-09   37.2   0.1   1.1e-08   35.7   0.1   1.7   1   0   0   1   1   1   1 -
anno1.g15644.t1      -          PF13895_full         -            5.6e-09   36.7   0.7   5.6e-09   36.7   0.7   1.8   2   0   0   2   2   1   1 -
anno1.g71.t1         -          PF13895_full         -            6.4e-09   36.5   2.5   7.4e-09   36.3   2.5   1.1   1   0   0   1   1   1   1 -
anno1.g7455.t1       -          PF13895_full         -            6.5e-09   36.5   0.0   7.7e-09   36.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g20183.t1      -          PF13895_full         -              7e-09   36.4   0.2   1.3e-08   35.5   0.2   1.4   1   0   0   1   1   1   1 -
anno1.g6483.t1       -          PF13895_full         -            9.2e-09   36.0   0.0   1.9e-08   35.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g6486.t1       -          PF13895_full         -            9.3e-09   36.0   0.0   1.9e-08   35.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g12666.t1      -          PF13895_full         -            1.8e-08   35.0   5.0   2.8e-06   27.9   0.4   2.7   1   1   0   2   2   2   1 -
anno1.g3442.t1       -          PF13895_full         -            2.2e-08   34.7   6.5   4.3e-06   27.3   0.1   3.2   3   1   1   4   4   2   1 -
anno1.g9906.t1       -          PF13895_full         -            2.6e-08   34.5   1.4   0.00013   22.5   0.3   2.4   1   1   1   2   2   2   2 -
anno1.g72.t1         -          PF13895_full         -            3.5e-08   34.1   0.3   4.8e-08   33.6   0.3   1.2   1   0   0   1   1   1   1 -
anno1.g3770.t1       -          PF13895_full         -            4.2e-08   33.8   0.0   9.3e-08   32.7   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g4843.t1       -          PF13895_full         -            4.9e-08   33.6  19.1   2.5e-05   24.8   0.3   3.3   2   1   1   3   3   2   2 -
anno1.g2285.t1       -          PF13895_full         -            5.4e-08   33.5   8.7   8.8e-05   23.0   0.2   3.2   3   0   0   3   3   2   2 -
anno1.g12788.t1      -          PF13895_full         -            5.9e-08   33.4   9.0   1.1e-07   32.5   3.6   2.8   2   1   1   3   3   3   1 -
anno1.g684.t1        -          PF13895_full         -            6.6e-08   33.2   0.0   1.2e-07   32.4   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g31804.t1      -          PF13895_full         -            1.4e-07   32.1   0.1   9.9e-07   29.4   0.0   2.5   2   0   0   2   2   1   1 -
anno1.g15444.t1      -          PF13895_full         -            2.6e-07   31.3   0.3   2.6e-07   31.3   0.3   2.3   2   1   1   3   3   1   1 -
anno1.g32342.t1      -          PF13895_full         -            3.3e-07   30.9   0.3   0.00014   22.4   0.2   2.3   1   1   1   2   2   2   1 -
anno1.g25210.t2      -          PF13895_full         -            5.1e-07   30.3   0.0   1.3e-06   29.0   0.0   1.6   1   0   0   1   1   1   1 -
anno1.g6492.t1       -          PF13895_full         -            5.9e-07   30.1   0.0   1.2e-06   29.1   0.0   1.5   1   1   1   2   2   1   1 -
anno1.g6489.t1       -          PF13895_full         -            8.1e-07   29.7   0.0     1e-06   29.4   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g15630.t1      -          PF13895_full         -            8.4e-07   29.6   0.8   1.2e-06   29.2   0.8   1.2   1   0   0   1   1   1   1 -
anno1.g11261.t1      -          PF13895_full         -            1.4e-06   28.9   0.1   4.7e-06   27.2   0.1   1.9   1   0   0   1   1   1   1 -
anno1.g6488.t1       -          PF13895_full         -            2.1e-06   28.3   0.0   3.9e-06   27.4   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g1809.t1       -          PF13895_full         -            2.2e-06   28.2   0.2   2.2e-06   28.2   0.2   1.8   2   0   0   2   2   1   1 -
anno1.g9897.t1       -          PF13895_full         -            2.4e-06   28.1   0.0   3.9e-06   27.4   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g11237.t1      -          PF13895_full         -            3.3e-06   27.7   1.9   8.2e-06   26.4   0.0   2.4   2   0   0   2   2   1   1 -
anno1.g6125.t1       -          PF13895_full         -            4.7e-06   27.2   1.1   1.1e-05   26.0   1.1   1.6   1   0   0   1   1   1   1 -
anno1.g10220.t1      -          PF13895_full         -            6.6e-06   26.7   2.0   6.6e-06   26.7   2.0   2.5   2   0   0   2   2   1   1 -
anno1.g6737.t1       -          PF13895_full         -              1e-05   26.1   0.5     1e-05   26.1   0.5   1.8   2   0   0   2   2   1   1 -
anno1.g3989.t2       -          PF13895_full         -            1.2e-05   25.8   1.1   1.2e-05   25.8   1.1   2.0   2   0   0   2   2   1   1 -
anno1.g17011.t1      -          PF13895_full         -            1.3e-05   25.7   1.2   3.2e-05   24.5   1.2   1.6   1   0   0   1   1   1   1 -
anno1.g17012.t1      -          PF13895_full         -            1.3e-05   25.7   1.1   2.8e-05   24.6   1.1   1.5   1   0   0   1   1   1   1 -
anno1.g1173.t3       -          PF13895_full         -            1.3e-05   25.7   0.2   3.3e-05   24.4   0.0   1.7   2   0   0   2   2   1   1 -
anno1.g25332.t1      -          PF13895_full         -            1.5e-05   25.5   0.6   1.5e-05   25.5   0.6   2.4   3   0   0   3   3   1   1 -
anno1.g26147.t1      -          PF13895_full         -              3e-05   24.5   2.9   9.2e-05   23.0   2.9   1.8   1   1   0   1   1   1   1 -
anno1.g16368.t1      -          PF13895_full         -            3.1e-05   24.5   0.6   6.9e-05   23.4   0.6   1.5   1   0   0   1   1   1   1 -
anno1.g24597.t1      -          PF13895_full         -            4.1e-05   24.1   0.7   5.8e-05   23.6   0.6   1.3   1   1   0   1   1   1   1 -
anno1.g7499.t1       -          PF13895_full         -            4.4e-05   24.0   0.0     0.032   14.7   0.0   3.0   3   0   0   3   3   2   1 -
anno1.g7318.t1       -          PF13895_full         -              6e-05   23.6   1.4    0.0035   17.8   0.0   2.5   1   1   1   2   2   2   1 -
anno1.g962.t1        -          PF13895_full         -            0.00012   22.6   1.3      0.23   11.9   0.3   3.0   2   1   1   3   3   2   1 -
anno1.g21155.t1      -          PF13895_full         -            0.00021   21.8   4.8    0.0014   19.1   4.8   2.1   1   1   0   1   1   1   1 -
anno1.g26151.t1      -          PF13895_full         -             0.0011   19.5   1.7    0.0077   16.7   1.7   2.1   1   1   0   1   1   1   1 -
anno1.g12899.t1      -          PF13895_full         -             0.0014   19.1   0.2      0.12   12.8   0.0   2.5   2   0   0   2   2   2   1 -
anno1.g3336.t1       -          PF13895_full         -             0.0025   18.3   0.1    0.0062   17.0   0.1   1.7   1   0   0   1   1   1   1 -
anno1.g25468.t1      -          PF13895_full         -             0.0027   18.2   0.1     0.004   17.6   0.1   1.4   1   1   0   1   1   1   1 -
anno1.g7864.t1       -          PF13895_full         -             0.0066   16.9   0.1     0.023   15.2   0.0   1.9   2   0   0   2   2   1   1 -
anno1.g7536.t1       -          PF13895_full         -              0.013   15.9   0.1      0.66   10.4   0.0   2.1   2   0   0   2   2   2   0 -
anno1.g23622.t1      -          PF13895_full         -              0.016   15.7   0.0     0.032   14.7   0.0   1.5   1   1   0   1   1   1   0 -
anno1.g2023.t1       -          PF13895_full         -              0.032   14.7   0.0      0.11   12.9   0.0   1.8   1   1   0   2   2   1   0 -
anno1.g7537.t1       -          PF13895_full         -              0.087   13.3   3.4       6.1    7.3   0.0   2.8   2   1   1   3   3   2   0 -
anno1.g30140.t1      -          PF13895_full         -               0.13   12.7   0.6      0.58   10.6   0.3   1.9   2   0   0   2   2   1   0 -
anno1.g1439.t2       -          PF13895_full         -               0.17   12.4   0.2      0.44   11.0   0.2   1.7   1   0   0   1   1   1   0 -
anno1.g30141.t1      -          PF13895_full         -               0.24   11.9   0.4       2.3    8.7   0.2   2.2   2   0   0   2   2   2   0 -
anno1.g15631.t2      -          PF13895_full         -                1.2    9.5  11.1       3.1    8.2   3.7   3.1   2   1   0   2   2   2   0 -
anno1.g30163.t1      -          PF13895_full         -                  4    7.9  11.8       1.2    9.6   0.1   3.5   3   2   1   4   4   2   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13895_full_profile.hmm
# Target file:     ../input/braker_aa_files/a_hyactintus_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/a_hyactintus_soft_mask_braker_filtered_proteins_PF13895_full_profile_hmmer_braker3_gff_results.txt ../output/PF13895_full_profile.hmm ../input/braker_aa_files/a_hyactintus_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:55:20 2025
# [ok]
