#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g16948.t1      -          PF13519_full         -                  0 1621.6  93.0     5e-11   44.3   0.1  61.0  60   2   2  62  62  59  57 -
anno1.g7824.t1       -          PF13519_full         -           1.4e-280  927.1 139.3   4.6e-15   57.5   0.3  33.2  32   1   1  33  33  33  33 -
anno1.g49004.t1      -          PF13519_full         -               0.08   14.2   0.0      0.11   13.7   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g5677.t1       -          PF13519_full         -              0.088   14.0   0.0      0.13   13.4   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g32406.t1      -          PF13519_full         -               0.12   13.6   0.0      0.17   13.1   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g13741.t1      -          PF13519_full         -               0.13   13.5   1.0      0.23   12.7   0.1   1.8   2   0   0   2   2   1   0 -
anno1.g22926.t1      -          PF13519_full         -               0.21   12.8   0.0      0.24   12.6   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g32382.t1      -          PF13519_full         -               0.37   12.0   0.0      0.71   11.1   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g23241.t1      -          PF13519_full         -                0.5   11.5   0.0      0.79   10.9   0.0   1.3   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13519_full_profile.hmm
# Target file:     ../input/braker_aa_files/g_aspera_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/g_aspera_soft_mask_braker_filtered_proteins_PF13519_full_profile_hmmer_braker3_gff_results.txt ../output/PF13519_full_profile.hmm ../input/braker_aa_files/g_aspera_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:53:54 2025
# [ok]
