#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g22724.t1      -          PF13519_full         -                  0 1428.2  11.5   9.9e-12   46.5   0.9  50.1  45   5   2  50  50  50  49 -
anno1.g33459.t1      -          PF13519_full         -           1.6e-212  704.0 115.9   2.6e-14   54.9   0.5  24.5  24   1   1  25  25  24  24 -
anno1.g36121.t1      -          PF13519_full         -            1.7e-06   29.3   0.0   2.3e-06   28.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g1179.t1       -          PF13519_full         -            2.6e-06   28.7   0.0    0.0044   18.1   0.0   2.4   2   0   0   2   2   2   1 -
anno1.g3581.t1       -          PF13519_full         -            2.8e-06   28.6   0.0   6.2e-06   27.5   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g3578.t1       -          PF13519_full         -            4.3e-06   28.0   0.3   2.3e-05   25.6   0.0   2.1   2   0   0   2   2   1   1 -
anno1.g1183.t1       -          PF13519_full         -            9.6e-06   26.8   0.0      0.12   13.5   0.0   2.3   2   0   0   2   2   2   2 -
anno1.g3582.t1       -          PF13519_full         -            1.1e-05   26.6   0.0   2.4e-05   25.6   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g3577.t1       -          PF13519_full         -            1.7e-05   26.1   0.0   3.7e-05   24.9   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g12071.t2      -          PF13519_full         -            1.9e-05   25.9   0.0   4.2e-05   24.7   0.0   1.5   1   0   0   1   1   1   1 -
anno1.g16337.t1      -          PF13519_full         -            1.9e-05   25.8   0.0   2.9e-05   25.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g44255.t1      -          PF13519_full         -            2.3e-05   25.6   0.0   2.5e-05   25.5   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g37213.t1      -          PF13519_full         -            2.9e-05   25.3   0.0   3.1e-05   25.2   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g43625.t1      -          PF13519_full         -            2.9e-05   25.3   0.0     4e-05   24.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g13258.t1      -          PF13519_full         -            3.5e-05   25.0   0.0   8.6e-05   23.7   0.0   1.7   1   0   0   1   1   1   1 -
anno1.g6463.t1       -          PF13519_full         -            3.9e-05   24.9   0.3     8e-05   23.8   0.3   1.4   1   0   0   1   1   1   1 -
anno1.g25527.t1      -          PF13519_full         -            4.6e-05   24.6   0.1   8.7e-05   23.7   0.1   1.4   1   1   0   1   1   1   1 -
anno1.g28043.t1      -          PF13519_full         -            4.8e-05   24.6   0.1   9.3e-05   23.6   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g41597.t1      -          PF13519_full         -            6.1e-05   24.2   0.2   9.6e-05   23.6   0.0   1.5   2   0   0   2   2   1   1 -
anno1.g4547.t1       -          PF13519_full         -            6.1e-05   24.2   0.0   0.00021   22.4   0.0   1.9   1   1   0   1   1   1   1 -
anno1.g43274.t1      -          PF13519_full         -            0.00011   23.4   0.0   0.00014   23.1   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g41320.t1      -          PF13519_full         -            0.00013   23.2   0.0   0.00023   22.3   0.0   1.5   1   1   0   1   1   1   1 -
anno1.g40372.t1      -          PF13519_full         -            0.00016   22.8   0.6   0.00022   22.4   0.6   1.2   1   0   0   1   1   1   1 -
anno1.g40223.t1      -          PF13519_full         -            0.00021   22.4   0.0   0.00038   21.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g8680.t1       -          PF13519_full         -            0.00035   21.7   0.0   0.00044   21.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g3237.t1       -          PF13519_full         -            0.00038   21.6   0.1   0.00069   20.8   0.1   1.3   1   0   0   1   1   1   1 -
anno1.g9404.t1       -          PF13519_full         -            0.00042   21.5   0.0   0.00077   20.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g17516.t1      -          PF13519_full         -            0.00049   21.3   0.0   0.00093   20.4   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g28068.t1      -          PF13519_full         -            0.00075   20.7   0.0     0.001   20.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g11510.t1      -          PF13519_full         -            0.00076   20.6   0.0    0.0024   19.0   0.0   1.9   2   0   0   2   2   1   1 -
anno1.g6461.t1       -          PF13519_full         -            0.00082   20.5   1.7    0.0022   19.1   0.0   2.4   3   1   0   3   3   1   1 -
anno1.g40977.t1      -          PF13519_full         -            0.00098   20.3   0.0    0.0012   20.0   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g6538.t1       -          PF13519_full         -            0.00098   20.3   0.0    0.0014   19.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g25149.t1      -          PF13519_full         -            0.00099   20.3   0.1     0.019   16.1   0.0   2.0   2   0   0   2   2   2   1 -
anno1.g33625.t1      -          PF13519_full         -              0.001   20.2   0.0    0.0017   19.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g11516.t1      -          PF13519_full         -              0.001   20.2   0.0    0.0015   19.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g35171.t1      -          PF13519_full         -             0.0016   19.6   0.0    0.0075   17.4   0.0   1.8   1   1   0   1   1   1   1 -
anno1.g42852.t1      -          PF13519_full         -             0.0033   18.5   0.0    0.0066   17.6   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g43523.t1      -          PF13519_full         -             0.0035   18.5   0.0    0.0056   17.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g6888.t1       -          PF13519_full         -             0.0043   18.2   0.0    0.0077   17.3   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g19307.t1      -          PF13519_full         -             0.0056   17.8   0.0    0.0081   17.3   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g643.t1        -          PF13519_full         -             0.0062   17.6   0.0     0.007   17.5   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g16987.t1      -          PF13519_full         -             0.0064   17.6   0.0      0.01   16.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g22863.t1      -          PF13519_full         -             0.0077   17.3   0.0     0.015   16.4   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g43970.t1      -          PF13519_full         -              0.011   16.8   0.0     0.019   16.0   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g36309.t1      -          PF13519_full         -              0.013   16.5   0.0     0.019   16.1   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g41440.t1      -          PF13519_full         -              0.017   16.2   0.0     0.018   16.1   0.0   1.0   1   0   0   1   1   1   0 -
anno1.g2003.t1       -          PF13519_full         -               0.02   16.0   0.0     0.034   15.2   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g11446.t1      -          PF13519_full         -              0.023   15.8   0.0     0.061   14.4   0.0   1.7   1   0   0   1   1   1   0 -
anno1.g18614.t1      -          PF13519_full         -              0.036   15.2   0.0      0.24   12.5   0.0   2.5   1   0   0   1   1   1   0 -
anno1.g4549.t1       -          PF13519_full         -              0.039   15.0   0.1     0.039   15.0   0.1   1.9   3   0   0   3   3   1   0 -
anno1.g644.t1        -          PF13519_full         -              0.041   15.0   0.0     0.056   14.5   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g22540.t1      -          PF13519_full         -              0.063   14.4   0.0       0.1   13.7   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g34734.t1      -          PF13519_full         -              0.065   14.3   0.2       1.7    9.6   0.0   3.1   3   0   0   3   3   1   0 -
anno1.g25141.t1      -          PF13519_full         -              0.099   13.7   0.1      0.24   12.4   0.1   1.6   1   0   0   1   1   1   0 -
anno1.g43790.t1      -          PF13519_full         -               0.16   13.0   0.0      0.41   11.7   0.0   1.6   1   0   0   1   1   1   0 -
anno1.g19456.t1      -          PF13519_full         -               0.17   13.0   0.0      0.29   12.2   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g2578.t1       -          PF13519_full         -               0.27   12.3   0.0      0.38   11.8   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g18228.t1      -          PF13519_full         -               0.32   12.0   0.0       0.5   11.4   0.0   1.3   1   1   0   1   1   1   0 -
anno1.g5100.t1       -          PF13519_full         -               0.39   11.8   0.0      0.49   11.4   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g5115.t1       -          PF13519_full         -               0.39   11.7   0.0      0.76   10.8   0.0   1.4   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13519_full_profile.hmm
# Target file:     ../input/braker_aa_files/fungia_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/fungia_soft_mask_braker_filtered_proteins_PF13519_full_profile_hmmer_braker3_gff_results.txt ../output/PF13519_full_profile.hmm ../input/braker_aa_files/fungia_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:53:55 2025
# [ok]
