#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g56810.t1      -          PF13519_full         -                  0 1440.4  94.4   3.2e-11   45.7   0.4  52.2  47   5   5  52  52  52  46 -
anno1.g20281.t1      -          PF13519_full         -            2.9e-08   36.0   0.0     5e-08   35.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g49175.t1      -          PF13519_full         -            3.3e-08   35.9   0.0   3.9e-08   35.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g49177.t1      -          PF13519_full         -            3.3e-08   35.9   0.0   3.9e-08   35.6   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g12484.t1      -          PF13519_full         -            3.5e-08   35.7   0.1   8.4e-08   34.5   0.1   1.6   1   0   0   1   1   1   1 -
anno1.g27295.t1      -          PF13519_full         -            3.5e-08   35.7   0.0   5.9e-08   35.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g44941.t1      -          PF13519_full         -            3.9e-08   35.6   0.4   6.2e-08   34.9   0.4   1.3   1   0   0   1   1   1   1 -
anno1.g5585.t1       -          PF13519_full         -              4e-08   35.6   0.1   1.2e-07   34.0   0.1   1.8   1   0   0   1   1   1   1 -
anno1.g25164.t1      -          PF13519_full         -            4.4e-08   35.4   0.0   5.3e-08   35.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g84559.t1      -          PF13519_full         -            4.6e-08   35.4   0.0   5.9e-08   35.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g64491.t1      -          PF13519_full         -            5.8e-08   35.0   0.4   9.8e-08   34.3   0.4   1.4   1   0   0   1   1   1   1 -
anno1.g14474.t1      -          PF13519_full         -              8e-08   34.6   0.1   1.2e-07   34.1   0.1   1.2   1   0   0   1   1   1   1 -
anno1.g9257.t1       -          PF13519_full         -              8e-08   34.6   0.0   1.4e-07   33.7   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g34316.t1      -          PF13519_full         -            1.1e-07   34.1   0.0   2.2e-07   33.2   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g71367.t1      -          PF13519_full         -            1.3e-07   33.9   0.0   1.5e-07   33.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g37116.t1      -          PF13519_full         -            1.7e-07   33.5   0.1   3.6e-07   32.4   0.1   1.7   1   1   0   1   1   1   1 -
anno1.g64492.t1      -          PF13519_full         -            1.7e-07   33.5   0.2   2.8e-07   32.8   0.2   1.4   1   0   0   1   1   1   1 -
anno1.g80426.t1      -          PF13519_full         -            1.9e-07   33.4   0.1   3.1e-07   32.7   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g41180.t1      -          PF13519_full         -            2.3e-07   33.1   0.0   4.2e-07   32.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g41179.t1      -          PF13519_full         -            2.5e-07   33.0   0.0   4.5e-07   32.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g10048.t1      -          PF13519_full         -            2.9e-07   32.8   0.0   3.5e-07   32.5   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g54454.t1      -          PF13519_full         -            3.2e-07   32.6   0.3     7e-07   31.5   0.1   1.6   2   0   0   2   2   1   1 -
anno1.g45466.t1      -          PF13519_full         -            3.8e-07   32.4   0.0   6.1e-07   31.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g79978.t1      -          PF13519_full         -            3.8e-07   32.4   0.1   3.8e-07   32.4   0.1   1.8   2   0   0   2   2   1   1 -
anno1.g16018.t1      -          PF13519_full         -            5.5e-07   31.8   0.0   7.7e-07   31.4   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g23736.t1      -          PF13519_full         -              6e-07   31.7   0.0   9.4e-07   31.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g7093.t1       -          PF13519_full         -            6.7e-07   31.6   0.0     1e-06   30.9   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g39156.t1      -          PF13519_full         -              7e-07   31.5   0.0   1.1e-06   30.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g57077.t1      -          PF13519_full         -            7.5e-07   31.4   0.0   1.3e-06   30.7   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g81202.t1      -          PF13519_full         -            7.6e-07   31.4   0.0   3.8e-06   29.1   0.0   1.9   2   0   0   2   2   1   1 -
anno1.g73816.t1      -          PF13519_full         -            8.2e-07   31.3   0.0   1.4e-06   30.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g73819.t1      -          PF13519_full         -            8.2e-07   31.3   0.0   1.4e-06   30.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g28015.t1      -          PF13519_full         -            8.7e-07   31.2   0.4   1.9e-06   30.1   0.4   1.5   1   0   0   1   1   1   1 -
anno1.g59642.t1      -          PF13519_full         -            8.9e-07   31.2   0.0   1.6e-06   30.3   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g46839.t1      -          PF13519_full         -            1.5e-06   30.4   0.1   3.3e-06   29.3   0.1   1.5   1   0   0   1   1   1   1 -
anno1.g65651.t1      -          PF13519_full         -            2.1e-06   29.9   0.2   2.8e-06   29.5   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g39549.t1      -          PF13519_full         -            2.1e-06   29.9   0.7   7.3e-06   28.2   0.2   1.9   2   0   0   2   2   1   1 -
anno1.g39718.t1      -          PF13519_full         -              3e-06   29.4   0.0   3.4e-06   29.2   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g82924.t1      -          PF13519_full         -              3e-06   29.4   0.1     3e-06   29.4   0.1   1.5   2   0   0   2   2   1   1 -
anno1.g52558.t1      -          PF13519_full         -            3.1e-06   29.4   0.0   5.2e-06   28.6   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g25741.t1      -          PF13519_full         -            3.8e-06   29.1   0.0   7.1e-06   28.2   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g19299.t1      -          PF13519_full         -            4.3e-06   28.9   0.1   0.00082   21.5   0.0   2.3   2   0   0   2   2   2   1 -
anno1.g25162.t1      -          PF13519_full         -            5.3e-06   28.6   0.0   6.2e-06   28.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g7064.t1       -          PF13519_full         -            9.6e-06   27.8   0.0   1.5e-05   27.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g77009.t1      -          PF13519_full         -            1.8e-05   26.9   0.1   2.3e-05   26.5   0.1   1.1   1   0   0   1   1   1   1 -
anno1.g77010.t1      -          PF13519_full         -            1.8e-05   26.9   0.0   2.3e-05   26.5   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g39717.t1      -          PF13519_full         -            2.1e-05   26.7   0.0   2.5e-05   26.4   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g31078.t1      -          PF13519_full         -            3.1e-05   26.1   0.0   5.1e-05   25.4   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g5372.t2       -          PF13519_full         -            3.8e-05   25.8   0.0   7.2e-05   24.9   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g936.t1        -          PF13519_full         -            5.4e-05   25.3   0.0   9.5e-05   24.5   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g937.t1        -          PF13519_full         -            5.4e-05   25.3   0.0   9.5e-05   24.5   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g3383.t1       -          PF13519_full         -            5.7e-05   25.2   0.0   9.9e-05   24.5   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g64142.t1      -          PF13519_full         -            7.7e-05   24.8   0.0   0.00013   24.1   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g70918.t2      -          PF13519_full         -            8.1e-05   24.7   0.0    0.0001   24.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g31080.t1      -          PF13519_full         -            8.5e-05   24.7   0.0   0.00015   23.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g44938.t1      -          PF13519_full         -            9.3e-05   24.5   0.1   0.00018   23.6   0.1   1.4   1   0   0   1   1   1   1 -
anno1.g80699.t1      -          PF13519_full         -            0.00013   24.0   0.0   0.00037   22.6   0.0   1.6   1   1   0   1   1   1   1 -
anno1.g39155.t1      -          PF13519_full         -            0.00018   23.6   0.0   0.00033   22.8   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g37049.t1      -          PF13519_full         -            0.00018   23.6   0.1     0.017   17.1   0.0   2.3   2   0   0   2   2   2   1 -
anno1.g61288.t1      -          PF13519_full         -            0.00019   23.6   0.0   0.00024   23.2   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g7063.t1       -          PF13519_full         -            0.00028   23.0   0.0   0.00047   22.2   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g70401.t1      -          PF13519_full         -            0.00031   22.8   0.0   0.00056   22.0   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g54762.t1      -          PF13519_full         -            0.00031   22.8   0.0   0.00041   22.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g40878.t1      -          PF13519_full         -            0.00038   22.5   0.0   0.00056   22.0   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g70136.t1      -          PF13519_full         -            0.00043   22.4   0.0   0.00059   21.9   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g12483.t1      -          PF13519_full         -             0.0005   22.1   0.2   0.00053   22.1   0.2   1.2   1   0   0   1   1   1   1 -
anno1.g70134.t1      -          PF13519_full         -             0.0006   21.9   0.0   0.00083   21.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g61746.t1      -          PF13519_full         -            0.00065   21.8   0.0   0.00087   21.4   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g84330.t1      -          PF13519_full         -            0.00068   21.7   0.7   0.00092   21.3   0.7   1.1   1   0   0   1   1   1   1 -
anno1.g58030.t1      -          PF13519_full         -            0.00077   21.5   0.0    0.0021   20.1   0.0   1.7   1   1   1   2   2   2   1 -
anno1.g66031.t1      -          PF13519_full         -             0.0012   20.9   0.0    0.0023   20.0   0.0   1.5   2   0   0   2   2   1   1 -
anno1.g12482.t1      -          PF13519_full         -             0.0018   20.3   0.0    0.0018   20.3   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g69035.t1      -          PF13519_full         -             0.0021   20.1   0.0    0.0029   19.6   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g49904.t1      -          PF13519_full         -             0.0033   19.5   0.0    0.0039   19.2   0.0   1.0   1   0   0   1   1   1   1 -
anno1.g39012.t1      -          PF13519_full         -             0.0036   19.4   0.0    0.0052   18.8   0.0   1.2   1   0   0   1   1   1   1 -
anno1.g79263.t1      -          PF13519_full         -             0.0055   18.7   0.0     0.011   17.7   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g37038.t1      -          PF13519_full         -             0.0056   18.7   0.0     0.011   17.8   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g11237.t1      -          PF13519_full         -             0.0064   18.5   0.0     0.013   17.5   0.0   1.4   1   0   0   1   1   1   1 -
anno1.g37717.t1      -          PF13519_full         -             0.0083   18.2   0.0     0.011   17.8   0.0   1.1   1   0   0   1   1   1   1 -
anno1.g73357.t1      -          PF13519_full         -             0.0085   18.1   0.0     0.015   17.3   0.0   1.3   1   0   0   1   1   1   1 -
anno1.g24541.t1      -          PF13519_full         -               0.01   17.8   0.0     0.011   17.7   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g14695.t1      -          PF13519_full         -              0.012   17.7   0.0     0.017   17.1   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g74958.t1      -          PF13519_full         -              0.013   17.6   0.0     0.018   17.1   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g65462.t1      -          PF13519_full         -              0.014   17.4   0.0     0.023   16.7   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g59056.t1      -          PF13519_full         -              0.015   17.3   0.1     0.037   16.0   0.0   1.6   2   0   0   2   2   1   0 -
anno1.g25168.t1      -          PF13519_full         -              0.016   17.2   0.0     0.018   17.1   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g30789.t1      -          PF13519_full         -              0.016   17.2   0.0     0.031   16.3   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g15989.t1      -          PF13519_full         -              0.017   17.1   0.2     0.027   16.5   0.2   1.2   1   0   0   1   1   1   0 -
anno1.g52695.t1      -          PF13519_full         -              0.021   16.9   0.1     0.041   15.9   0.1   1.4   1   0   0   1   1   1   0 -
anno1.g69581.t1      -          PF13519_full         -              0.026   16.5   0.1       2.3   10.1   0.0   2.3   2   0   0   2   2   2   0 -
anno1.g25431.t1      -          PF13519_full         -              0.036   16.1   0.0     0.046   15.7   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g64143.t1      -          PF13519_full         -              0.052   15.6   0.0     0.084   14.9   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g34315.t1      -          PF13519_full         -              0.088   14.8   0.0      0.14   14.1   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g67182.t1      -          PF13519_full         -                0.1   14.6   0.0      0.12   14.4   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g25322.t1      -          PF13519_full         -               0.12   14.4   0.0      0.16   14.0   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g27073.t1      -          PF13519_full         -               0.13   14.2   0.0      0.22   13.5   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g35719.t1      -          PF13519_full         -               0.14   14.2   0.1      0.24   13.4   0.1   1.4   1   0   0   1   1   1   0 -
anno1.g59640.t1      -          PF13519_full         -               0.15   14.1   0.0      0.19   13.7   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g79606.t1      -          PF13519_full         -               0.15   14.1   0.0      0.19   13.7   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g44017.t1      -          PF13519_full         -                0.2   13.6   0.0       0.3   13.0   0.0   1.2   1   0   0   1   1   1   0 -
anno1.g50003.t1      -          PF13519_full         -               0.22   13.5   0.0      0.38   12.7   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g41329.t1      -          PF13519_full         -               0.26   13.3   0.0      0.51   12.3   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g37816.t1      -          PF13519_full         -               0.36   12.8   0.0      0.59   12.1   0.0   1.4   1   1   0   1   1   1   0 -
anno1.g83121.t1      -          PF13519_full         -               0.46   12.4   0.0      0.88   11.5   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g30787.t1      -          PF13519_full         -                0.5   12.3   0.0      0.87   11.5   0.0   1.3   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13519_full_profile.hmm
# Target file:     ../input/braker_aa_files/p_sinensis_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/p_sinensis_soft_mask_braker_filtered_proteins_PF13519_full_profile_hmmer_braker3_gff_results.txt ../output/PF13519_full_profile.hmm ../input/braker_aa_files/p_sinensis_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:53:56 2025
# [ok]
