#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g12384.t1      -          PF13516_full         -            2.3e-93  308.0 110.4   1.1e-06   30.5   0.1  16.1   1   1  15  16  16  16  16 -
anno1.g30814.t1      -          PF13516_full         -             0.0021   20.0   2.9    0.0054   18.7   0.2   3.1   3   1   1   4   4   1   1 -
anno1.g3604.t1       -          PF13516_full         -             0.0029   19.6   6.0         1   11.4   0.2   3.7   2   1   2   4   4   2   1 -
anno1.g25194.t1      -          PF13516_full         -             0.0035   19.3  23.4        17    7.5   0.3   7.7   4   3   4   8   8   6   0 -
anno1.g25196.t1      -          PF13516_full         -             0.0035   19.3  23.4        17    7.5   0.3   7.7   4   3   4   8   8   6   0 -
anno1.g25202.t1      -          PF13516_full         -             0.0035   19.3  23.4        17    7.5   0.3   7.7   4   3   4   8   8   6   0 -
anno1.g64929.t1      -          PF13516_full         -             0.0037   19.2   8.0      0.68   12.0   0.7   3.6   4   0   0   4   4   3   1 -
anno1.g52238.t1      -          PF13516_full         -             0.0055   18.7  16.8      0.79   11.8   0.9   4.4   3   1   1   4   4   4   1 -
anno1.g58199.t1      -          PF13516_full         -             0.0055   18.7  25.5       4.5    9.3   4.4   6.7   4   3   2   7   7   6   0 -
anno1.g71670.t1      -          PF13516_full         -             0.0058   18.6  16.2        14    7.7   0.1   6.1   4   2   2   6   6   6   0 -
anno1.g75566.t1      -          PF13516_full         -             0.0063   18.5  34.6        28    6.8   0.2  10.4   9   3   3  12  12   8   0 -
anno1.g29952.t1      -          PF13516_full         -             0.0069   18.4   4.1     0.013   17.5   0.2   3.1   2   1   1   3   3   1   1 -
anno1.g71669.t1      -          PF13516_full         -             0.0069   18.4  18.8        14    7.8   0.1   6.2   4   2   2   6   6   6   0 -
anno1.g64931.t1      -          PF13516_full         -             0.0076   18.2  16.7      0.86   11.6   0.7   4.6   4   1   1   5   5   4   1 -
anno1.g60162.t1      -          PF13516_full         -             0.0077   18.2   9.9       2.7   10.1   3.8   3.9   1   1   3   4   4   3   0 -
anno1.g539.t1        -          PF13516_full         -             0.0078   18.2  21.8      0.91   11.6   2.8   4.7   1   1   4   5   5   5   1 -
anno1.g542.t1        -          PF13516_full         -             0.0078   18.2  21.8      0.91   11.6   2.8   4.7   1   1   4   5   5   5   1 -
anno1.g45233.t1      -          PF13516_full         -             0.0078   18.2  14.8       4.8    9.3   1.2   4.5   4   1   0   4   4   4   0 -
anno1.g60759.t1      -          PF13516_full         -             0.0078   18.2   0.4      0.52   12.4   0.3   2.5   2   0   0   2   2   2   1 -
anno1.g60695.t1      -          PF13516_full         -             0.0087   18.0  28.0       4.1    9.5   0.1   6.8   7   0   0   7   7   5   0 -
anno1.g52233.t1      -          PF13516_full         -               0.01   17.8  15.7       1.2   11.2   0.9   5.0   5   0   0   5   5   4   1 -
anno1.g51474.t1      -          PF13516_full         -               0.01   17.8  16.1        16    7.6   0.1   6.0   4   2   2   6   6   6   0 -
anno1.g24752.t1      -          PF13516_full         -              0.011   17.7  27.9       8.9    8.4   0.2   7.0   2   1   5   7   7   7   0 -
anno1.g52722.t1      -          PF13516_full         -              0.011   17.7  19.1      0.87   11.6   0.2   5.4   6   1   1   7   7   3   0 -
anno1.g35791.t1      -          PF13516_full         -              0.012   17.6  58.5        14    7.8   0.3  11.6   6   3   7  13  13   9   0 -
anno1.g77896.t2      -          PF13516_full         -              0.012   17.6  25.3      0.33   13.0   0.8   5.2   3   2   2   5   5   5   0 -
anno1.g27167.t1      -          PF13516_full         -              0.013   17.4  27.2       4.9    9.2   0.1   6.8   7   0   0   7   7   5   0 -
anno1.g84337.t1      -          PF13516_full         -              0.014   17.4   0.2      0.95   11.5   0.0   3.7   4   0   0   4   4   1   0 -
anno1.g8381.t1       -          PF13516_full         -              0.014   17.4  23.6       8.6    8.4   0.1   5.6   1   1   5   6   6   5   0 -
anno1.g6348.t1       -          PF13516_full         -              0.016   17.2   0.9       4.4    9.4   0.1   2.7   2   0   0   2   2   2   0 -
anno1.g1946.t1       -          PF13516_full         -              0.016   17.2  25.2       1.3   11.1   0.3   7.2   6   1   1   7   7   6   0 -
anno1.g63109.t1      -          PF13516_full         -              0.016   17.1   0.5     0.016   17.1   0.5   1.7   2   0   0   2   2   1   0 -
anno1.g29313.t1      -          PF13516_full         -              0.018   17.0  15.5      0.64   12.1   0.1   5.2   5   2   2   7   7   5   0 -
anno1.g75607.t1      -          PF13516_full         -              0.018   17.0  15.5      0.64   12.1   0.1   5.2   5   2   2   7   7   5   0 -
anno1.g23853.t1      -          PF13516_full         -              0.021   16.8  11.6   1.2e+02    4.8   0.1   6.9   6   1   1   7   7   5   0 -
anno1.g77179.t1      -          PF13516_full         -              0.024   16.6  21.3         6    8.9   0.8   6.2   3   2   3   6   6   4   0 -
anno1.g34189.t1      -          PF13516_full         -              0.025   16.6  21.3         6    8.9   0.8   6.2   3   2   3   6   6   4   0 -
anno1.g58834.t1      -          PF13516_full         -              0.025   16.5   2.4       0.6   12.2   0.7   3.3   2   1   1   3   3   3   0 -
anno1.g58837.t1      -          PF13516_full         -              0.025   16.5   2.4       0.6   12.2   0.7   3.3   2   1   1   3   3   3   0 -
anno1.g34190.t1      -          PF13516_full         -              0.028   16.4  21.5         6    8.9   0.8   6.2   3   2   3   6   6   4   0 -
anno1.g13391.t1      -          PF13516_full         -              0.029   16.4  80.5       8.2    8.5   0.9  16.1  14   1   4  18  18  13   0 -
anno1.g39630.t1      -          PF13516_full         -               0.03   16.3   0.6      0.14   14.2   0.0   2.3   2   0   0   2   2   1   0 -
anno1.g58138.t1      -          PF13516_full         -              0.031   16.2   0.1       1.7   10.7   0.1   4.0   3   1   1   4   4   3   0 -
anno1.g54949.t1      -          PF13516_full         -              0.046   15.7   0.3     0.046   15.7   0.3   1.9   2   0   0   2   2   1   0 -
anno1.g81633.t1      -          PF13516_full         -              0.047   15.7   9.1        11    8.1   0.4   4.3   2   2   2   4   4   4   0 -
anno1.g56043.t1      -          PF13516_full         -              0.053   15.5   0.4        37    6.4   0.1   3.2   2   0   0   2   2   2   0 -
anno1.g55795.t1      -          PF13516_full         -              0.057   15.4   4.3        88    5.2   0.1   5.7   4   1   0   4   4   3   0 -
anno1.g49447.t1      -          PF13516_full         -              0.061   15.3   1.2      0.13   14.3   0.2   2.2   2   0   0   2   2   1   0 -
anno1.g56042.t1      -          PF13516_full         -              0.063   15.3   3.0        11    8.1   0.1   2.6   3   0   0   3   3   2   0 -
anno1.g46614.t1      -          PF13516_full         -              0.069   15.2  12.4      0.55   12.3   0.3   3.6   3   1   1   4   4   3   0 -
anno1.g80500.t1      -          PF13516_full         -              0.069   15.2  12.4      0.55   12.3   0.3   3.6   3   1   1   4   4   3   0 -
anno1.g54763.t2      -          PF13516_full         -               0.07   15.1  13.5        26    6.9   0.0   4.1   2   1   0   3   3   2   0 -
anno1.g31187.t1      -          PF13516_full         -              0.084   14.9   1.6         3    9.9   0.2   2.4   2   0   0   2   2   2   0 -
anno1.g84746.t1      -          PF13516_full         -              0.084   14.9   0.6       0.3   13.1   0.0   2.2   2   0   0   2   2   1   0 -
anno1.g62867.t1      -          PF13516_full         -              0.085   14.9   3.2      0.88   11.6   0.6   3.0   2   1   1   3   3   2   0 -
anno1.g65457.t1      -          PF13516_full         -              0.088   14.8  66.0      0.22   13.5   0.5   9.4   9   1   1  10  10   8   0 -
anno1.g78648.t1      -          PF13516_full         -              0.095   14.7  19.8         2   10.5   0.5   6.3   6   1   1   7   7   4   0 -
anno1.g46615.t1      -          PF13516_full         -              0.097   14.7  10.8      0.93   11.5   0.3   3.6   2   1   1   3   3   3   0 -
anno1.g5822.t1       -          PF13516_full         -              0.097   14.7   2.8       1.1   11.3   1.2   3.0   2   1   1   3   3   2   0 -
anno1.g45501.t1      -          PF13516_full         -                0.1   14.6   0.7       0.1   14.6   0.7   5.9   2   1   4   6   6   4   0 -
anno1.g30808.t1      -          PF13516_full         -               0.12   14.4   9.6        61    5.7   0.0   5.1   4   1   1   5   5   5   0 -
anno1.g30807.t1      -          PF13516_full         -               0.12   14.4   8.7        84    5.3   0.0   5.1   4   1   1   5   5   5   0 -
anno1.g61229.t2      -          PF13516_full         -               0.12   14.4  24.3        27    6.9   0.1   6.8   5   1   2   7   7   6   0 -
anno1.g27753.t1      -          PF13516_full         -               0.13   14.3  23.6       6.6    8.8   0.0   6.7   4   2   3   7   7   5   0 -
anno1.g58880.t1      -          PF13516_full         -               0.13   14.2   9.4       3.1    9.9   0.0   4.5   3   2   1   4   4   3   0 -
anno1.g70177.t1      -          PF13516_full         -               0.14   14.2  20.2      0.44   12.6   1.5   6.0   4   1   3   7   7   4   0 -
anno1.g50286.t1      -          PF13516_full         -               0.14   14.2  50.5        14    7.7   2.2  10.0   8   2   2  10  10   8   0 -
anno1.g83807.t1      -          PF13516_full         -               0.14   14.2  58.9      0.15   14.0   0.3   9.7   6   3   4  11  11   8   0 -
anno1.g47059.t1      -          PF13516_full         -               0.14   14.2  26.8       7.8    8.6   4.4   6.4   4   3   2   7   7   5   0 -
anno1.g75842.t1      -          PF13516_full         -               0.14   14.2   9.4       8.2    8.5   0.1   3.6   4   0   0   4   4   3   0 -
anno1.g54674.t1      -          PF13516_full         -               0.15   14.1   0.4      0.15   14.1   0.4   3.6   4   1   0   4   4   2   0 -
anno1.g78834.t1      -          PF13516_full         -               0.15   14.1   0.4      0.15   14.1   0.4   3.6   4   1   0   4   4   2   0 -
anno1.g34197.t1      -          PF13516_full         -               0.15   14.1  11.3       1.4   10.9   0.2   4.4   3   2   3   6   6   3   0 -
anno1.g45502.t1      -          PF13516_full         -               0.17   13.9   0.2      0.17   13.9   0.2   9.4   9   2   2  11  11   6   0 -
anno1.g46616.t1      -          PF13516_full         -               0.17   13.9  10.8       1.1   11.3   0.3   3.6   2   1   1   3   3   3   0 -
anno1.g38245.t1      -          PF13516_full         -               0.17   13.9   0.0         7    8.7   0.0   2.4   1   1   1   2   2   2   0 -
anno1.g45818.t1      -          PF13516_full         -               0.18   13.8  18.0       3.1    9.9   0.8   5.1   3   2   2   5   5   3   0 -
anno1.g56399.t1      -          PF13516_full         -                0.2   13.7   0.4      0.46   12.5   0.4   1.6   1   0   0   1   1   1   0 -
anno1.g60396.t1      -          PF13516_full         -               0.21   13.6  24.9        11    8.1   3.5   6.2   5   1   2   7   7   6   0 -
anno1.g79756.t1      -          PF13516_full         -               0.21   13.6  24.9        11    8.1   3.5   6.2   5   1   2   7   7   6   0 -
anno1.g51762.t1      -          PF13516_full         -               0.21   13.6   0.4      0.21   13.6   0.4   3.4   4   1   0   4   4   2   0 -
anno1.g66801.t1      -          PF13516_full         -               0.22   13.5   0.1      0.22   13.5   0.1  10.0  11   0   0  11  11   7   0 -
anno1.g30490.t1      -          PF13516_full         -               0.22   13.5  11.4       1.6   10.8   0.2   4.4   2   1   2   4   4   3   0 -
anno1.g37577.t1      -          PF13516_full         -               0.23   13.5   2.9   1.1e+02    4.9   0.0   3.3   2   1   1   3   3   3   0 -
anno1.g65666.t1      -          PF13516_full         -               0.24   13.4   4.2       1.2   11.2   0.0   4.1   5   0   0   5   5   1   0 -
anno1.g46823.t1      -          PF13516_full         -               0.28   13.2   0.0      0.83   11.7   0.0   1.8   1   0   0   1   1   1   0 -
anno1.g3010.t1       -          PF13516_full         -               0.28   13.2  26.2        12    7.9   0.1   6.8   7   0   0   7   7   5   0 -
anno1.g28428.t1      -          PF13516_full         -               0.29   13.1  20.8        17    7.5   0.1   7.1   8   0   0   8   8   5   0 -
anno1.g28429.t1      -          PF13516_full         -               0.29   13.1  20.8        17    7.5   0.1   7.1   8   0   0   8   8   5   0 -
anno1.g81722.t1      -          PF13516_full         -               0.32   13.0   9.2       4.9    9.2   0.5   3.1   2   1   1   3   3   3   0 -
anno1.g7444.t1       -          PF13516_full         -               0.34   12.9   0.1      0.34   12.9   0.1   2.5   3   0   0   3   3   1   0 -
anno1.g18522.t1      -          PF13516_full         -               0.36   12.9  17.1       3.7    9.6   0.4   5.0   5   1   1   6   6   3   0 -
anno1.g27254.t1      -          PF13516_full         -               0.38   12.8   0.9        11    8.1   0.0   3.0   3   0   0   3   3   2   0 -
anno1.g52723.t1      -          PF13516_full         -                0.4   12.7   1.3       1.4   11.0   0.4   2.2   2   0   0   2   2   1   0 -
anno1.g47974.t1      -          PF13516_full         -               0.41   12.7  19.0       8.3    8.5   0.3   5.8   6   1   1   7   7   4   0 -
anno1.g28907.t1      -          PF13516_full         -               0.42   12.6  20.1        22    7.1   1.5   5.5   4   1   1   5   5   5   0 -
anno1.g38482.t1      -          PF13516_full         -                0.5   12.4   2.2       0.9   11.6   0.1   2.4   1   1   1   2   2   1   0 -
anno1.g27751.t1      -          PF13516_full         -               0.56   12.2  14.6        40    6.3   0.4   5.5   3   1   2   5   5   5   0 -
anno1.g14549.t1      -          PF13516_full         -               0.62   12.1  29.1        10    8.2   0.2   8.5   8   0   0   8   8   7   0 -
anno1.g42902.t1      -          PF13516_full         -               0.63   12.1  17.6       4.6    9.3   0.4   5.1   4   2   2   6   6   3   0 -
anno1.g13783.t1      -          PF13516_full         -               0.64   12.1  11.4        28    6.8   0.2   4.8   3   2   2   5   5   4   0 -
anno1.g72585.t1      -          PF13516_full         -               0.65   12.0   0.3      0.65   12.0   0.3   3.8   5   0   0   5   5   2   0 -
anno1.g76737.t1      -          PF13516_full         -               0.65   12.0   0.3      0.65   12.0   0.3   3.8   5   0   0   5   5   2   0 -
anno1.g58042.t1      -          PF13516_full         -               0.66   12.0   0.0       2.4   10.2   0.0   1.9   2   0   0   2   2   1   0 -
anno1.g64840.t1      -          PF13516_full         -               0.66   12.0   0.2      0.66   12.0   0.2   2.9   4   0   0   4   4   1   0 -
anno1.g72586.t1      -          PF13516_full         -               0.67   12.0   0.3      0.67   12.0   0.3   3.8   5   0   0   5   5   2   0 -
anno1.g84335.t1      -          PF13516_full         -               0.67   12.0   6.6        25    7.0   0.3   3.7   4   0   0   4   4   2   0 -
anno1.g26110.t1      -          PF13516_full         -                0.7   11.9   8.1       9.7    8.3   1.8   3.0   1   1   2   3   3   3   0 -
anno1.g29659.t1      -          PF13516_full         -                0.8   11.7   5.5        13    7.9   0.1   3.2   3   1   1   4   4   2   0 -
anno1.g43750.t1      -          PF13516_full         -               0.92   11.5  10.1      0.94   11.5   0.1   3.6   4   0   0   4   4   2   0 -
anno1.g23888.t1      -          PF13516_full         -               0.94   11.5   1.2       6.1    8.9   0.0   2.9   3   0   0   3   3   1   0 -
anno1.g52844.t1      -          PF13516_full         -                1.1   11.3  18.8        13    7.9   1.5   4.2   1   1   3   4   4   4   0 -
anno1.g66844.t1      -          PF13516_full         -                1.1   11.3   4.7        11    8.0   0.0   3.3   3   0   0   3   3   1   0 -
anno1.g7269.t1       -          PF13516_full         -                1.1   11.3   0.1       1.1   11.3   0.1   4.2   4   1   1   5   5   2   0 -
anno1.g48675.t1      -          PF13516_full         -                1.2   11.1  19.8   1.5e+02    4.4   0.1   7.6   5   1   3   8   8   7   0 -
anno1.g53225.t1      -          PF13516_full         -                1.4   10.9  27.2       7.8    8.6   0.4   7.2   7   1   1   8   8   5   0 -
anno1.g73059.t1      -          PF13516_full         -                1.4   10.9  14.6       7.6    8.6   0.3   4.7   6   0   0   6   6   3   0 -
anno1.g10287.t1      -          PF13516_full         -                1.8   10.6   0.2       1.8   10.6   0.2   3.8   4   0   0   4   4   3   0 -
anno1.g10381.t1      -          PF13516_full         -                  2   10.5   1.9   1.6e+02    4.3   0.1   3.0   2   2   1   3   3   2   0 -
anno1.g6579.t1       -          PF13516_full         -                2.1   10.4  30.7       8.2    8.5   0.2   8.1   8   1   1   9   9   5   0 -
anno1.g8129.t1       -          PF13516_full         -                2.1   10.4  12.3       2.3   10.3   0.1   4.3   4   1   0   4   4   3   0 -
anno1.g46194.t1      -          PF13516_full         -                2.2   10.4   8.3        65    5.6   0.1   3.6   2   1   1   3   3   3   0 -
anno1.g76800.t1      -          PF13516_full         -                2.5   10.1   9.4        76    5.4   0.1   4.4   5   0   0   5   5   3   0 -
anno1.g81314.t1      -          PF13516_full         -                2.7   10.1  10.1       4.6    9.3   0.5   4.2   3   1   1   4   4   3   0 -
anno1.g12150.t1      -          PF13516_full         -                2.8   10.0   9.6       7.3    8.7   0.0   4.2   4   0   0   4   4   3   0 -
anno1.g55005.t1      -          PF13516_full         -                5.3    9.1   8.9        88    5.2   0.1   4.3   5   0   0   5   5   3   0 -
anno1.g66843.t1      -          PF13516_full         -                5.3    9.1   5.4        19    7.3   0.0   3.4   3   0   0   3   3   1   0 -
anno1.g9480.t1       -          PF13516_full         -                6.2    8.9  23.8        42    6.2   0.0   6.5   5   2   2   7   7   4   0 -
anno1.g43289.t1      -          PF13516_full         -                6.3    8.9  84.1       7.5    8.6   0.7  16.2  17   2   2  19  19  14   0 -
anno1.g80241.t1      -          PF13516_full         -                6.3    8.9  84.1       7.5    8.6   0.7  16.2  17   2   2  19  19  14   0 -
anno1.g13189.t1      -          PF13516_full         -                6.3    8.9   7.8       1.7   10.7   1.5   2.9   2   0   0   2   2   1   0 -
anno1.g36184.t1      -          PF13516_full         -                8.1    8.5  27.8        70    5.5   0.5   6.8   5   1   2   7   7   5   0 -
anno1.g42079.t1      -          PF13516_full         -                8.9    8.4   8.2        20    7.3   0.1   4.0   4   0   0   4   4   2   0 -
anno1.g17529.t1      -          PF13516_full         -                9.2    8.3  17.6        35    6.5   0.3   5.5   4   1   1   5   5   4   0 -
anno1.g39307.t1      -          PF13516_full         -                9.4    8.3  22.7        15    7.7   0.2   5.4   4   2   1   5   5   4   0 -
anno1.g24039.t1      -          PF13516_full         -                9.5    8.3  22.7        15    7.7   0.2   5.4   4   2   1   5   5   4   0 -
anno1.g53834.t2      -          PF13516_full         -                9.9    8.2  18.0        59    5.8   0.4   5.5   6   0   0   6   6   4   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13516_full_profile.hmm
# Target file:     ../input/braker_aa_files/p_sinensis_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/p_sinensis_soft_mask_braker_filtered_proteins_PF13516_full_profile_hmmer_braker3_gff_results.txt ../output/PF13516_full_profile.hmm ../input/braker_aa_files/p_sinensis_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:53:48 2025
# [ok]
