#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g24282.t1            -          PF12799_full         -            6.8e-76  251.1 112.7   1.3e-08   35.2   7.5  13.7   5   4   8  13  13  12  12 -
g26659.t1            -          PF12799_full         -              0.018   15.5   7.7         6    7.4   1.9   4.1   2   1   1   3   3   3   0 -
g14233.t1            -          PF12799_full         -              0.018   15.5   0.1     0.031   14.7   0.1   1.4   1   0   0   1   1   1   0 -
g13766.t1            -          PF12799_full         -              0.021   15.3   7.7       1.5    9.3   1.1   4.1   2   1   1   3   3   3   0 -
g22398.t1            -          PF12799_full         -              0.024   15.1   0.0       1.2    9.7   0.0   2.3   1   1   1   2   2   2   0 -
g5119.t1             -          PF12799_full         -              0.026   15.0   0.0       1.1    9.7   0.0   2.3   1   1   1   2   2   2   0 -
g13205.t1            -          PF12799_full         -              0.027   14.9   1.7     0.027   14.9   1.7   2.9   1   1   0   2   2   2   0 -
g2222.t1             -          PF12799_full         -              0.028   14.9  26.8      0.62   10.5   3.8   6.2   1   1   6   7   7   6   0 -
g393.t1              -          PF12799_full         -              0.039   14.4   9.6       4.1    7.9   0.1   4.1   3   1   0   3   3   2   0 -
g1880.t1             -          PF12799_full         -              0.045   14.2  14.6      0.63   10.5   0.1   5.4   2   1   3   5   5   4   0 -
g29267.t1            -          PF12799_full         -              0.045   14.2   1.6      0.24   11.9   0.6   2.1   1   1   1   2   2   2   0 -
g447.t1              -          PF12799_full         -              0.095   13.2   0.0       0.4   11.2   0.0   2.0   1   0   0   1   1   1   0 -
g624.t1              -          PF12799_full         -              0.097   13.1   0.0        17    5.9   0.0   3.2   4   0   0   4   4   2   0 -
g30702.t1            -          PF12799_full         -              0.098   13.1  69.8      0.25   11.8   7.3   8.7   1   1   6   7   7   7   0 -
g2415.t1             -          PF12799_full         -               0.16   12.5  10.3     0.053   14.0   3.8   2.8   1   1   1   2   2   2   0 -
g1897.t1             -          PF12799_full         -               0.19   12.2  12.7       3.8    8.0   2.9   4.4   2   1   2   5   5   4   0 -
g28538.t1            -          PF12799_full         -               0.23   11.9   0.1      0.79   10.2   0.1   1.8   1   1   0   1   1   1   0 -
g1063.t1             -          PF12799_full         -               0.23   11.9  14.1       1.1    9.7   0.0   5.7   3   1   2   6   6   5   0 -
g13414.t1            -          PF12799_full         -               0.25   11.8   7.8        10    6.6   3.2   2.9   1   1   1   2   2   2   0 -
g14811.t1            -          PF12799_full         -               0.27   11.7   6.6        13    6.3   0.1   4.3   3   2   2   5   5   4   0 -
g6300.t1             -          PF12799_full         -               0.29   11.6   6.8        11    6.6   0.0   3.7   4   1   0   4   4   2   0 -
g14234.t2            -          PF12799_full         -                0.3   11.5   0.0      0.53   10.8   0.0   1.4   1   0   0   1   1   1   0 -
g17332.t1            -          PF12799_full         -               0.33   11.4  22.4      0.96    9.9   4.6   4.7   1   1   4   5   5   5   0 -
g18380.t1            -          PF12799_full         -               0.43   11.1   8.8       4.8    7.7   0.7   4.0   2   1   0   3   3   2   0 -
g2422.t1             -          PF12799_full         -               0.47   11.0  13.8       6.3    7.3   0.8   4.9   1   1   4   5   5   5   0 -
g8861.t1             -          PF12799_full         -               0.57   10.7  16.4      0.44   11.0   0.4   5.0   2   1   4   6   6   4   0 -
g30239.t1            -          PF12799_full         -                0.6   10.6  19.6         1    9.8   2.3   4.2   3   1   1   4   4   3   0 -
g26658.t1            -          PF12799_full         -               0.63   10.5  16.2       4.4    7.8   1.7   5.5   2   2   4   6   6   6   0 -
g30239.t2            -          PF12799_full         -               0.64   10.5  19.6       1.1    9.8   2.3   4.2   3   1   1   4   4   3   0 -
g10510.t1            -          PF12799_full         -               0.84   10.1  16.2      0.41   11.1   3.1   4.5   2   1   3   5   5   4   0 -
g12835.t2            -          PF12799_full         -                1.7    9.1  19.6      0.33   11.4   2.0   3.5   2   1   2   4   4   3   0 -
g12835.t1            -          PF12799_full         -                2.3    8.8  19.6      0.32   11.5   2.3   3.5   2   1   2   4   4   3   0 -
g17331.t1            -          PF12799_full         -                2.7    8.5  30.6     0.037   14.5   5.3   5.3   2   2   3   5   5   5   0 -
g4649.t2             -          PF12799_full         -                3.6    8.1  11.0         1    9.8   0.5   3.1   2   1   0   2   2   2   0 -
g12839.t2            -          PF12799_full         -                7.8    7.0   8.5       1.2    9.7   3.2   2.3   2   1   1   3   3   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF12799_full_profile.hmm
# Target file:     ../input/braker_aa_files/a_cytherea_soft_mask_breaker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/a_cytherea_soft_mask_breaker_PF12799_full_profile_hmmer_braker3_results.txt ../output/PF12799_full_profile.hmm ../input/braker_aa_files/a_cytherea_soft_mask_breaker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:46:26 2024
# [ok]
