#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g14663.t1            -          PF13516_full         -           9.8e-137  446.1 169.8   6.8e-06   27.2   2.4  33.5   8   5  25  33  33  33  28 -
g7242.t1             -          PF13516_full         -               0.25   12.6  26.8        11    7.3   0.1   8.3   9   1   1  10  10   5   0 -
g3221.t4             -          PF13516_full         -               0.27   12.5  25.3        72    4.7   0.0   8.9  11   0   0  11  11   6   0 -
g39915.t1            -          PF13516_full         -               0.28   12.4  22.1       2.2    9.6   0.0   5.3   6   0   0   6   6   4   0 -
g696.t1              -          PF13516_full         -               0.32   12.2   0.0      0.32   12.2   0.0   5.9   5   2   1   6   6   5   0 -
g18668.t1            -          PF13516_full         -               0.36   12.1   3.5        26    6.1   0.4   3.0   2   0   0   2   2   2   0 -
g16517.t1            -          PF13516_full         -               0.38   12.0   0.4      0.38   12.0   0.4   3.5   4   0   0   4   4   2   0 -
g2809.t1             -          PF13516_full         -               0.45   11.8  24.3      0.49   11.7   0.1   6.0   4   1   2   6   6   5   0 -
g4450.t1             -          PF13516_full         -               0.51   11.6  27.4       2.9    9.2   0.4   6.0   4   2   2   6   6   4   0 -
g8565.t1             -          PF13516_full         -               0.61   11.3   0.2      0.61   11.3   0.2   3.5   2   1   2   4   4   2   0 -
g9002.t1             -          PF13516_full         -               0.65   11.3   2.0       2.6    9.3   0.3   2.8   2   1   1   3   3   1   0 -
g35368.t1            -          PF13516_full         -               0.67   11.2   4.4        28    6.0   0.4   3.4   2   1   1   3   3   3   0 -
g13172.t1            -          PF13516_full         -               0.73   11.1   5.9        43    5.4   0.0   4.1   4   0   0   4   4   2   0 -
g31243.t2            -          PF13516_full         -               0.94   10.7  23.4        18    6.7   0.1   7.9   8   0   0   8   8   6   0 -
g14856.t1            -          PF13516_full         -                  1   10.6  13.3       8.2    7.7   0.3   4.3   4   0   0   4   4   4   0 -
g38466.t1            -          PF13516_full         -                1.1   10.5  11.3         9    7.6   0.1   5.2   4   1   1   5   5   5   0 -
g8562.t1             -          PF13516_full         -                1.2   10.4  27.5       6.2    8.1   1.8   6.5   5   2   3   8   8   4   0 -
g10696.t1            -          PF13516_full         -                1.3   10.3  19.4       3.1    9.1   0.5   4.4   3   2   1   4   4   3   0 -
g39915.t2            -          PF13516_full         -                1.3   10.3   0.0       1.3   10.3   0.0   5.5   7   0   0   7   7   4   0 -
g10822.t1            -          PF13516_full         -                1.4   10.2  26.1       3.7    8.8   0.1   6.2   6   0   0   6   6   6   0 -
g11646.t1            -          PF13516_full         -                1.5   10.1  30.8        33    5.8   4.3   7.8   6   1   2   8   8   6   0 -
g40852.t1            -          PF13516_full         -                1.7    9.9  20.6       4.9    8.4   0.2   5.9   5   1   2   7   7   5   0 -
g9374.t2             -          PF13516_full         -                1.7    9.9  20.6       8.8    7.6   0.1   6.8   7   0   0   7   7   5   0 -
g34099.t2            -          PF13516_full         -                  2    9.7   6.1        14    7.0   0.1   2.8   1   1   1   2   2   2   0 -
g34954.t1            -          PF13516_full         -                2.1    9.7   0.0       2.1    9.7   0.0   6.5   7   0   0   7   7   2   0 -
g33163.t1            -          PF13516_full         -                2.2    9.5  12.5   1.7e+02    3.5   0.1   6.0   4   2   0   5   5   4   0 -
g15656.t1            -          PF13516_full         -                2.6    9.3  24.2         8    7.8   0.1   8.6   8   3   3  11  11   7   0 -
g32093.t2            -          PF13516_full         -                2.8    9.2  16.2       7.9    7.8   0.6   5.3   5   1   0   5   5   3   0 -
g43431.t1            -          PF13516_full         -                3.2    9.0  22.8       9.2    7.6   1.7   4.6   2   2   3   5   5   4   0 -
g2792.t1             -          PF13516_full         -                3.2    9.0   9.6        15    6.9   0.2   5.0   5   1   0   5   5   3   0 -
g26365.t1            -          PF13516_full         -                4.3    8.6   0.1       4.3    8.6   0.1   3.1   2   2   2   4   4   2   0 -
g27201.t1            -          PF13516_full         -                4.6    8.5  13.6       4.2    8.7   0.8   4.5   3   1   1   4   4   3   0 -
g31048.t1            -          PF13516_full         -                4.6    8.5  33.8       8.3    7.7   0.2   7.4   7   0   0   7   7   6   0 -
g31243.t1            -          PF13516_full         -                4.6    8.5  24.0        21    6.4   0.1   7.8   8   0   0   8   8   6   0 -
g9903.t1             -          PF13516_full         -                4.6    8.5   7.1        24    6.2   0.1   3.4   3   0   0   3   3   2   0 -
g8563.t1             -          PF13516_full         -                5.1    8.4  25.2       6.2    8.1   0.8   6.1   4   2   2   6   6   5   0 -
g1269.t1             -          PF13516_full         -                5.2    8.4   0.0       5.2    8.4   0.0   5.3   5   0   0   5   5   5   0 -
g27348.t1            -          PF13516_full         -                6.2    8.1   5.6       4.5    8.6   0.2   3.4   2   0   0   2   2   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13516_full_profile.hmm
# Target file:     ../input/braker_aa_files/fungia_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/fungia_soft_mask_braker_PF13516_full_profile_hmmer_braker3_results.txt ../output/PF13516_full_profile.hmm ../input/braker_aa_files/fungia_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:44:01 2024
# [ok]
