#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20980.t1            -          PF00047_full         -                  0 2587.1   0.0   1.8e-14   54.9   0.0  78.5  17  13  55  78  78  78  75 -
g18056.t1            -          PF00047_full         -            1.5e-22   81.2   2.4   4.4e-06   27.5   0.0   4.1   1   1   3   4   4   4   3 -
g18475.t1            -          PF00047_full         -            1.6e-22   81.1   8.2     4e-11   43.9   0.1   2.5   2   1   0   2   2   2   2 -
g24737.t1            -          PF00047_full         -            1.7e-22   81.0   0.2   5.1e-14   53.4   0.0   2.4   2   0   0   2   2   2   2 -
g3062.t1             -          PF00047_full         -            3.4e-22   80.0   7.7   1.7e-13   51.7   1.2   3.9   2   1   1   3   3   2   2 -
g23412.t1            -          PF00047_full         -            5.2e-22   79.4   0.2   1.4e-12   48.7   0.0   3.8   3   1   1   4   4   3   3 -
g2434.t1             -          PF00047_full         -            6.2e-22   79.2   2.5   1.6e-09   38.7   0.3   3.6   1   1   2   3   3   3   3 -
g31276.t1            -          PF00047_full         -            6.6e-22   79.1   0.3     1e-11   45.9   0.0   2.3   1   1   1   2   2   2   2 -
g31315.t1            -          PF00047_full         -            1.1e-21   78.4   7.5   1.4e-10   42.2   1.1   3.2   1   1   2   3   3   3   2 -
g28885.t1            -          PF00047_full         -            1.1e-21   78.4   6.0   4.2e-11   43.9   0.1   3.2   2   1   1   3   3   3   3 -
g16427.t1            -          PF00047_full         -              2e-21   77.5   0.0   1.1e-10   42.6   0.0   2.3   1   1   1   2   2   2   2 -
g25715.t1            -          PF00047_full         -              3e-21   76.9   3.4   9.3e-12   46.0   0.1   2.2   1   1   1   2   2   2   2 -
g8938.t1             -          PF00047_full         -            3.2e-21   76.9  10.6   6.5e-10   40.0   0.1   3.8   3   1   1   4   4   3   3 -
g16768.t2            -          PF00047_full         -            3.3e-21   76.8   8.4   2.8e-11   44.5   0.1   3.2   1   1   2   3   3   3   3 -
g31981.t1            -          PF00047_full         -            6.2e-21   75.9   2.7   1.2e-14   55.4   0.1   2.0   1   1   1   2   2   2   2 -
g17158.t1            -          PF00047_full         -              8e-21   75.6   0.6   1.5e-09   38.9   0.4   2.2   1   1   1   2   2   2   2 -
g15151.t1            -          PF00047_full         -            8.6e-21   75.5  13.3   3.5e-12   47.4   1.6   3.5   1   1   2   3   3   3   3 -
g26403.t1            -          PF00047_full         -            8.7e-21   75.4   7.9   4.4e-11   43.8   0.7   3.5   1   1   2   3   3   3   2 -
g9773.t1             -          PF00047_full         -            9.8e-21   75.3   0.5   8.6e-14   52.6   0.1   2.3   1   1   1   2   2   2   2 -
g29940.t1            -          PF00047_full         -            1.2e-20   75.0   0.0   1.9e-10   41.8   0.0   2.4   1   1   1   2   2   2   2 -
g24899.t1            -          PF00047_full         -            1.2e-20   75.0   0.0   2.7e-10   41.3   0.0   3.4   1   1   2   3   3   3   3 -
g2498.t2             -          PF00047_full         -            1.4e-20   74.7   0.1   4.3e-12   47.1   0.0   2.4   1   1   1   2   2   2   2 -
g14476.t2            -          PF00047_full         -            1.4e-20   74.7   0.0   4.9e-12   46.9   0.0   2.5   1   1   1   2   2   2   2 -
g32181.t1            -          PF00047_full         -            1.5e-20   74.7   0.1     6e-09   36.9   0.0   2.1   1   1   1   2   2   2   2 -
g2498.t1             -          PF00047_full         -            1.5e-20   74.7   0.1   4.4e-12   47.1   0.0   2.4   1   1   1   2   2   2   2 -
g14476.t1            -          PF00047_full         -            1.7e-20   74.5   0.0   5.4e-12   46.8   0.0   2.5   1   1   1   2   2   2   2 -
g24732.t1            -          PF00047_full         -            1.9e-20   74.3   1.8   1.6e-11   45.2   0.0   2.6   1   1   0   2   2   2   2 -
g30489.t2            -          PF00047_full         -            3.6e-20   73.4   6.2   7.7e-12   46.3   0.5   3.0   1   1   1   2   2   2   2 -
g30289.t1            -          PF00047_full         -            4.5e-20   73.1   2.1   1.4e-10   42.1   0.3   2.1   1   1   1   2   2   2   2 -
g14634.t1            -          PF00047_full         -            6.9e-20   72.5   0.3   3.4e-11   44.2   0.0   2.1   1   1   1   2   2   2   2 -
g29151.t1            -          PF00047_full         -            9.6e-20   72.0   4.4   5.8e-11   43.4   0.0   3.3   1   1   2   3   3   3   3 -
g30906.t1            -          PF00047_full         -              1e-19   71.9   0.3   2.8e-11   44.5   0.0   2.2   1   1   1   2   2   2   2 -
g7979.t1             -          PF00047_full         -            1.4e-19   71.5   0.5   6.9e-12   46.4   0.2   2.7   1   1   1   2   2   2   2 -
g957.t1              -          PF00047_full         -            2.1e-19   71.0   0.6   2.4e-09   38.1   0.0   2.8   1   1   1   2   2   2   2 -
g24419.t2            -          PF00047_full         -            2.8e-19   70.5   0.0   1.8e-08   35.3   0.0   3.4   2   1   1   3   3   3   2 -
g14743.t1            -          PF00047_full         -            5.2e-19   69.7   2.8   2.5e-13   51.1   0.8   2.5   2   1   1   3   3   2   2 -
g30139.t1            -          PF00047_full         -            7.7e-19   69.1   0.5   7.6e-09   36.5   0.1   3.0   1   1   1   3   3   2   2 -
g16668.t1            -          PF00047_full         -            8.1e-19   69.0   0.1     6e-13   49.9   0.0   2.5   2   0   0   2   2   2   2 -
g1300.t1             -          PF00047_full         -            8.2e-19   69.0   0.2   1.9e-10   41.7   0.1   2.1   2   0   0   2   2   2   2 -
g19011.t1            -          PF00047_full         -              9e-19   68.9   0.0   4.3e-08   34.1   0.0   2.3   1   1   1   2   2   2   2 -
g23590.t1            -          PF00047_full         -            1.2e-18   68.5   4.0   4.1e-09   37.4   2.2   3.2   2   1   1   3   3   3   2 -
g17553.t2            -          PF00047_full         -            1.3e-18   68.4   0.0   9.7e-13   49.2   0.0   3.0   2   1   1   3   3   2   2 -
g19161.t1            -          PF00047_full         -            1.4e-18   68.3  21.8   2.4e-10   41.4   3.9   4.8   3   1   1   4   4   4   2 -
g7978.t2             -          PF00047_full         -            1.6e-18   68.1   0.1   8.1e-10   39.7   0.0   3.6   2   1   1   3   3   3   2 -
g7489.t1             -          PF00047_full         -            1.6e-18   68.1   0.0   1.1e-08   36.0   0.0   2.7   1   1   1   2   2   2   2 -
g19903.t1            -          PF00047_full         -            1.6e-18   68.1   0.6   1.1e-08   36.0   0.0   2.3   1   1   1   2   2   2   2 -
g22489.t1            -          PF00047_full         -            1.7e-18   68.0   0.2   3.7e-09   37.6   0.3   3.2   2   1   1   3   3   3   3 -
g7978.t1             -          PF00047_full         -            1.7e-18   68.0   0.1   8.3e-10   39.7   0.0   3.6   2   1   1   3   3   3   2 -
g24419.t1            -          PF00047_full         -              2e-18   67.8   0.0   1.8e-08   35.3   0.0   2.6   2   0   0   2   2   2   2 -
g22877.t1            -          PF00047_full         -            2.1e-18   67.7   0.0   3.1e-14   54.1   0.1   2.4   1   1   1   2   2   2   2 -
g17553.t1            -          PF00047_full         -            2.4e-18   67.5   0.0   9.7e-13   49.2   0.0   3.0   2   1   1   3   3   2   2 -
g29625.t1            -          PF00047_full         -            2.5e-18   67.4   1.5     2e-08   35.2   0.1   2.2   1   1   1   2   2   2   2 -
g15146.t1            -          PF00047_full         -            2.7e-18   67.3  13.5   3.5e-10   40.9   0.9   3.6   1   1   2   3   3   3   3 -
g6129.t1             -          PF00047_full         -            3.5e-18   66.9   0.7   2.3e-09   38.2   0.0   3.1   1   1   2   3   3   2   2 -
g30114.t1            -          PF00047_full         -            4.5e-18   66.6   7.2   1.3e-13   52.0   2.9   2.4   1   1   1   2   2   2   2 -
g22421.t2            -          PF00047_full         -            5.5e-18   66.3   5.3   1.1e-09   39.2   0.6   3.2   2   1   1   3   3   3   2 -
g26952.t1            -          PF00047_full         -            8.3e-18   65.7   6.6   2.4e-11   44.6   0.1   2.5   1   1   1   2   2   2   2 -
g25702.t1            -          PF00047_full         -            1.1e-17   65.3  12.7   4.6e-10   40.5   1.9   3.2   2   1   1   3   3   2   2 -
g22171.t1            -          PF00047_full         -            1.3e-17   65.1   0.2   3.9e-09   37.5   0.0   2.8   1   1   1   2   2   2   2 -
g24418.t2            -          PF00047_full         -            1.3e-17   65.1   0.1   2.2e-12   48.1   0.0   2.7   1   1   1   2   2   2   2 -
g18023.t1            -          PF00047_full         -            1.9e-17   64.6   0.6   5.9e-17   62.9   0.3   2.0   2   0   0   2   2   1   1 -
g24526.t1            -          PF00047_full         -              2e-17   64.5   2.3   5.4e-12   46.8   0.1   3.2   2   1   1   3   3   3   2 -
g24929.t1            -          PF00047_full         -            2.2e-17   64.4   1.6   2.2e-17   64.4   1.6   1.8   2   0   0   2   2   1   1 -
g9053.t1             -          PF00047_full         -            2.3e-17   64.3  12.3       4.5    7.9   0.0  12.7   8   4   5  13  13  12   0 -
g23925.t2            -          PF00047_full         -            2.3e-17   64.3   6.8   1.4e-07   32.4   3.9   2.6   1   1   1   2   2   2   2 -
g27418.t1            -          PF00047_full         -            3.8e-17   63.6   2.5   1.2e-12   48.9   0.0   3.3   2   1   1   3   3   3   1 -
g25175.t1            -          PF00047_full         -            4.4e-17   63.4   0.2   3.4e-12   47.5   0.4   3.1   1   1   2   3   3   3   1 -
g5885.t1             -          PF00047_full         -              6e-17   62.9   5.6   1.3e-11   45.5   0.5   2.4   2   1   0   2   2   2   2 -
g27567.t1            -          PF00047_full         -            7.3e-17   62.6   3.1   3.6e-16   60.4   0.5   2.1   1   1   1   2   2   2   1 -
g16442.t1            -          PF00047_full         -            8.3e-17   62.5   0.9   1.5e-16   61.7   0.9   1.3   1   0   0   1   1   1   1 -
g20013.t1            -          PF00047_full         -            9.3e-17   62.3   0.1   1.5e-16   61.7   0.1   1.3   1   0   0   1   1   1   1 -
g5366.t1             -          PF00047_full         -            1.1e-16   62.0   0.0   1.4e-16   61.8   0.0   1.1   1   0   0   1   1   1   1 -
g24869.t1            -          PF00047_full         -              2e-16   61.2  11.3   4.3e-10   40.6   0.0   3.9   3   1   1   4   4   2   2 -
g30889.t3            -          PF00047_full         -            2.2e-16   61.1   0.0   4.4e-10   40.6   0.0   2.0   1   1   1   2   2   2   2 -
g14678.t1            -          PF00047_full         -            2.3e-16   61.0  13.5     6e-05   23.8   0.7   5.1   1   1   3   4   4   4   3 -
g24869.t2            -          PF00047_full         -            2.3e-16   61.0  11.5   4.3e-10   40.6   0.0   3.9   3   1   1   4   4   2   2 -
g21085.t1            -          PF00047_full         -            2.5e-16   60.9   5.1   4.7e-14   53.5   0.2   3.0   1   1   1   2   2   2   1 -
g30440.t1            -          PF00047_full         -            3.2e-16   60.5   2.7   4.7e-16   60.0   2.7   1.1   1   0   0   1   1   1   1 -
g14613.t1            -          PF00047_full         -            4.2e-16   60.2   3.4     1e-08   36.1   0.0   3.5   1   1   2   3   3   3   2 -
g29153.t1            -          PF00047_full         -            4.7e-16   60.0   0.1   6.2e-16   59.6   0.1   1.1   1   0   0   1   1   1   1 -
g31808.t1            -          PF00047_full         -            4.7e-16   60.0   0.1   6.2e-16   59.6   0.1   1.1   1   0   0   1   1   1   1 -
g30877.t1            -          PF00047_full         -            6.2e-16   59.6   0.8   6.5e-16   59.6   0.8   1.1   1   0   0   1   1   1   1 -
g14703.t1            -          PF00047_full         -              7e-16   59.5  12.5   4.6e-07   30.7   1.1   3.4   2   1   1   3   3   3   3 -
g31132.t1            -          PF00047_full         -            9.1e-16   59.1   0.4   8.9e-07   29.8   0.6   2.1   1   1   1   2   2   2   2 -
g11009.t1            -          PF00047_full         -            1.4e-15   58.5   2.0   8.8e-07   29.8   0.3   2.2   1   1   1   2   2   2   2 -
g32112.t1            -          PF00047_full         -            1.7e-15   58.2   0.1   4.8e-09   37.2   0.0   2.0   1   1   1   2   2   2   2 -
g26146.t1            -          PF00047_full         -            1.8e-15   58.1   3.7   1.3e-12   48.8   0.4   2.1   1   1   1   2   2   2   2 -
g6505.t1             -          PF00047_full         -            1.9e-15   58.1   2.7   5.5e-15   56.5   2.7   1.7   1   1   0   1   1   1   1 -
g22878.t1            -          PF00047_full         -              2e-15   58.0   0.0   2.5e-13   51.1   0.0   2.2   1   1   1   2   2   2   1 -
g29154.t1            -          PF00047_full         -            2.5e-15   57.7   0.1   1.5e-12   48.6   0.0   2.1   1   1   1   2   2   2   1 -
g16215.t1            -          PF00047_full         -              4e-15   57.0   0.1   1.3e-14   55.3   0.0   1.7   2   0   0   2   2   1   1 -
g11322.t1            -          PF00047_full         -            4.3e-15   56.9   0.5   1.5e-05   25.8   0.0   3.2   3   0   0   3   3   3   2 -
g12305.t1            -          PF00047_full         -            5.2e-15   56.6   0.5   1.5e-14   55.1   0.1   1.9   1   1   1   2   2   1   1 -
g30788.t1            -          PF00047_full         -            6.9e-15   56.2   0.0   6.6e-10   40.0   0.0   2.1   2   0   0   2   2   2   2 -
g16767.t2            -          PF00047_full         -            6.9e-15   56.2   0.7   1.4e-11   45.4   0.5   2.1   1   1   1   2   2   2   1 -
g14475.t1            -          PF00047_full         -            7.6e-15   56.1   0.1   3.5e-09   37.6   0.0   2.5   1   1   1   2   2   2   2 -
g31819.t1            -          PF00047_full         -            7.9e-15   56.0   2.0   2.6e-09   38.0   0.2   2.1   1   1   1   2   2   2   2 -
g31156.t1            -          PF00047_full         -            8.2e-15   56.0   2.9   3.2e-11   44.3   0.1   3.0   1   1   0   2   2   2   1 -
g29603.t1            -          PF00047_full         -            9.7e-15   55.7   4.3   1.8e-07   32.1   0.3   2.1   1   1   1   2   2   2   2 -
g11017.t2            -          PF00047_full         -            9.9e-15   55.7   2.2   1.2e-06   29.3   0.1   2.3   1   1   1   2   2   2   2 -
g24921.t1            -          PF00047_full         -              1e-14   55.7   4.4   1.2e-14   55.5   1.2   2.4   2   0   0   2   2   1   1 -
g5368.t1             -          PF00047_full         -              1e-14   55.7   0.0   1.2e-14   55.4   0.0   1.1   1   0   0   1   1   1   1 -
g16767.t1            -          PF00047_full         -              1e-14   55.6   0.7   1.8e-11   45.0   0.5   2.1   1   1   1   2   2   2   1 -
g11017.t1            -          PF00047_full         -            1.1e-14   55.6   2.1   1.3e-06   29.2   0.2   2.4   1   1   1   2   2   2   2 -
g25340.t1            -          PF00047_full         -            1.2e-14   55.5   7.6   2.5e-05   25.0   0.2   3.3   2   1   1   3   3   3   3 -
g15078.t1            -          PF00047_full         -            2.2e-14   54.6   3.2   2.7e-08   34.7   0.3   2.2   1   1   1   2   2   2   2 -
g27027.t1            -          PF00047_full         -            2.3e-14   54.5  15.0     3e-07   31.3   3.5   3.4   1   1   2   3   3   3   2 -
g11325.t1            -          PF00047_full         -            2.5e-14   54.4   0.6   4.7e-09   37.2   0.3   2.6   3   0   0   3   3   2   2 -
g11016.t1            -          PF00047_full         -            3.9e-14   53.8  16.1     4e-05   24.4   0.9   3.1   1   1   2   3   3   3   3 -
g14311.t1            -          PF00047_full         -            3.9e-14   53.8   2.8   1.2e-09   39.1   0.1   2.1   1   1   1   2   2   2   2 -
g31050.t1            -          PF00047_full         -              4e-14   53.7   3.5   5.7e-07   30.4   0.1   3.3   2   1   1   3   3   3   2 -
g14232.t1            -          PF00047_full         -            4.3e-14   53.6   1.4   7.6e-14   52.8   1.4   1.3   1   0   0   1   1   1   1 -
g17166.t1            -          PF00047_full         -            6.1e-14   53.1   4.8   1.4e-09   38.9   0.4   2.6   2   1   1   3   3   2   2 -
g11321.t2            -          PF00047_full         -            6.5e-14   53.1   1.4   6.2e-07   30.3   0.2   2.2   2   0   0   2   2   2   2 -
g11321.t1            -          PF00047_full         -            7.1e-14   52.9   1.4   6.5e-07   30.2   0.2   2.2   2   0   0   2   2   2   2 -
g26143.t1            -          PF00047_full         -            8.3e-14   52.7   0.7   5.2e-13   50.1   0.8   1.9   1   1   1   2   2   1   1 -
g17402.t1            -          PF00047_full         -            8.5e-14   52.7   0.1   1.3e-13   52.1   0.1   1.2   1   0   0   1   1   1   1 -
g5755.t1             -          PF00047_full         -            8.9e-14   52.6   7.9     1e-12   49.1   0.0   3.1   2   1   1   3   3   2   1 -
g21086.t1            -          PF00047_full         -              9e-14   52.6   8.2   5.4e-08   33.7   1.1   2.6   1   1   1   2   2   2   2 -
g17127.t2            -          PF00047_full         -              9e-14   52.6   0.5   1.4e-13   51.9   0.5   1.4   1   0   0   1   1   1   1 -
g22486.t1            -          PF00047_full         -            1.1e-13   52.3   0.1   2.7e-11   44.5   0.2   2.2   1   1   1   2   2   2   1 -
g24313.t1            -          PF00047_full         -            1.2e-13   52.2   0.4   2.9e-13   50.9   0.4   1.6   1   0   0   1   1   1   1 -
g17127.t1            -          PF00047_full         -            1.2e-13   52.2   0.5   1.8e-13   51.6   0.5   1.3   1   0   0   1   1   1   1 -
g24313.t2            -          PF00047_full         -            1.2e-13   52.2   0.4   2.9e-13   50.9   0.4   1.6   1   0   0   1   1   1   1 -
g3769.t1             -          PF00047_full         -            1.3e-13   52.1   1.4   1.4e-13   51.9   0.0   1.7   2   0   0   2   2   1   1 -
g29197.t1            -          PF00047_full         -            1.8e-13   51.6   4.9   5.8e-08   33.7   0.1   4.0   3   1   1   4   4   2   2 -
g14610.t1            -          PF00047_full         -            2.1e-13   51.4   4.1   2.1e-07   31.9   0.7   2.6   1   1   1   2   2   2   2 -
g29773.t1            -          PF00047_full         -            2.1e-13   51.4   0.0   3.7e-13   50.6   0.0   1.3   1   0   0   1   1   1   1 -
g19286.t1            -          PF00047_full         -            2.3e-13   51.3   0.9   8.2e-13   49.5   0.9   1.9   1   0   0   1   1   1   1 -
g31675.t1            -          PF00047_full         -            2.5e-13   51.1   0.1   2.6e-13   51.1   0.1   1.0   1   0   0   1   1   1   1 -
g3849.t1             -          PF00047_full         -            2.7e-13   51.0   0.0   6.2e-13   49.8   0.0   1.5   1   0   0   1   1   1   1 -
g24030.t1            -          PF00047_full         -            3.3e-13   50.7   0.1   1.5e-10   42.1   0.1   2.2   1   1   1   2   2   2   1 -
g31854.t1            -          PF00047_full         -            3.6e-13   50.6   0.1   3.9e-13   50.5   0.1   1.0   1   0   0   1   1   1   1 -
g8092.t1             -          PF00047_full         -            3.6e-13   50.6   1.4   4.6e-10   40.5   0.1   2.3   1   1   1   2   2   2   1 -
g16224.t1            -          PF00047_full         -            4.2e-13   50.4   4.9   4.5e-09   37.3   0.3   3.0   1   1   1   2   2   2   2 -
g2487.t1             -          PF00047_full         -            4.8e-13   50.2   4.1   8.7e-11   42.9   0.1   3.1   2   1   1   3   3   2   1 -
g18477.t1            -          PF00047_full         -            5.1e-13   50.1   0.5   2.5e-11   44.6   0.2   2.5   1   1   1   2   2   2   1 -
g27918.t1            -          PF00047_full         -            7.2e-13   49.6   1.0   1.3e-12   48.8   1.0   1.4   1   0   0   1   1   1   1 -
g15086.t1            -          PF00047_full         -            7.4e-13   49.6  19.3   2.8e-06   28.2   1.3   3.9   1   1   2   3   3   3   3 -
g9774.t2             -          PF00047_full         -            7.7e-13   49.5   0.1   1.1e-12   49.0   0.1   1.2   1   0   0   1   1   1   1 -
g2481.t1             -          PF00047_full         -            9.2e-13   49.3  13.0   2.2e-05   25.2   0.7   3.8   1   1   2   3   3   3   2 -
g10708.t1            -          PF00047_full         -              1e-12   49.2   0.2   1.7e-12   48.4   0.2   1.3   1   0   0   1   1   1   1 -
g30995.t1            -          PF00047_full         -            1.4e-12   48.7   0.4   1.4e-12   48.7   0.4   1.8   1   1   1   2   2   1   1 -
g17388.t1            -          PF00047_full         -            1.5e-12   48.6   2.3   1.3e-08   35.8   2.5   2.3   1   1   1   2   2   2   2 -
g8082.t1             -          PF00047_full         -            1.9e-12   48.3   1.6   1.9e-10   41.8   0.1   2.9   1   1   2   3   3   2   1 -
g2267.t1             -          PF00047_full         -            1.9e-12   48.3   1.6   6.2e-12   46.6   0.2   2.1   2   1   0   2   2   1   1 -
g15086.t2            -          PF00047_full         -            2.6e-12   47.8  19.4     4e-06   27.7   1.4   3.8   1   1   2   3   3   3   3 -
g6502.t1             -          PF00047_full         -            3.1e-12   47.6   0.3   9.6e-12   46.0   0.0   1.9   2   0   0   2   2   1   1 -
g20605.t2            -          PF00047_full         -            3.4e-12   47.4   1.8   4.2e-12   47.2   0.5   1.8   2   0   0   2   2   1   1 -
g6617.t1             -          PF00047_full         -            4.3e-12   47.1   0.2   9.5e-12   46.0   0.2   1.5   1   0   0   1   1   1   1 -
g25243.t1            -          PF00047_full         -            4.6e-12   47.0   0.1     9e-12   46.1   0.1   1.4   1   0   0   1   1   1   1 -
g20536.t1            -          PF00047_full         -            5.1e-12   46.9  13.4   0.00016   22.4   0.2   3.7   1   1   2   3   3   3   3 -
g25413.t1            -          PF00047_full         -            5.5e-12   46.8   0.2   6.3e-12   46.6   0.2   1.1   1   0   0   1   1   1   1 -
g26014.t1            -          PF00047_full         -              7e-12   46.4   0.1   1.7e-11   45.2   0.1   1.6   1   0   0   1   1   1   1 -
g14738.t1            -          PF00047_full         -              8e-12   46.2   0.4   9.8e-12   45.9   0.4   1.2   1   0   0   1   1   1   1 -
g8089.t1             -          PF00047_full         -            8.3e-12   46.2   0.5   3.6e-08   34.3   0.0   2.4   1   1   1   2   2   2   1 -
g7719.t1             -          PF00047_full         -            9.2e-12   46.0   0.0   3.2e-10   41.0   0.0   2.3   2   1   0   2   2   2   1 -
g19014.t1            -          PF00047_full         -            1.1e-11   45.8   0.0   1.4e-11   45.4   0.0   1.1   1   0   0   1   1   1   1 -
g30068.t1            -          PF00047_full         -            1.2e-11   45.7   4.6   1.3e-05   26.0   0.4   2.5   1   1   2   3   3   2   2 -
g26396.t1            -          PF00047_full         -            1.3e-11   45.6   4.7   4.7e-07   30.7   1.0   2.8   1   1   1   2   2   2   2 -
g14694.t1            -          PF00047_full         -            1.6e-11   45.3   4.5   2.2e-08   35.0   0.3   2.2   1   1   1   2   2   2   2 -
g7982.t1             -          PF00047_full         -            1.9e-11   45.0   0.4   5.4e-06   27.2   0.0   2.4   1   1   1   2   2   2   2 -
g27299.t1            -          PF00047_full         -            2.2e-11   44.8   0.1   6.1e-11   43.3   0.1   1.7   1   0   0   1   1   1   1 -
g4930.t1             -          PF00047_full         -            2.2e-11   44.8   0.4     4e-11   44.0   0.4   1.4   1   0   0   1   1   1   1 -
g27299.t2            -          PF00047_full         -            2.3e-11   44.7   0.1   6.3e-11   43.3   0.1   1.7   1   0   0   1   1   1   1 -
g20530.t1            -          PF00047_full         -            2.9e-11   44.4  14.0   0.00021   22.1   0.3   3.9   1   1   2   3   3   3   3 -
g15077.t1            -          PF00047_full         -            3.2e-11   44.3   7.9   1.9e-06   28.7   3.2   2.5   1   1   1   2   2   2   2 -
g25714.t1            -          PF00047_full         -            3.5e-11   44.2   1.4     4e-05   24.4   0.2   2.9   1   1   1   2   2   2   2 -
g27371.t1            -          PF00047_full         -            3.7e-11   44.1   2.6   5.3e-10   40.3   0.1   2.4   1   1   1   2   2   2   1 -
g5369.t1             -          PF00047_full         -            3.8e-11   44.0   0.0   4.6e-11   43.8   0.0   1.1   1   0   0   1   1   1   1 -
g18691.t1            -          PF00047_full         -            3.9e-11   44.0   0.1   9.1e-11   42.8   0.0   1.5   1   1   0   1   1   1   1 -
g5352.t1             -          PF00047_full         -            4.5e-11   43.8   1.6   1.7e-10   41.9   1.6   1.9   1   1   0   1   1   1   1 -
g25245.t1            -          PF00047_full         -            6.2e-11   43.3   2.7   8.2e-11   42.9   1.4   1.8   1   1   1   2   2   1   1 -
g11323.t2            -          PF00047_full         -            7.7e-11   43.0   1.1   0.00023   21.9   0.2   3.2   2   1   1   3   3   3   1 -
g11323.t1            -          PF00047_full         -            8.8e-11   42.8   0.8   0.00019   22.2   0.2   3.1   2   1   1   3   3   3   1 -
g25712.t1            -          PF00047_full         -            8.8e-11   42.8   0.2   1.1e-10   42.5   0.2   1.2   1   0   0   1   1   1   1 -
g24315.t1            -          PF00047_full         -            9.1e-11   42.8   0.0     2e-10   41.7   0.0   1.6   1   0   0   1   1   1   1 -
g17389.t1            -          PF00047_full         -            1.1e-10   42.6   0.2   1.5e-10   42.0   0.2   1.2   1   0   0   1   1   1   1 -
g14235.t1            -          PF00047_full         -            1.1e-10   42.5   0.4   2.4e-10   41.4   0.4   1.5   1   0   0   1   1   1   1 -
g18767.t1            -          PF00047_full         -            1.2e-10   42.4   8.4   1.6e-07   32.2   1.4   2.7   2   1   1   3   3   2   2 -
g29558.t1            -          PF00047_full         -            1.3e-10   42.3   0.5   5.5e-10   40.2   0.5   2.1   1   0   0   1   1   1   1 -
g27979.t1            -          PF00047_full         -            1.4e-10   42.2   0.0     2e-10   41.7   0.0   1.2   1   0   0   1   1   1   1 -
g17887.t2            -          PF00047_full         -            1.4e-10   42.2   0.1     3e-10   41.1   0.1   1.5   1   0   0   1   1   1   1 -
g17887.t1            -          PF00047_full         -            1.7e-10   41.9   0.2     4e-10   40.7   0.2   1.6   1   0   0   1   1   1   1 -
g16660.t1            -          PF00047_full         -            1.8e-10   41.8   0.1     3e-10   41.1   0.1   1.3   1   0   0   1   1   1   1 -
g17865.t1            -          PF00047_full         -            1.8e-10   41.8   1.0   4.5e-10   40.5   1.0   1.6   1   0   0   1   1   1   1 -
g2269.t1             -          PF00047_full         -            2.2e-10   41.5   0.7   2.2e-10   41.5   0.7   3.0   3   1   0   3   3   2   1 -
g27506.t1            -          PF00047_full         -            2.2e-10   41.5  10.0   8.2e-05   23.4   2.3   2.1   1   1   1   2   2   2   2 -
g15086.t3            -          PF00047_full         -            2.2e-10   41.5  12.7   1.4e-06   29.1   1.3   2.9   1   1   1   2   2   2   2 -
g21987.t2            -          PF00047_full         -            2.5e-10   41.4   0.2   5.7e-10   40.2   0.2   1.5   1   0   0   1   1   1   1 -
g21987.t1            -          PF00047_full         -            2.7e-10   41.2   0.2   6.2e-10   40.1   0.2   1.5   1   0   0   1   1   1   1 -
g9056.t2             -          PF00047_full         -            2.8e-10   41.2   5.0       1.3    9.7   0.1   6.2   3   3   1   6   6   5   0 -
g24320.t1            -          PF00047_full         -            3.3e-10   41.0   0.6     3e-09   37.8   0.1   2.4   2   0   0   2   2   2   1 -
g27977.t1            -          PF00047_full         -            3.4e-10   40.9   0.3   4.3e-10   40.6   0.3   1.1   1   0   0   1   1   1   1 -
g24728.t1            -          PF00047_full         -            3.8e-10   40.8   2.6   3.8e-10   40.8   2.6   2.0   2   1   0   2   2   1   1 -
g18685.t1            -          PF00047_full         -            4.4e-10   40.6   0.0   9.2e-10   39.5   0.0   1.5   1   0   0   1   1   1   1 -
g17865.t2            -          PF00047_full         -            4.9e-10   40.4   1.0   4.9e-10   40.4   1.0   2.2   2   0   0   2   2   1   1 -
g17865.t3            -          PF00047_full         -              5e-10   40.4   1.0     5e-10   40.4   1.0   2.2   2   0   0   2   2   1   1 -
g6433.t1             -          PF00047_full         -            5.6e-10   40.2   0.0   1.2e-09   39.1   0.0   1.6   1   0   0   1   1   1   1 -
g27379.t1            -          PF00047_full         -            5.8e-10   40.2   0.0   6.8e-10   39.9   0.0   1.1   1   0   0   1   1   1   1 -
g23233.t1            -          PF00047_full         -            7.1e-10   39.9   1.3     2e-09   38.4   1.3   1.7   1   0   0   1   1   1   1 -
g24735.t1            -          PF00047_full         -            7.2e-10   39.9   0.6   4.2e-06   27.6   0.1   2.0   1   1   1   2   2   2   2 -
g12885.t1            -          PF00047_full         -            9.9e-10   39.4   0.2   1.4e-09   39.0   0.2   1.2   1   0   0   1   1   1   1 -
g19415.t1            -          PF00047_full         -              1e-09   39.4   0.1   2.1e-09   38.4   0.1   1.5   1   0   0   1   1   1   1 -
g27033.t1            -          PF00047_full         -            1.5e-09   38.8   0.0   2.9e-09   37.9   0.0   1.4   1   0   0   1   1   1   1 -
