#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20980.t1            -          PF13927_seed         -                  0 3305.8  19.3   7.1e-16   59.5   0.0  78.7  79   0   0  79  79  78  77 -
g31276.t1            -          PF13927_seed         -            1.6e-27   96.8   0.4   5.4e-15   56.7   0.0   2.5   2   0   0   2   2   2   2 -
g17334.t2            -          PF13927_seed         -              2e-27   96.5   4.3   2.1e-16   61.2   0.1   4.0   4   0   0   4   4   3   2 -
g19015.t1            -          PF13927_seed         -            2.5e-27   96.2   0.2   1.9e-12   48.5   0.0   2.1   2   0   0   2   2   2   2 -
g17334.t3            -          PF13927_seed         -            2.7e-27   96.1   4.3   2.5e-16   61.0   0.1   4.1   4   0   0   4   4   3   2 -
g24732.t1            -          PF13927_seed         -            3.3e-27   95.8   1.0     5e-15   56.8   0.0   3.0   3   0   0   3   3   2   2 -
g25713.t2            -          PF13927_seed         -            5.6e-27   95.1   1.5   1.1e-14   55.7   0.0   3.0   2   1   0   2   2   2   2 -
g17334.t1            -          PF13927_seed         -              6e-27   95.0   4.3   1.7e-16   61.5   0.1   3.9   4   0   0   4   4   2   2 -
g25713.t1            -          PF13927_seed         -            8.4e-27   94.5   1.2   1.3e-14   55.5   0.0   3.1   2   1   0   2   2   2   2 -
g7489.t1             -          PF13927_seed         -            1.1e-26   94.2   0.0   3.4e-15   57.3   0.0   3.5   2   0   0   2   2   2   2 -
g19161.t1            -          PF13927_seed         -            1.1e-26   94.1  13.4   3.9e-08   34.7   0.5   4.8   4   0   0   4   4   4   4 -
g30812.t1            -          PF13927_seed         -              2e-26   93.3   0.1   2.9e-13   51.2   0.0   2.3   2   0   0   2   2   2   2 -
g5885.t1             -          PF13927_seed         -              2e-26   93.3   1.7   2.7e-15   57.6   0.1   2.8   3   0   0   3   3   2   2 -
g18056.t1            -          PF13927_seed         -            2.2e-26   93.2   2.3   1.5e-10   42.4   0.2   4.3   4   0   0   4   4   4   3 -
g24737.t1            -          PF13927_seed         -            2.3e-26   93.1   0.2   7.6e-14   53.0   0.0   2.8   3   0   0   3   3   2   2 -
g30289.t1            -          PF13927_seed         -              4e-26   92.3   4.0   3.6e-12   47.6   0.7   2.3   2   0   0   2   2   2   2 -
g29151.t1            -          PF13927_seed         -            5.1e-26   92.0   9.0   2.6e-14   54.5   0.2   4.1   3   1   0   3   3   3   3 -
g1300.t1             -          PF13927_seed         -            5.7e-26   91.9   0.2     3e-13   51.1   0.0   2.1   2   0   0   2   2   2   2 -
g15078.t1            -          PF13927_seed         -            6.6e-26   91.7   6.0   1.7e-12   48.7   0.6   2.2   2   0   0   2   2   2   2 -
g26952.t1            -          PF13927_seed         -            6.8e-26   91.6   4.1   3.4e-14   54.1   0.2   2.4   2   0   0   2   2   2   2 -
g25715.t1            -          PF13927_seed         -            1.1e-25   91.0   0.1   2.5e-13   51.3   0.0   2.4   2   0   0   2   2   2   2 -
g28885.t1            -          PF13927_seed         -            1.1e-25   91.0   4.3   9.8e-11   43.0   0.1   3.8   4   0   0   4   4   3   3 -
g15146.t1            -          PF13927_seed         -            1.1e-25   90.9   7.4   5.2e-11   43.9   0.0   4.0   3   1   0   3   3   3   3 -
g15086.t1            -          PF13927_seed         -            1.5e-25   90.5  15.2   3.1e-12   47.9   0.3   4.3   4   0   0   4   4   3   3 -
g14282.t1            -          PF13927_seed         -            1.7e-25   90.3   0.5   6.1e-09   37.3   0.0   3.8   3   1   0   3   3   3   3 -
g16768.t2            -          PF13927_seed         -            1.8e-25   90.2   4.3   9.8e-11   43.0   0.1   3.8   4   0   0   4   4   3   3 -
g957.t1              -          PF13927_seed         -            3.2e-25   89.5   0.3   5.2e-12   47.1   0.1   3.0   2   0   0   2   2   2   2 -
g20121.t1            -          PF13927_seed         -              4e-25   89.2   2.4   4.6e-14   53.7   0.8   2.6   2   0   0   2   2   2   2 -
g19011.t1            -          PF13927_seed         -            5.2e-25   88.8   0.0   1.4e-11   45.8   0.0   2.4   2   0   0   2   2   2   2 -
g15086.t2            -          PF13927_seed         -            5.9e-25   88.6  15.4   4.4e-12   47.4   0.3   4.3   4   0   0   4   4   3   3 -
g14613.t1            -          PF13927_seed         -            8.4e-25   88.1   0.3   2.7e-09   38.4   0.0   3.8   3   0   0   3   3   3   3 -
g25340.t1            -          PF13927_seed         -            8.8e-25   88.0   4.9   7.5e-09   37.0   0.4   3.7   3   0   0   3   3   3   3 -
g14475.t1            -          PF13927_seed         -              1e-24   87.8   0.9   1.5e-12   48.9   0.1   2.7   2   0   0   2   2   2   2 -
g17553.t2            -          PF13927_seed         -            1.3e-24   87.5   0.0   6.8e-12   46.8   0.0   3.6   3   0   0   3   3   2   2 -
g14703.t1            -          PF13927_seed         -            1.4e-24   87.4   8.9     6e-12   46.9   0.6   4.1   4   0   0   4   4   3   3 -
g14476.t2            -          PF13927_seed         -              2e-24   86.9   1.8   1.1e-12   49.3   0.0   2.9   3   0   0   3   3   2   2 -
g5367.t1             -          PF13927_seed         -            2.6e-24   86.6   0.2     3e-10   41.5   0.0   3.5   3   1   0   3   3   3   2 -
g17553.t1            -          PF13927_seed         -            2.6e-24   86.5   0.0   6.7e-12   46.8   0.0   3.6   3   0   0   3   3   2   2 -
g14476.t1            -          PF13927_seed         -            2.9e-24   86.4   1.8   1.3e-12   49.1   0.0   2.9   3   0   0   3   3   2   2 -
g32181.t1            -          PF13927_seed         -            3.4e-24   86.2   0.0   2.2e-10   41.9   0.0   2.5   2   0   0   2   2   2   2 -
g24869.t1            -          PF13927_seed         -            3.8e-24   86.0   0.2     2e-11   45.3   0.0   3.9   3   0   0   3   3   2   2 -
g16668.t1            -          PF13927_seed         -              4e-24   86.0   0.6   1.3e-14   55.4   0.0   2.6   2   0   0   2   2   2   2 -
g24869.t2            -          PF13927_seed         -              4e-24   85.9   0.2     2e-11   45.2   0.0   3.9   3   0   0   3   3   2   2 -
g31819.t1            -          PF13927_seed         -            4.7e-24   85.7   2.7   3.4e-13   50.9   0.1   2.2   2   0   0   2   2   2   2 -
g5388.t1             -          PF13927_seed         -            5.9e-24   85.4   0.2   2.5e-10   41.7   0.0   2.6   2   0   0   2   2   2   2 -
g18767.t1            -          PF13927_seed         -              8e-24   85.0   1.8   1.1e-08   36.5   0.1   4.3   4   0   0   4   4   4   2 -
g29197.t1            -          PF13927_seed         -            9.7e-24   84.7   6.3   1.6e-09   39.2   0.1   3.3   3   0   0   3   3   3   3 -
g14634.t1            -          PF13927_seed         -            1.1e-23   84.5   2.5   1.1e-14   55.7   0.2   2.6   2   0   0   2   2   2   2 -
g9056.t2             -          PF13927_seed         -            1.2e-23   84.4   0.0      0.02   16.4   0.0   6.5   6   0   0   6   6   6   4 -
g20015.t1            -          PF13927_seed         -            1.7e-23   83.9   2.5   2.3e-08   35.4   0.1   3.4   3   0   0   3   3   3   3 -
g22421.t2            -          PF13927_seed         -            1.9e-23   83.8   0.2   5.5e-11   43.8   0.1   3.6   3   0   0   3   3   3   2 -
g16427.t1            -          PF13927_seed         -            2.5e-23   83.4   0.0   1.2e-12   49.2   0.0   2.6   2   0   0   2   2   2   2 -
g27418.t1            -          PF13927_seed         -            2.7e-23   83.3   2.1   1.3e-13   52.2   0.0   2.5   2   0   0   2   2   2   2 -
g21085.t1            -          PF13927_seed         -            2.9e-23   83.2   5.2   1.6e-15   58.4   0.3   2.4   2   0   0   2   2   2   2 -
g9774.t1             -          PF13927_seed         -            2.9e-23   83.2   0.1   4.1e-10   41.0   0.0   2.6   2   0   0   2   2   2   2 -
g2498.t2             -          PF13927_seed         -            3.2e-23   83.0   0.3   1.1e-10   42.9   0.0   2.6   2   0   0   2   2   2   2 -
g29940.t1            -          PF13927_seed         -            3.3e-23   83.0   0.1   8.4e-11   43.2   0.0   2.9   2   0   0   2   2   2   2 -
g2498.t1             -          PF13927_seed         -            3.4e-23   83.0   0.3   1.1e-10   42.9   0.0   2.6   2   0   0   2   2   2   2 -
g24526.t1            -          PF13927_seed         -            3.7e-23   82.9   2.4   8.5e-13   49.6   0.1   3.8   3   1   0   3   3   3   2 -
g8938.t1             -          PF13927_seed         -            3.7e-23   82.8   6.3   7.1e-09   37.1   0.0   3.5   3   0   0   3   3   3   3 -
g5370.t1             -          PF13927_seed         -            7.7e-23   81.8   0.3   5.4e-10   40.7   0.0   2.6   2   0   0   2   2   2   2 -
g24419.t2            -          PF13927_seed         -              1e-22   81.5   0.7   4.2e-09   37.8   0.0   3.9   3   0   0   3   3   3   2 -
g25175.t1            -          PF13927_seed         -              1e-22   81.5   0.9   4.3e-12   47.4   0.2   3.2   2   1   1   3   3   2   2 -
g14547.t1            -          PF13927_seed         -            1.2e-22   81.1   4.9   7.3e-10   40.2   0.1   3.8   3   2   0   3   3   3   3 -
g7979.t1             -          PF13927_seed         -            1.4e-22   81.0   0.1   1.2e-10   42.8   0.0   3.2   3   0   0   3   3   2   2 -
g5755.t1             -          PF13927_seed         -            2.5e-22   80.2   5.0   5.3e-15   56.7   0.1   3.2   3   0   0   3   3   2   2 -
g24418.t2            -          PF13927_seed         -            2.6e-22   80.1   0.1   5.7e-14   53.4   0.0   2.9   2   0   0   2   2   2   2 -
g2481.t1             -          PF13927_seed         -            3.3e-22   79.8   7.3   2.9e-11   44.7   0.4   4.0   3   0   0   3   3   3   2 -
g9773.t1             -          PF13927_seed         -            7.4e-22   78.7   0.3   1.4e-13   52.2   0.1   2.5   2   0   0   2   2   2   2 -
g9056.t1             -          PF13927_seed         -            1.1e-21   78.1   0.0     0.058   14.9   0.0   6.4   6   0   0   6   6   6   3 -
g30898.t1            -          PF13927_seed         -            1.8e-21   77.4  11.8   9.9e-08   33.4   0.9   4.9   5   0   0   5   5   4   3 -
g24419.t1            -          PF13927_seed         -            2.1e-21   77.2   0.1   4.2e-09   37.8   0.0   3.0   2   0   0   2   2   2   2 -
g22489.t1            -          PF13927_seed         -            2.5e-21   77.0   0.2   3.9e-13   50.7   0.0   4.5   5   0   0   5   5   3   1 -
g5365.t1             -          PF13927_seed         -            2.9e-21   76.8   0.7   2.1e-09   38.8   0.0   3.4   3   1   0   3   3   2   2 -
g14311.t1            -          PF13927_seed         -            2.9e-21   76.8   0.9   9.4e-12   46.3   0.0   2.3   2   0   0   2   2   2   2 -
g23925.t2            -          PF13927_seed         -            3.4e-21   76.5   4.5   2.3e-10   41.8   0.0   3.1   3   0   0   3   3   2   2 -
g29603.t1            -          PF13927_seed         -            3.5e-21   76.5   4.3   1.4e-09   39.4   0.1   2.3   2   0   0   2   2   2   2 -
g31981.t1            -          PF13927_seed         -            3.8e-21   76.4   0.3   3.6e-15   57.3   0.0   2.2   2   0   0   2   2   2   2 -
g24929.t1            -          PF13927_seed         -            1.9e-20   74.2   1.8   2.3e-18   67.5   0.4   2.7   2   1   0   2   2   2   1 -
g22877.t1            -          PF13927_seed         -            2.2e-20   73.9   2.1   1.4e-13   52.2   0.5   3.0   2   1   0   2   2   2   2 -
g30906.t1            -          PF13927_seed         -            2.2e-20   73.9   0.4   5.9e-10   40.5   0.0   3.3   3   0   0   3   3   2   2 -
g7978.t2             -          PF13927_seed         -            2.8e-20   73.6   0.2   9.6e-10   39.9   0.0   3.9   3   0   0   3   3   3   2 -
g17158.t1            -          PF13927_seed         -            2.9e-20   73.6   2.2   4.8e-11   44.0   0.4   3.1   4   0   0   4   4   2   2 -
g26146.t1            -          PF13927_seed         -              3e-20   73.5   0.3   1.6e-14   55.1   0.0   2.7   2   1   0   2   2   2   2 -
g30489.t2            -          PF13927_seed         -            3.1e-20   73.5   1.2   7.6e-09   37.0   0.1   3.4   3   0   0   3   3   2   2 -
g7978.t1             -          PF13927_seed         -            3.1e-20   73.5   0.2   9.9e-10   39.8   0.0   3.8   3   0   0   3   3   3   2 -
g14743.t1            -          PF13927_seed         -            3.4e-20   73.3   0.2   3.7e-14   54.0   0.1   3.1   3   0   0   3   3   2   2 -
g22171.t1            -          PF13927_seed         -            4.5e-20   73.0   0.2   9.8e-09   36.6   0.0   2.8   2   0   0   2   2   2   2 -
g27027.t1            -          PF13927_seed         -            5.9e-20   72.6  11.5   3.2e-10   41.4   1.8   4.3   4   0   0   4   4   3   2 -
g24899.t1            -          PF13927_seed         -            8.6e-20   72.1   1.1   4.2e-10   41.0   0.1   3.9   3   1   0   3   3   3   3 -
g2487.t1             -          PF13927_seed         -            1.1e-19   71.7   0.5   7.3e-12   46.6   0.0   4.6   5   0   0   5   5   3   1 -
g11016.t1            -          PF13927_seed         -            1.9e-19   71.0  12.9   3.5e-07   31.6   0.2   3.6   3   1   0   3   3   3   3 -
g23590.t1            -          PF13927_seed         -            2.7e-19   70.5   6.3   7.3e-07   30.6   0.8   3.5   3   0   0   3   3   3   2 -
g18023.t1            -          PF13927_seed         -            2.9e-19   70.4   1.8   4.5e-17   63.3   0.3   2.6   2   1   0   2   2   2   1 -
g30114.t1            -          PF13927_seed         -              3e-19   70.3   0.8   6.5e-13   50.0   0.4   2.8   2   1   0   2   2   2   2 -
g5366.t1             -          PF13927_seed         -            3.7e-19   70.0   0.1   6.4e-19   69.3   0.1   1.4   1   0   0   1   1   1   1 -
g24921.t1            -          PF13927_seed         -            5.1e-19   69.6   4.2   7.8e-17   62.6   0.4   3.6   3   1   0   3   3   2   1 -
g15086.t3            -          PF13927_seed         -            7.2e-19   69.1   4.6   1.9e-12   48.5   0.3   3.4   3   0   0   3   3   2   2 -
g31156.t1            -          PF13927_seed         -            8.6e-19   68.9   3.2   2.5e-13   51.4   0.1   3.3   2   1   0   2   2   2   2 -
g30995.t1            -          PF13927_seed         -            1.1e-18   68.5   0.6     9e-17   62.4   0.2   2.4   2   0   0   2   2   2   1 -
g24030.t1            -          PF13927_seed         -            1.4e-18   68.2   0.0   1.9e-15   58.2   0.1   2.9   3   0   0   3   3   2   1 -
g8082.t1             -          PF13927_seed         -            1.4e-18   68.2   2.5   8.2e-13   49.7   0.0   3.7   5   0   0   5   5   2   2 -
g8089.t1             -          PF13927_seed         -            1.6e-18   68.0   0.1   3.3e-13   51.0   0.0   2.5   2   1   0   2   2   2   2 -
g12305.t1            -          PF13927_seed         -            1.7e-18   67.9   1.1   3.5e-15   57.3   0.0   3.0   2   1   1   3   3   2   1 -
g17388.t1            -          PF13927_seed         -            3.9e-18   66.7   2.4   8.1e-14   52.9   2.0   2.6   2   1   0   2   2   2   2 -
g31132.t1            -          PF13927_seed         -              4e-18   66.7   0.3   7.6e-08   33.8   0.1   2.5   2   0   0   2   2   2   2 -
g6505.t1             -          PF13927_seed         -            4.2e-18   66.6   0.0   1.3e-17   65.0   0.0   1.9   1   0   0   1   1   1   1 -
g32112.t1            -          PF13927_seed         -            5.2e-18   66.3   0.0   1.1e-10   42.8   0.0   2.2   2   0   0   2   2   2   2 -
g11009.t1            -          PF13927_seed         -            5.4e-18   66.3   1.2   6.7e-10   40.4   0.1   2.6   2   0   0   2   2   2   2 -
g30889.t3            -          PF13927_seed         -            5.5e-18   66.3   0.1   4.1e-12   47.5   0.0   2.2   2   0   0   2   2   2   2 -
g30788.t1            -          PF13927_seed         -            6.5e-18   66.0   0.0   3.6e-15   57.2   0.0   2.2   2   0   0   2   2   2   1 -
g25245.t1            -          PF13927_seed         -            6.5e-18   66.0   3.0     4e-14   53.9   1.3   2.2   2   0   0   2   2   2   2 -
g11322.t1            -          PF13927_seed         -            6.8e-18   66.0   0.2   1.9e-06   29.3   0.0   3.6   3   1   0   3   3   3   2 -
g27371.t1            -          PF13927_seed         -            8.8e-18   65.6   0.3   7.7e-14   53.0   0.0   2.7   2   1   0   2   2   2   1 -
g27567.t1            -          PF13927_seed         -            8.9e-18   65.6   0.1   5.5e-16   59.9   0.1   2.4   2   0   0   2   2   2   1 -
g16215.t1            -          PF13927_seed         -            1.2e-17   65.2   0.0   1.9e-17   64.5   0.0   1.4   1   0   0   1   1   1   1 -
g22878.t1            -          PF13927_seed         -            1.3e-17   65.1   0.3   3.2e-13   51.0   0.1   2.3   2   0   0   2   2   2   2 -
g26396.t1            -          PF13927_seed         -            1.4e-17   64.9   5.4   2.9e-09   38.3   0.1   3.6   3   1   1   4   4   2   2 -
g14610.t1            -          PF13927_seed         -            1.8e-17   64.6   0.5   8.2e-08   33.7   0.0   2.8   3   0   0   3   3   2   2 -
g5368.t1             -          PF13927_seed         -            1.9e-17   64.5   0.1   3.2e-17   63.8   0.1   1.4   1   0   0   1   1   1   1 -
g17166.t1            -          PF13927_seed         -              2e-17   64.5   0.8   7.5e-13   49.8   0.2   2.8   3   0   0   3   3   2   2 -
g19903.t1            -          PF13927_seed         -            2.1e-17   64.4   0.5   4.3e-09   37.8   0.0   2.6   2   0   0   2   2   2   2 -
g16767.t2            -          PF13927_seed         -            2.2e-17   64.3   0.3   1.3e-13   52.2   0.3   2.5   3   0   0   3   3   2   1 -
g16767.t1            -          PF13927_seed         -            2.3e-17   64.3   0.3   1.6e-13   51.9   0.3   2.7   3   0   0   3   3   2   1 -
g16224.t1            -          PF13927_seed         -            2.5e-17   64.2   1.5   5.1e-09   37.5   0.2   3.0   2   0   0   2   2   2   2 -
g30068.t1            -          PF13927_seed         -              3e-17   63.9   0.5   1.2e-09   39.6   0.0   2.3   2   0   0   2   2   2   2 -
g15077.t1            -          PF13927_seed         -            4.9e-17   63.2   4.8   4.4e-10   40.9   0.9   2.9   1   1   2   3   3   2   2 -
g11017.t1            -          PF13927_seed         -            5.1e-17   63.2   4.0   1.9e-07   32.5   0.2   3.0   2   0   0   2   2   2   2 -
g11017.t2            -          PF13927_seed         -              6e-17   63.0   4.0   1.7e-07   32.6   0.2   2.7   2   0   0   2   2   2   2 -
g31050.t1            -          PF13927_seed         -            6.2e-17   62.9   1.0   8.3e-06   27.2   0.0   3.8   3   1   0   3   3   3   2 -
g6129.t1             -          PF13927_seed         -            8.5e-17   62.5   2.6   1.6e-10   42.3   0.1   3.5   3   1   0   3   3   2   2 -
g18764.t1            -          PF13927_seed         -            1.1e-16   62.1  11.0   1.1e-09   39.7   0.3   4.5   5   0   0   5   5   3   3 -
g21086.t1            -          PF13927_seed         -            1.2e-16   62.0   2.6   4.3e-08   34.6   0.2   2.8   2   0   0   2   2   2   2 -
g30877.t1            -          PF13927_seed         -            1.4e-16   61.8   0.5   2.3e-16   61.1   0.5   1.3   1   0   0   1   1   1   1 -
g29153.t1            -          PF13927_seed         -            1.5e-16   61.7   0.3   3.3e-16   60.6   0.1   1.7   2   0   0   2   2   1   1 -
g31808.t1            -          PF13927_seed         -            1.5e-16   61.7   0.3   3.3e-16   60.6   0.1   1.7   2   0   0   2   2   1   1 -
g11325.t1            -          PF13927_seed         -            1.5e-16   61.6   0.7   4.1e-08   34.6   0.3   3.7   3   1   0   3   3   3   2 -
g17402.t1            -          PF13927_seed         -            2.1e-16   61.2   0.1   3.6e-16   60.5   0.1   1.4   1   0   0   1   1   1   1 -
g16442.t1            -          PF13927_seed         -            2.2e-16   61.1   0.1     5e-16   60.0   0.1   1.6   1   0   0   1   1   1   1 -
g20605.t2            -          PF13927_seed         -            3.4e-16   60.5   0.5   3.4e-16   60.5   0.5   2.1   2   0   0   2   2   1   1 -
g29154.t1            -          PF13927_seed         -            3.7e-16   60.4   0.0   8.6e-12   46.4   0.0   2.3   2   0   0   2   2   2   2 -
g29773.t1            -          PF13927_seed         -            4.4e-16   60.2   0.1   7.6e-16   59.4   0.1   1.4   1   0   0   1   1   1   1 -
g3769.t1             -          PF13927_seed         -              6e-16   59.7   2.7   1.1e-15   58.9   0.1   2.3   2   0   0   2   2   1   1 -
g11321.t2            -          PF13927_seed         -            1.1e-15   58.9   0.1   2.2e-06   29.1   0.0   2.5   2   0   0   2   2   2   2 -
g11321.t1            -          PF13927_seed         -            1.1e-15   58.9   0.2   2.2e-06   29.1   0.0   2.5   2   0   0   2   2   2   2 -
g6617.t1             -          PF13927_seed         -            3.8e-15   57.2   0.0   1.1e-14   55.7   0.0   1.9   1   0   0   1   1   1   1 -
g14694.t1            -          PF13927_seed         -            3.8e-15   57.2   4.3   7.8e-11   43.4   0.8   2.2   2   0   0   2   2   2   2 -
g2484.t1             -          PF13927_seed         -            4.2e-15   57.0   0.0   2.4e-09   38.6   0.0   4.1   3   1   0   3   3   3   1 -
g23233.t1            -          PF13927_seed         -            4.2e-15   57.0   0.0   1.5e-14   55.2   0.0   2.1   1   0   0   1   1   1   1 -
g22486.t1            -          PF13927_seed         -            4.8e-15   56.9   0.0   2.3e-11   45.0   0.0   3.0   3   0   0   3   3   2   1 -
g31675.t1            -          PF13927_seed         -            4.8e-15   56.8   0.1   6.1e-15   56.5   0.1   1.1   1   0   0   1   1   1   1 -
g3849.t1             -          PF13927_seed         -            5.9e-15   56.6   0.0   1.4e-14   55.3   0.0   1.7   1   0   0   1   1   1   1 -
g27033.t1            -          PF13927_seed         -              7e-15   56.3   0.0   7.3e-14   53.1   0.0   2.3   2   0   0   2   2   1   1 -
g30898.t2            -          PF13927_seed         -            9.6e-15   55.9   6.6     2e-05   26.1   0.2   5.0   5   0   0   5   5   4   2 -
g18477.t1            -          PF13927_seed         -              1e-14   55.8   0.2     4e-12   47.5   0.1   2.8   2   0   0   2   2   2   1 -
g11895.t1            -          PF13927_seed         -            1.1e-14   55.7   0.0   5.3e-14   53.5   0.0   2.3   2   0   0   2   2   1   1 -
g26143.t1            -          PF13927_seed         -            1.1e-14   55.7   0.4   3.3e-14   54.2   0.5   1.7   2   0   0   2   2   1   1 -
g24320.t1            -          PF13927_seed         -            2.7e-14   54.4   0.2     2e-12   48.5   0.0   3.4   4   0   0   4   4   1   1 -
g31854.t1            -          PF13927_seed         -              5e-14   53.6   0.1   6.7e-14   53.2   0.1   1.2   1   0   0   1   1   1   1 -
g6381.t1             -          PF13927_seed         -            5.4e-14   53.5   0.0    0.0016   19.9   0.0   3.5   3   0   0   3   3   3   3 -
g14232.t1            -          PF13927_seed         -            9.9e-14   52.6   0.1   4.1e-13   50.7   0.2   2.1   2   0   0   2   2   1   1 -
g28633.t1            -          PF13927_seed         -              1e-13   52.6   0.2   1.9e-05   26.1   0.0   2.6   2   0   0   2   2   2   2 -
g24728.t1            -          PF13927_seed         -              1e-13   52.6   3.0   1.7e-13   51.9   0.1   2.5   2   1   0   2   2   1   1 -
g27299.t1            -          PF13927_seed         -            1.6e-13   52.0   0.0   1.2e-12   49.2   0.0   2.7   1   0   0   1   1   1   1 -
g27299.t2            -          PF13927_seed         -            1.7e-13   51.9   0.0   1.2e-12   49.2   0.0   2.7   1   0   0   1   1   1   1 -
g2269.t1             -          PF13927_seed         -            1.9e-13   51.7   2.1   2.9e-12   47.9   0.0   3.4   4   0   0   4   4   1   1 -
g12885.t1            -          PF13927_seed         -            1.9e-13   51.7   0.2   3.1e-13   51.0   0.2   1.3   1   0   0   1   1   1   1 -
g24315.t1            -          PF13927_seed         -            2.2e-13   51.5   0.6   2.1e-12   48.4   0.1   2.7   3   0   0   3   3   1   1 -
g17887.t2            -          PF13927_seed         -            2.2e-13   51.5   0.0   5.1e-13   50.3   0.0   1.7   1   0   0   1   1   1   1 -
g17887.t1            -          PF13927_seed         -            2.7e-13   51.2   0.0   6.4e-13   50.0   0.0   1.7   1   0   0   1   1   1   1 -
g17675.t1            -          PF13927_seed         -            2.9e-13   51.1   1.2   1.7e-08   35.8   0.0   2.4   2   0   0   2   2   2   2 -
g8085.t1             -          PF13927_seed         -              3e-13   51.1   0.2   1.9e-11   45.3   0.3   2.1   2   0   0   2   2   2   1 -
g21987.t2            -          PF13927_seed         -              3e-13   51.1   0.2   8.8e-13   49.6   0.0   2.0   2   0   0   2   2   1   1 -
g21987.t1            -          PF13927_seed         -            3.3e-13   51.0   0.2   9.6e-13   49.5   0.0   2.0   2   0   0   2   2   1   1 -
g18940.t2            -          PF13927_seed         -            3.4e-13   50.9   0.3   1.6e-12   48.8   0.2   2.3   2   0   0   2   2   1   1 -
g18940.t1            -          PF13927_seed         -            3.6e-13   50.8   0.3   1.7e-12   48.7   0.2   2.3   2   0   0   2   2   1   1 -
g7719.t1             -          PF13927_seed         -            3.8e-13   50.8   0.0   9.3e-12   46.3   0.0   2.5   2   1   0   2   2   2   1 -
g8092.t1             -          PF13927_seed         -            4.3e-13   50.6   0.0   1.7e-11   45.4   0.0   2.5   2   0   0   2   2   2   1 -
g28594.t1            -          PF13927_seed         -            4.4e-13   50.5   0.4   8.9e-13   49.6   0.1   1.7   2   0   0   2   2   1   1 -
g27977.t1            -          PF13927_seed         -            4.6e-13   50.5   0.2   6.7e-13   50.0   0.2   1.3   1   0   0   1   1   1   1 -
g25413.t1            -          PF13927_seed         -            5.1e-13   50.4   0.2   6.8e-13   49.9   0.2   1.1   1   0   0   1   1   1   1 -
g30119.t1            -          PF13927_seed         -            5.1e-13   50.4   0.1   1.1e-12   49.3   0.1   1.6   1   0   0   1   1   1   1 -
g16649.t1            -          PF13927_seed         -            5.7e-13   50.2   0.1   1.9e-11   45.3   0.0   3.5   3   0   0   3   3   1   1 -
g7982.t1             -          PF13927_seed         -            6.9e-13   49.9   0.4   4.5e-07   31.3   0.0   3.1   3   0   0   3   3   2   2 -
g18941.t1            -          PF13927_seed         -            7.7e-13   49.8   1.7   2.5e-12   48.1   0.2   2.8   3   0   0   3   3   1   1 -
g29716.t1            -          PF13927_seed         -            8.1e-13   49.7   0.0   1.1e-12   49.2   0.0   1.2   1   0   0   1   1   1   1 -
g25243.t1            -          PF13927_seed         -            8.5e-13   49.6   0.2   1.6e-12   48.8   0.2   1.5   1   0   0   1   1   1   1 -
g9328.t1             -          PF13927_seed         -            8.8e-13   49.6   0.1     3e-12   47.9   0.0   2.1   2   0   0   2   2   1   1 -
g18948.t1            -          PF13927_seed         -            9.2e-13   49.5   0.2   2.9e-12   47.9   0.2   1.9   1   0   0   1   1   1   1 -
g11323.t1            -          PF13927_seed         -              1e-12   49.4   0.6   0.00023   22.6   0.1   3.7   3   1   0   3   3   3   2 -
g16660.t1            -          PF13927_seed         -              1e-12   49.4   0.2   2.1e-12   48.4   0.2   1.5   1   0   0   1   1   1   1 -
g19286.t1            -          PF13927_seed         -            1.3e-12   49.1   2.2   5.5e-12   47.0   0.3   3.1   2   0   0   2   2   1   1 -
g30440.t1            -          PF13927_seed         -            1.3e-12   49.0   0.1   2.3e-12   48.2   0.1   1.4   1   0   0   1   1   1   1 -
g10708.t1            -          PF13927_seed         -            1.4e-12   49.0   0.3   2.9e-12   47.9   0.3   1.6   1   0   0   1   1   1   1 -
g27379.t1            -          PF13927_seed         -            1.6e-12   48.8   0.0   2.2e-12   48.3   0.0   1.2   1   0   0   1   1   1   1 -
g11323.t2            -          PF13927_seed         -            1.9e-12   48.5   0.6   0.00028   22.4   0.1   3.7   3   1   0   3   3   3   2 -
g30757.t1            -          PF13927_seed         -            2.9e-12   47.9   3.0   7.9e-08   33.7   0.1   2.6   3   0   0   3   3   2   2 -
g25702.t1            -          PF13927_seed         -            3.1e-12   47.9   3.1   0.00011   23.6   0.3   3.2   3   0   0   3   3   2   2 -
g18691.t1            -          PF13927_seed         -            6.8e-12   46.7   0.0   2.2e-11   45.1   0.0   1.9   1   0   0   1   1   1   1 -
g24313.t1            -          PF13927_seed         -            8.1e-12   46.5   0.5   2.3e-11   45.0   0.5   1.8   1   0   0   1   1   1   1 -
g29558.t1            -          PF13927_seed         -            8.3e-12   46.5   0.2   8.3e-12   46.5   0.2   4.6   6   0   0   6   6   1   1 -
g24313.t2            -          PF13927_seed         -            8.4e-12   46.4   0.5   2.4e-11   45.0   0.5   1.8   1   0   0   1   1   1   1 -
