#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20629.t1            -          PF13519_full         -                  0 1394.4  62.8   2.5e-11   45.1   0.0  53.4  50   3   1  53  53  53  49 -
g17774.t1            -          PF13519_full         -           1.3e-253  838.5 106.8   2.5e-18   68.0   0.4  30.0  29   1   0  30  30  29  28 -
g33171.t1            -          PF13519_full         -             0.0035   18.4   0.1    0.0061   17.6   0.0   1.4   1   1   0   1   1   1   1 -
g13273.t1            -          PF13519_full         -              0.007   17.4   0.0    0.0087   17.1   0.0   1.2   1   0   0   1   1   1   1 -
g33172.t1            -          PF13519_full         -             0.0089   17.1   0.0     0.016   16.2   0.0   1.3   1   0   0   1   1   1   1 -
g9661.t1             -          PF13519_full         -             0.0097   16.9   0.0     0.014   16.4   0.0   1.4   1   1   0   1   1   1   1 -
g5885.t1             -          PF13519_full         -               0.01   16.9   0.1       2.9    8.8   0.0   2.3   2   0   0   2   2   2   0 -
g9665.t1             -          PF13519_full         -              0.011   16.8   0.0     0.018   16.1   0.0   1.3   1   0   0   1   1   1   0 -
g9663.t1             -          PF13519_full         -              0.011   16.7   0.1      0.02   15.9   0.1   1.5   1   1   0   1   1   1   0 -
g24374.t1            -          PF13519_full         -              0.016   16.2   0.0      0.03   15.3   0.0   1.4   1   0   0   1   1   1   0 -
g2672.t1             -          PF13519_full         -               0.02   15.9   0.0      0.03   15.4   0.0   1.2   1   0   0   1   1   1   0 -
g24373.t1            -          PF13519_full         -              0.023   15.7   0.0     0.041   14.9   0.0   1.3   1   0   0   1   1   1   0 -
g13341.t1            -          PF13519_full         -              0.029   15.4   0.0      0.13   13.3   0.0   2.0   1   1   0   1   1   1   0 -
g31756.t1            -          PF13519_full         -              0.033   15.2   0.0     0.071   14.1   0.0   1.5   1   0   0   1   1   1   0 -
g25369.t1            -          PF13519_full         -               0.04   14.9   0.0     0.069   14.1   0.0   1.3   1   1   0   1   1   1   0 -
g7717.t1             -          PF13519_full         -              0.075   14.0   0.0     0.094   13.7   0.0   1.2   1   0   0   1   1   1   0 -
g35601.t1            -          PF13519_full         -               0.15   13.1   0.1      0.15   13.1   0.1   2.0   2   0   0   2   2   1   0 -
g9686.t1             -          PF13519_full         -               0.27   12.2   1.3      0.42   11.6   0.2   1.7   1   1   1   2   2   1   0 -
g1861.t1             -          PF13519_full         -                0.3   12.1   0.0      0.51   11.3   0.0   1.3   1   0   0   1   1   1   0 -
g14058.t1            -          PF13519_full         -               0.41   11.6   0.0      0.71   10.8   0.0   1.4   1   1   0   1   1   1   0 -
g27459.t1            -          PF13519_full         -               0.48   11.4   0.0      0.76   10.7   0.0   1.2   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13519_full_profile.hmm
# Target file:     ../input/braker_aa_files/p_lutea_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/p_lutea_soft_mask_braker_PF13519_full_profile_hmmer_braker3_results.txt ../output/PF13519_full_profile.hmm ../input/braker_aa_files/p_lutea_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:44:12 2024
# [ok]
