#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20980.t1            -          PF18452_full         -           5.6e-124  411.0 101.3   2.9e-05   24.6   0.0  61.1  33  17  24  65  65  57  17 -
g24728.t1            -          PF18452_full         -             0.0019   18.7   0.1     0.007   16.9   0.0   1.7   1   1   0   1   1   1   1 -
g17553.t1            -          PF18452_full         -             0.0021   18.6   0.8     0.058   13.9   0.1   2.5   1   1   0   2   2   2   1 -
g2269.t1             -          PF18452_full         -             0.0022   18.5   0.1      0.02   15.4   0.0   2.4   2   0   0   2   2   2   1 -
g19011.t1            -          PF18452_full         -             0.0022   18.5   0.0      0.46   10.9   0.0   2.3   2   0   0   2   2   2   1 -
g3769.t1             -          PF18452_full         -             0.0022   18.5   0.0    0.0054   17.2   0.0   1.6   2   0   0   2   2   1   1 -
g32261.t1            -          PF18452_full         -             0.0022   18.5   0.1    0.0033   17.9   0.1   1.6   1   1   0   1   1   1   1 -
g10708.t1            -          PF18452_full         -             0.0024   18.4   0.1    0.0043   17.5   0.1   1.4   1   0   0   1   1   1   1 -
g6854.t2             -          PF18452_full         -             0.0024   18.4   0.4    0.0057   17.1   0.1   1.8   2   0   0   2   2   1   1 -
g23412.t1            -          PF18452_full         -             0.0026   18.3   0.2     0.053   14.0   0.0   2.6   2   1   0   3   3   2   1 -
g24324.t1            -          PF18452_full         -             0.0028   18.2   0.0    0.0067   16.9   0.0   1.6   1   0   0   1   1   1   1 -
g12252.t1            -          PF18452_full         -             0.0032   18.0   0.2      0.42   11.1   0.1   2.8   1   1   1   2   2   2   1 -
g20603.t1            -          PF18452_full         -             0.0037   17.8   0.1       1.9    9.0   0.0   2.6   2   0   0   2   2   2   0 -
g8857.t1             -          PF18452_full         -             0.0041   17.6   1.0     0.013   16.0   1.0   1.8   1   0   0   1   1   1   1 -
g27979.t1            -          PF18452_full         -             0.0041   17.6   0.0     0.006   17.1   0.0   1.2   1   0   0   1   1   1   1 -
g31819.t1            -          PF18452_full         -             0.0042   17.6   0.5      0.77   10.2   0.0   2.3   1   1   0   2   2   2   1 -
g22877.t1            -          PF18452_full         -             0.0043   17.6   1.5    0.0082   16.6   0.5   1.8   1   1   1   2   2   2   1 -
g8089.t1             -          PF18452_full         -             0.0044   17.5   0.4     0.018   15.5   0.0   2.0   2   0   0   2   2   1   1 -
g24418.t2            -          PF18452_full         -             0.0047   17.4   0.0       0.2   12.1   0.0   2.4   1   1   1   2   2   2   1 -
g4930.t1             -          PF18452_full         -             0.0056   17.2   0.1     0.012   16.1   0.0   1.6   2   0   0   2   2   1   1 -
g18477.t1            -          PF18452_full         -             0.0061   17.1   4.0     0.014   15.9   0.4   2.9   2   1   1   3   3   3   1 -
g16427.t1            -          PF18452_full         -             0.0071   16.8   0.3      0.14   12.7   0.2   2.6   1   1   1   2   2   1   1 -
g5367.t1             -          PF18452_full         -             0.0077   16.7   0.3      0.21   12.1   0.0   2.3   3   0   0   3   3   2   1 -
g6504.t1             -          PF18452_full         -              0.008   16.7   0.0     0.008   16.7   0.0   2.9   3   0   0   3   3   2   1 -
g29625.t1            -          PF18452_full         -             0.0088   16.5   0.3       3.9    7.9   0.0   2.5   1   1   1   2   2   2   0 -
g24891.t1            -          PF18452_full         -             0.0094   16.4   1.8       1.8    9.0   0.9   3.1   2   1   1   3   3   3   0 -
g17553.t2            -          PF18452_full         -               0.01   16.4   0.5     0.062   13.8   0.1   2.3   1   1   1   2   2   1   0 -
g20559.t2            -          PF18452_full         -               0.01   16.3   0.1     0.017   15.6   0.1   1.4   1   0   0   1   1   1   0 -
g30877.t1            -          PF18452_full         -              0.011   16.3   0.0     0.012   16.1   0.0   1.3   1   0   0   1   1   1   0 -
g24320.t1            -          PF18452_full         -              0.014   15.9   0.0     0.029   14.9   0.0   1.4   1   0   0   1   1   1   0 -
g28277.t1            -          PF18452_full         -              0.015   15.8   2.5       2.1    8.8   0.0   2.6   2   1   0   3   3   2   0 -
g14743.t1            -          PF18452_full         -              0.017   15.6   0.8     0.031   14.8   0.8   1.5   1   1   0   1   1   1   0 -
g24030.t1            -          PF18452_full         -              0.018   15.6   0.1     0.031   14.8   0.1   1.6   1   1   0   1   1   1   0 -
g31156.t1            -          PF18452_full         -              0.021   15.3   1.8      0.24   11.9   0.0   2.5   1   1   0   2   2   2   0 -
g23590.t1            -          PF18452_full         -              0.021   15.3   2.8     0.021   15.3   2.8   3.5   2   2   0   3   3   3   0 -
g25243.t1            -          PF18452_full         -              0.022   15.3   0.0     0.042   14.3   0.0   1.5   1   0   0   1   1   1   0 -
g5370.t1             -          PF18452_full         -              0.026   15.0   0.1      0.13   12.7   0.0   2.0   2   0   0   2   2   1   0 -
g28885.t1            -          PF18452_full         -              0.027   15.0   0.0      0.06   13.8   0.0   1.5   1   0   0   1   1   1   0 -
g5369.t1             -          PF18452_full         -              0.028   14.9   0.1     0.048   14.2   0.1   1.2   1   1   0   1   1   1   0 -
g23233.t1            -          PF18452_full         -              0.031   14.7   1.8     0.078   13.5   1.8   1.8   1   0   0   1   1   1   0 -
g19161.t1            -          PF18452_full         -              0.033   14.7   6.8      0.32   11.5   0.1   4.2   2   2   1   3   3   2   0 -
g19835.t1            -          PF18452_full         -              0.038   14.5  10.1         5    7.6   2.0   4.1   1   1   2   3   3   3   0 -
g2483.t1             -          PF18452_full         -              0.039   14.4   0.0         3    8.3   0.0   2.3   2   0   0   2   2   2   0 -
g29491.t1            -          PF18452_full         -               0.04   14.4   0.1     0.062   13.8   0.1   1.4   1   1   0   1   1   1   0 -
g28582.t1            -          PF18452_full         -              0.042   14.3   1.9        35    4.8   0.0   3.9   4   0   0   4   4   3   0 -
g6617.t1             -          PF18452_full         -              0.046   14.2   0.4      0.32   11.5   0.0   2.5   3   0   0   3   3   1   0 -
g25245.t1            -          PF18452_full         -              0.048   14.2   0.5      0.14   12.7   0.5   1.7   1   1   0   1   1   1   0 -
g2486.t1             -          PF18452_full         -              0.051   14.1   0.1        17    5.9   0.0   2.7   3   0   0   3   3   2   0 -
g18056.t1            -          PF18452_full         -              0.052   14.0   0.3         2    8.8   0.0   2.9   3   0   0   3   3   2   0 -
g21085.t1            -          PF18452_full         -              0.053   14.0   0.0     0.095   13.2   0.0   1.5   1   0   0   1   1   1   0 -
g25714.t1            -          PF18452_full         -              0.056   13.9   0.1       5.5    7.4   0.0   2.6   3   0   0   3   3   2   0 -
g5388.t1             -          PF18452_full         -              0.058   13.9   1.0      0.22   12.0   0.1   2.1   2   0   0   2   2   2   0 -
g12254.t1            -          PF18452_full         -              0.064   13.7   3.5       1.3    9.5   0.2   3.1   2   1   1   3   3   3   0 -
g14311.t1            -          PF18452_full         -              0.064   13.7   0.2      0.21   12.0   0.0   1.8   2   0   0   2   2   1   0 -
g14551.t1            -          PF18452_full         -              0.068   13.7   1.6     0.089   13.3   0.1   1.8   2   0   0   2   2   1   0 -
g9773.t1             -          PF18452_full         -              0.071   13.6   0.9       3.9    7.9   0.0   2.6   1   1   1   2   2   2   0 -
g16649.t1            -          PF18452_full         -              0.074   13.5   1.3      0.86   10.1   0.0   2.6   2   0   0   2   2   2   0 -
g30440.t2            -          PF18452_full         -              0.076   13.5   0.2     0.099   13.1   0.2   1.2   1   0   0   1   1   1   0 -
g14738.t1            -          PF18452_full         -              0.078   13.5   0.0      0.11   13.0   0.0   1.2   1   0   0   1   1   1   0 -
g27379.t1            -          PF18452_full         -              0.079   13.4   0.1      0.12   12.9   0.1   1.3   1   0   0   1   1   1   0 -
g2208.t1             -          PF18452_full         -              0.088   13.3   0.3       5.4    7.5   0.0   3.1   2   1   0   2   2   2   0 -
g16215.t1            -          PF18452_full         -               0.09   13.3   0.0      0.26   11.8   0.0   1.7   2   0   0   2   2   1   0 -
g8092.t1             -          PF18452_full         -              0.092   13.2   0.1      0.16   12.5   0.1   1.5   1   0   0   1   1   1   0 -
g2487.t1             -          PF18452_full         -              0.093   13.2   0.1      0.35   11.3   0.0   2.1   2   0   0   2   2   1   0 -
g27506.t1            -          PF18452_full         -              0.094   13.2   3.2       1.3    9.5   0.3   2.3   1   1   1   2   2   2   0 -
g30139.t1            -          PF18452_full         -                0.1   13.1   0.8       1.3    9.5   0.2   2.4   1   1   1   2   2   2   0 -
g17399.t1            -          PF18452_full         -               0.11   12.9   0.9        19    5.7   0.0   3.0   1   1   1   2   2   2   0 -
g12305.t1            -          PF18452_full         -               0.11   12.9   0.1       0.2   12.1   0.0   1.4   1   1   0   1   1   1   0 -
g24735.t1            -          PF18452_full         -               0.11   12.9   0.0      0.15   12.5   0.0   1.2   1   0   0   1   1   1   0 -
g9465.t1             -          PF18452_full         -               0.12   12.9   3.7        65    3.9   0.1   4.4   4   1   0   4   4   3   0 -
g20559.t1            -          PF18452_full         -               0.12   12.9   0.1      0.33   11.4   0.1   1.7   1   0   0   1   1   1   0 -
g30440.t1            -          PF18452_full         -               0.14   12.7   0.1       0.2   12.1   0.1   1.2   1   0   0   1   1   1   0 -
g12250.t1            -          PF18452_full         -               0.14   12.7   0.2       0.3   11.5   0.2   1.6   1   0   0   1   1   1   0 -
g26143.t1            -          PF18452_full         -               0.15   12.6   0.0       0.2   12.1   0.0   1.2   1   0   0   1   1   1   0 -
g24311.t1            -          PF18452_full         -               0.15   12.6   0.0      0.27   11.7   0.0   1.4   1   0   0   1   1   1   0 -
g27567.t1            -          PF18452_full         -               0.15   12.5   0.1      0.37   11.3   0.1   1.6   1   1   0   1   1   1   0 -
g26952.t1            -          PF18452_full         -               0.16   12.4   0.1      0.69   10.4   0.0   1.9   2   0   0   2   2   1   0 -
g22878.t1            -          PF18452_full         -               0.16   12.4   2.7      0.49   10.9   1.7   2.1   1   1   1   2   2   2   0 -
g20121.t1            -          PF18452_full         -               0.18   12.3   0.1        31    5.0   0.0   2.6   3   0   0   3   3   2   0 -
g14610.t1            -          PF18452_full         -               0.18   12.3   1.8        17    5.9   0.1   2.8   2   1   1   3   3   2   0 -
g20013.t1            -          PF18452_full         -               0.19   12.2   0.0      0.39   11.2   0.0   1.4   1   0   0   1   1   1   0 -
g25712.t1            -          PF18452_full         -                0.2   12.1   0.0      0.34   11.4   0.0   1.3   1   0   0   1   1   1   0 -
g6477.t1             -          PF18452_full         -               0.26   11.7   7.7      0.71   10.3   0.1   2.8   3   0   0   3   3   2   0 -
g28594.t1            -          PF18452_full         -               0.29   11.6   0.0      0.57   10.6   0.0   1.5   1   0   0   1   1   1   0 -
g22487.t1            -          PF18452_full         -               0.29   11.6   0.9       2.5    8.6   0.1   2.5   1   1   1   2   2   2   0 -
g29716.t1            -          PF18452_full         -               0.35   11.3   0.0      0.42   11.1   0.0   1.2   1   0   0   1   1   1   0 -
g22421.t2            -          PF18452_full         -                1.8    9.0   5.7       1.8    9.1   0.6   2.9   3   1   0   3   3   2   0 -
g11017.t1            -          PF18452_full         -                3.6    8.1   9.5       5.9    7.3   3.7   2.6   1   1   1   2   2   2   0 -
g29471.t1            -          PF18452_full         -                4.9    7.6   7.5         9    6.7   0.7   3.0   3   1   1   4   4   2   0 -
g11017.t2            -          PF18452_full         -                5.2    7.5  10.6       6.9    7.1   4.2   2.6   1   1   1   2   2   2   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF18452_full_profile.hmm
# Target file:     ../input/braker_aa_files/s_pistillata_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/s_pistillata_soft_mask_braker_PF18452_full_profile_hmmer_braker3_results.txt ../output/PF18452_full_profile.hmm ../input/braker_aa_files/s_pistillata_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:41:01 2024
# [ok]
