#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g737.t1              -          PF13895_full         -                  0 2676.6   0.0   7.7e-16   59.2   0.0  73.7  12   9  55  73  73  73  72 -
g15993.t2            -          PF13895_full         -                  0 1089.5  96.2   5.2e-15   56.5   1.1  29.1   4   3  23  29  29  29  27 -
g7463.t1             -          PF13895_full         -            2.7e-21   77.0  12.3   7.5e-13   49.5   0.2   3.8   1   1   2   3   3   3   3 -
g12777.t1            -          PF13895_full         -            5.6e-21   76.0   4.1   2.8e-11   44.4   0.0   3.5   3   0   0   3   3   3   2 -
g12777.t2            -          PF13895_full         -            8.1e-21   75.4   4.3   3.2e-11   44.2   0.0   3.5   3   0   0   3   3   3   2 -
g23430.t1            -          PF13895_full         -            1.2e-20   74.8   7.2   6.5e-09   36.7   0.1   3.7   2   1   2   4   4   3   2 -
g31029.t1            -          PF13895_full         -            1.3e-20   74.8   1.1   8.6e-13   49.3   0.0   2.1   1   1   1   2   2   2   2 -
g11140.t2            -          PF13895_full         -            1.3e-20   74.8   0.7   3.9e-05   24.4   0.0   4.1   2   1   2   4   4   4   4 -
g30622.t1            -          PF13895_full         -              2e-20   74.2   0.1   9.7e-11   42.6   0.1   2.2   1   1   1   2   2   2   2 -
g1174.t1             -          PF13895_full         -            2.2e-20   74.0   0.2   3.2e-14   54.0   0.1   2.4   1   1   1   2   2   2   2 -
g31118.t1            -          PF13895_full         -            2.4e-20   73.9  10.1   1.8e-10   41.8   0.3   4.0   3   1   1   4   4   4   2 -
g6137.t2             -          PF13895_full         -            2.5e-20   73.8   5.5   2.2e-13   51.2   0.3   2.8   1   1   1   2   2   2   2 -
g6137.t1             -          PF13895_full         -            2.5e-20   73.8   5.5   2.2e-13   51.2   0.3   2.8   1   1   1   2   2   2   2 -
g27809.t1            -          PF13895_full         -            3.2e-20   73.5   5.0   1.3e-09   39.0   0.2   2.9   2   1   1   3   3   2   2 -
g20033.t2            -          PF13895_full         -            3.2e-20   73.5  11.4   4.2e-13   50.3   0.1   3.8   3   1   0   4   4   2   2 -
g31125.t1            -          PF13895_full         -            6.4e-20   72.5  13.0   3.7e-10   40.7   1.2   3.5   3   1   1   4   4   2   2 -
g31119.t1            -          PF13895_full         -            7.8e-20   72.2  11.0   1.4e-09   38.9   0.5   3.7   3   1   1   4   4   3   2 -
g30457.t1            -          PF13895_full         -            9.9e-20   71.9   5.6   5.5e-09   36.9   0.0   3.7   1   1   1   3   3   3   2 -
g31138.t1            -          PF13895_full         -            1.5e-19   71.3   0.3   3.2e-15   57.2   0.1   2.4   1   1   1   2   2   2   2 -
g12793.t1            -          PF13895_full         -            7.9e-19   69.0   4.7   1.2e-11   45.6   1.0   2.1   1   1   1   2   2   2   2 -
g22425.t1            -          PF13895_full         -            2.7e-18   67.2   3.2   1.2e-17   65.1   0.7   2.1   1   1   1   2   2   2   1 -
g11196.t1            -          PF13895_full         -              2e-17   64.4   9.6   2.7e-06   28.2   2.6   3.5   1   1   2   3   3   3   3 -
g22429.t1            -          PF13895_full         -            2.6e-17   64.0   0.6   4.2e-17   63.3   0.6   1.3   1   0   0   1   1   1   1 -
g22427.t2            -          PF13895_full         -            3.7e-17   63.5   7.1   1.4e-16   61.7   2.7   2.1   1   1   1   2   2   2   1 -
g26905.t1            -          PF13895_full         -            4.7e-17   63.2   1.3   4.7e-17   63.2   1.3   3.7   3   2   2   5   5   1   1 -
g31031.t2            -          PF13895_full         -            7.6e-17   62.5   0.2   1.7e-16   61.4   0.2   1.5   1   0   0   1   1   1   1 -
g19453.t1            -          PF13895_full         -            7.8e-17   62.5   0.7   1.2e-16   61.9   0.7   1.3   1   0   0   1   1   1   1 -
g19453.t2            -          PF13895_full         -            8.9e-17   62.3   0.4   1.4e-16   61.6   0.4   1.3   1   0   0   1   1   1   1 -
g22427.t1            -          PF13895_full         -            9.8e-17   62.1   7.2   2.7e-16   60.7   2.8   2.2   1   1   1   2   2   2   1 -
g31112.t2            -          PF13895_full         -            1.2e-16   61.8   0.4   5.7e-14   53.1   0.0   2.9   2   1   1   3   3   2   1 -
g19451.t1            -          PF13895_full         -            1.5e-16   61.5   0.5   2.4e-16   60.8   0.5   1.3   1   0   0   1   1   1   1 -
g31112.t1            -          PF13895_full         -            1.5e-16   61.5   0.7     6e-14   53.1   0.0   2.9   2   1   1   3   3   2   1 -
g19571.t1            -          PF13895_full         -            2.4e-16   60.9   3.5   3.7e-16   60.2   3.5   1.3   1   0   0   1   1   1   1 -
g7077.t2             -          PF13895_full         -            3.9e-16   60.2   6.3   1.9e-06   28.7   0.2   4.2   3   1   1   4   4   4   2 -
g7077.t1             -          PF13895_full         -            4.1e-16   60.1   6.2   2.6e-06   28.2   0.3   4.2   3   1   1   4   4   4   2 -
g19448.t2            -          PF13895_full         -            4.3e-16   60.1   0.2   7.9e-16   59.2   0.2   1.3   1   0   0   1   1   1   1 -
g15650.t1            -          PF13895_full         -            4.8e-16   59.9   0.2   1.3e-09   38.9   0.0   2.2   1   1   1   2   2   2   2 -
g3771.t1             -          PF13895_full         -            5.5e-16   59.7   1.2   5.5e-16   59.7   1.2   2.1   2   0   0   2   2   1   1 -
g19457.t1            -          PF13895_full         -            6.1e-16   59.6   0.2     1e-15   58.8   0.2   1.3   1   0   0   1   1   1   1 -
g19448.t1            -          PF13895_full         -            6.5e-16   59.5   0.2   1.2e-15   58.6   0.2   1.3   1   0   0   1   1   1   1 -
g7276.t1             -          PF13895_full         -            7.8e-16   59.2   0.0   1.4e-15   58.4   0.0   1.3   1   0   0   1   1   1   1 -
g6084.t1             -          PF13895_full         -            7.9e-16   59.2   0.6   1.3e-15   58.5   0.6   1.4   1   0   0   1   1   1   1 -
g15651.t1            -          PF13895_full         -            8.2e-16   59.1   0.1   2.4e-09   38.1   0.0   2.2   1   1   1   2   2   2   2 -
g30148.t1            -          PF13895_full         -            9.3e-16   59.0   0.5   2.8e-09   37.9   0.2   2.6   2   1   0   2   2   2   2 -
g11140.t1            -          PF13895_full         -            1.3e-15   58.5   0.8   2.2e-05   25.2   0.0   3.1   1   1   2   3   3   3   3 -
g31027.t1            -          PF13895_full         -            1.4e-15   58.4   0.1   2.9e-15   57.4   0.1   1.5   1   0   0   1   1   1   1 -
g30183.t3            -          PF13895_full         -            1.4e-15   58.4   0.4   2.6e-15   57.5   0.4   1.3   1   0   0   1   1   1   1 -
g30183.t2            -          PF13895_full         -            1.4e-15   58.3   0.4   2.6e-15   57.5   0.4   1.3   1   0   0   1   1   1   1 -
g28501.t1            -          PF13895_full         -            1.7e-15   58.1   0.2   3.9e-06   27.6   0.1   3.0   1   1   1   2   2   2   2 -
g30183.t1            -          PF13895_full         -            1.9e-15   58.0   0.4   3.6e-15   57.0   0.4   1.4   1   0   0   1   1   1   1 -
g31126.t1            -          PF13895_full         -            2.6e-15   57.5   1.0   2.6e-15   57.5   1.0   2.2   3   0   0   3   3   1   1 -
g6088.t1             -          PF13895_full         -              3e-15   57.3   0.0   4.3e-15   56.8   0.0   1.3   1   0   0   1   1   1   1 -
g15453.t1            -          PF13895_full         -            4.1e-15   56.9   0.6   2.9e-07   31.3   0.0   2.5   1   1   1   2   2   2   2 -
g14671.t1            -          PF13895_full         -            4.7e-15   56.7   3.5   1.7e-08   35.3   1.4   2.2   2   0   0   2   2   2   2 -
g31498.t1            -          PF13895_full         -            5.3e-15   56.5   0.4   2.4e-14   54.3   0.4   2.2   1   0   0   1   1   1   1 -
g11604.t1            -          PF13895_full         -            1.3e-14   55.2   0.0   3.9e-14   53.7   0.0   1.7   2   0   0   2   2   1   1 -
g1810.t1             -          PF13895_full         -            2.2e-14   54.5   2.6   3.6e-06   27.8   0.2   2.4   1   1   1   2   2   2   2 -
g7531.t1             -          PF13895_full         -            2.8e-14   54.1  15.0   3.5e-10   40.8   2.8   3.9   2   1   2   4   4   3   2 -
g9411.t1             -          PF13895_full         -            5.4e-14   53.2   0.0   9.3e-14   52.5   0.0   1.3   1   0   0   1   1   1   1 -
g8392.t1             -          PF13895_full         -            8.2e-14   52.6   0.1   3.3e-13   50.7   0.1   2.0   1   0   0   1   1   1   1 -
g9412.t2             -          PF13895_full         -            8.8e-14   52.5   0.0   1.4e-13   51.9   0.0   1.2   1   0   0   1   1   1   1 -
g9412.t1             -          PF13895_full         -            1.1e-13   52.2   0.0   1.8e-13   51.5   0.0   1.3   1   0   0   1   1   1   1 -
g11603.t1            -          PF13895_full         -            1.2e-13   52.1   0.0   3.3e-13   50.7   0.0   1.7   1   0   0   1   1   1   1 -
g12665.t1            -          PF13895_full         -              4e-13   50.4   2.2     5e-07   30.6   0.2   3.0   2   1   1   3   3   3   2 -
g4848.t1             -          PF13895_full         -            4.4e-13   50.2   1.0   1.8e-05   25.5   0.7   2.4   2   0   0   2   2   2   2 -
g19165.t2            -          PF13895_full         -              5e-13   50.1   0.1     1e-12   49.1   0.1   1.4   1   0   0   1   1   1   1 -
g19165.t1            -          PF13895_full         -            5.2e-13   50.0   0.1   1.1e-12   49.0   0.1   1.4   1   0   0   1   1   1   1 -
g73.t1               -          PF13895_full         -            6.4e-13   49.7   0.9   4.8e-10   40.4   0.1   2.6   2   1   1   3   3   2   1 -
g23275.t1            -          PF13895_full         -            7.2e-13   49.6   4.1   1.1e-12   49.0   4.1   1.3   1   0   0   1   1   1   1 -
g11588.t1            -          PF13895_full         -            7.2e-13   49.6   8.5   2.8e-12   47.6   0.4   2.3   2   0   0   2   2   2   1 -
g4845.t1             -          PF13895_full         -            8.9e-13   49.3   4.6   1.9e-06   28.7   0.5   2.5   2   0   0   2   2   2   2 -
g7459.t1             -          PF13895_full         -            9.7e-13   49.1   0.3   1.3e-12   48.7   0.3   1.3   1   0   0   1   1   1   1 -
g16001.t1            -          PF13895_full         -            1.2e-12   48.8   3.9   6.2e-07   30.3   0.0   3.1   2   1   2   4   4   2   2 -
g23025.t1            -          PF13895_full         -            2.6e-12   47.8   7.3   1.8e-09   38.5   0.1   3.6   3   0   0   3   3   2   2 -
g8391.t1             -          PF13895_full         -              4e-12   47.1   0.0   1.4e-11   45.4   0.0   1.9   1   0   0   1   1   1   1 -
g3990.t1             -          PF13895_full         -            8.7e-12   46.0   2.0   1.5e-11   45.3   2.0   1.4   1   0   0   1   1   1   1 -
g4844.t1             -          PF13895_full         -            8.7e-12   46.0   2.2   1.3e-05   25.9   0.2   2.5   2   0   0   2   2   2   2 -
g12674.t2            -          PF13895_full         -            9.4e-12   45.9   7.1   5.2e-09   37.0   0.1   2.7   1   1   2   3   3   2   2 -
g12674.t1            -          PF13895_full         -            1.1e-11   45.7   7.1   5.3e-09   37.0   0.3   2.7   1   1   2   3   3   2   2 -
g3740.t1             -          PF13895_full         -            1.2e-11   45.6   0.0   2.9e-11   44.3   0.0   1.6   1   0   0   1   1   1   1 -
g4847.t1             -          PF13895_full         -            1.4e-11   45.4   3.5   1.9e-06   28.7   0.1   2.4   1   1   1   2   2   2   2 -
g10108.t1            -          PF13895_full         -            1.5e-11   45.2   0.0   1.5e-11   45.2   0.0   3.4   4   0   0   4   4   2   1 -
g31145.t1            -          PF13895_full         -            1.9e-11   45.0   3.7   8.7e-10   39.5   1.0   2.8   2   1   1   3   3   3   1 -
g23632.t2            -          PF13895_full         -              3e-11   44.3  11.8   1.2e-09   39.1   4.5   3.8   2   1   2   4   4   3   1 -
g22959.t1            -          PF13895_full         -            3.3e-11   44.2   0.0   3.3e-11   44.2   0.0   2.5   4   0   0   4   4   1   1 -
g18410.t1            -          PF13895_full         -            3.4e-11   44.1   2.5   7.6e-11   43.0   2.5   1.6   1   0   0   1   1   1   1 -
g483.t1              -          PF13895_full         -            4.4e-11   43.8   0.3   2.1e-10   41.5   0.3   2.2   1   0   0   1   1   1   1 -
g3990.t2             -          PF13895_full         -            4.7e-11   43.7   2.2   4.7e-11   43.7   2.2   2.0   2   0   0   2   2   1   1 -
g3440.t1             -          PF13895_full         -            4.8e-11   43.6   1.6   0.00034   21.3   0.0   2.5   1   1   1   2   2   2   2 -
g7510.t1             -          PF13895_full         -            4.9e-11   43.6   1.4     1e-10   42.6   1.4   1.4   1   0   0   1   1   1   1 -
g14439.t2            -          PF13895_full         -            9.2e-11   42.7   0.8   1.5e-10   42.0   0.8   1.3   1   0   0   1   1   1   1 -
g30138.t1            -          PF13895_full         -            9.6e-11   42.7   0.0     2e-10   41.6   0.0   1.5   1   0   0   1   1   1   1 -
g641.t1              -          PF13895_full         -            1.1e-10   42.5   1.3   2.9e-10   41.1   1.3   1.7   1   0   0   1   1   1   1 -
g30137.t1            -          PF13895_full         -            1.1e-10   42.5   1.7   1.1e-10   42.5   1.7   2.1   2   1   0   2   2   1   1 -
g4840.t1             -          PF13895_full         -            1.1e-10   42.4   6.3   6.6e-05   23.7   0.1   2.5   2   0   0   2   2   2   2 -
g6139.t1             -          PF13895_full         -            1.2e-10   42.3   0.0   1.6e-10   42.0   0.0   1.2   1   0   0   1   1   1   1 -
g14439.t1            -          PF13895_full         -            1.6e-10   41.9   1.1   2.9e-10   41.1   1.1   1.3   1   0   0   1   1   1   1 -
g17833.t1            -          PF13895_full         -              2e-10   41.6   0.0   3.9e-10   40.7   0.0   1.4   1   0   0   1   1   1   1 -
g12664.t1            -          PF13895_full         -            2.1e-10   41.5   5.2   7.3e-06   26.8   1.4   2.8   1   1   2   3   3   2   2 -
g14441.t1            -          PF13895_full         -            2.4e-10   41.3   0.7   4.5e-10   40.5   0.7   1.4   1   0   0   1   1   1   1 -
g4847.t2             -          PF13895_full         -            2.7e-10   41.2   4.7   2.2e-05   25.2   0.1   2.5   1   1   1   2   2   2   2 -
g2660.t1             -          PF13895_full         -            1.4e-09   38.8   0.3   2.5e-06   28.3   0.0   2.1   1   1   1   2   2   2   1 -
g16369.t1            -          PF13895_full         -            1.5e-09   38.7   0.0   3.5e-09   37.6   0.0   1.5   1   0   0   1   1   1   1 -
g9909.t1             -          PF13895_full         -            1.9e-09   38.4   1.1   0.00024   21.9   0.2   2.5   1   1   1   2   2   2   2 -
g16371.t1            -          PF13895_full         -              2e-09   38.4   0.0   4.7e-09   37.2   0.0   1.6   1   0   0   1   1   1   1 -
g18411.t1            -          PF13895_full         -            2.6e-09   38.0   3.3   2.6e-09   38.0   3.3   2.3   2   0   0   2   2   1   1 -
g18411.t2            -          PF13895_full         -            2.7e-09   37.9   3.3   2.7e-09   37.9   3.3   2.3   2   0   0   2   2   1   1 -
g16353.t1            -          PF13895_full         -            2.8e-09   37.9   1.7   2.8e-09   37.9   1.7   3.2   3   0   0   3   3   3   1 -
g31611.t1            -          PF13895_full         -            4.5e-09   37.2   0.1   1.3e-08   35.7   0.1   1.7   1   0   0   1   1   1   1 -
g16353.t2            -          PF13895_full         -            4.8e-09   37.1   6.7     2e-08   35.1   0.3   3.2   3   0   0   3   3   3   1 -
g15644.t1            -          PF13895_full         -            6.6e-09   36.7   0.7   6.6e-09   36.7   0.7   1.8   2   0   0   2   2   1   1 -
g7455.t1             -          PF13895_full         -            7.8e-09   36.4   0.0   9.2e-09   36.2   0.0   1.1   1   0   0   1   1   1   1 -
g71.t1               -          PF13895_full         -            7.8e-09   36.4   2.5     9e-09   36.2   2.5   1.1   1   0   0   1   1   1   1 -
g20183.t1            -          PF13895_full         -            8.2e-09   36.4   0.2   1.5e-08   35.5   0.2   1.4   1   0   0   1   1   1   1 -
g6483.t2             -          PF13895_full         -            1.1e-08   36.0   0.0   2.1e-08   35.0   0.0   1.4   1   0   0   1   1   1   1 -
g6486.t2             -          PF13895_full         -            1.1e-08   36.0   0.0   2.1e-08   35.0   0.0   1.4   1   0   0   1   1   1   1 -
g6483.t1             -          PF13895_full         -            1.1e-08   36.0   0.0   2.2e-08   35.0   0.0   1.4   1   0   0   1   1   1   1 -
g6486.t1             -          PF13895_full         -            1.1e-08   36.0   0.0   2.2e-08   35.0   0.0   1.4   1   0   0   1   1   1   1 -
g10218.t2            -          PF13895_full         -            1.5e-08   35.5   0.1   1.5e-08   35.5   0.1   2.3   2   1   1   3   3   1   1 -
g12666.t2            -          PF13895_full         -            1.9e-08   35.2   5.0   4.5e-06   27.4   1.0   2.7   1   1   0   2   2   2   1 -
g12666.t1            -          PF13895_full         -            1.9e-08   35.1   4.9   3.3e-06   27.9   0.4   2.7   1   1   0   2   2   2   1 -
g3442.t1             -          PF13895_full         -            2.6e-08   34.7   6.5     5e-06   27.3   0.1   3.2   3   1   1   4   4   2   1 -
g9906.t1             -          PF13895_full         -            3.1e-08   34.5   1.4   0.00015   22.5   0.3   2.4   1   1   1   2   2   2   2 -
g10229.t2            -          PF13895_full         -            3.2e-08   34.4   0.4   3.2e-08   34.4   0.4   2.4   2   1   0   2   2   1   1 -
g72.t1               -          PF13895_full         -            4.1e-08   34.1   0.3   5.7e-08   33.6   0.3   1.2   1   0   0   1   1   1   1 -
g3770.t1             -          PF13895_full         -            4.9e-08   33.8   0.0   1.1e-07   32.7   0.0   1.5   1   0   0   1   1   1   1 -
g4843.t1             -          PF13895_full         -            5.8e-08   33.6  19.0   2.9e-05   24.8   0.3   3.3   2   1   1   3   3   2   2 -
g2285.t1             -          PF13895_full         -            6.3e-08   33.5   8.7    0.0001   23.0   0.2   3.2   3   0   0   3   3   2   2 -
g12788.t1            -          PF13895_full         -            6.9e-08   33.4   9.0   1.2e-07   32.5   3.6   2.8   2   1   1   3   3   3   1 -
g684.t1              -          PF13895_full         -            7.8e-08   33.2   0.0   1.3e-07   32.4   0.0   1.2   1   0   0   1   1   1   1 -
g31804.t1            -          PF13895_full         -            1.6e-07   32.1   0.1   1.2e-06   29.4   0.0   2.5   2   0   0   2   2   1   1 -
g15444.t1            -          PF13895_full         -              3e-07   31.3   0.3     3e-07   31.3   0.3   2.3   2   1   1   3   3   1   1 -
g32342.t1            -          PF13895_full         -            3.9e-07   30.9   0.3   0.00017   22.3   0.2   2.3   1   1   0   2   2   2   1 -
g1809.t3             -          PF13895_full         -            4.3e-07   30.8   0.2   6.9e-07   30.1   0.2   1.3   1   0   0   1   1   1   1 -
g6492.t2             -          PF13895_full         -            5.6e-07   30.4   0.0   1.1e-06   29.4   0.0   1.5   1   1   1   2   2   1   1 -
g25210.t1            -          PF13895_full         -            5.9e-07   30.3   0.0   1.5e-06   29.0   0.0   1.6   1   0   0   1   1   1   1 -
g25210.t2            -          PF13895_full         -              6e-07   30.3   0.0   1.5e-06   29.0   0.0   1.6   1   0   0   1   1   1   1 -
g4845.t2             -          PF13895_full         -            6.6e-07   30.2   0.6   1.3e-06   29.3   0.6   1.5   1   0   0   1   1   1   1 -
g6492.t1             -          PF13895_full         -            6.9e-07   30.1   0.0   1.4e-06   29.1   0.0   1.5   1   1   1   2   2   1   1 -
g6489.t1             -          PF13895_full         -            9.6e-07   29.6   0.0   1.2e-06   29.3   0.0   1.2   1   0   0   1   1   1   1 -
g15630.t1            -          PF13895_full         -              1e-06   29.6   0.8   1.4e-06   29.1   0.8   1.2   1   0   0   1   1   1   1 -
g1809.t2             -          PF13895_full         -            1.6e-06   28.9   0.2   1.6e-06   28.9   0.2   1.7   2   0   0   2   2   1   1 -
g11261.t1            -          PF13895_full         -            1.6e-06   28.9   0.1   5.5e-06   27.2   0.1   1.9   1   0   0   1   1   1   1 -
g6488.t1             -          PF13895_full         -            2.5e-06   28.3   0.0   4.6e-06   27.4   0.0   1.4   1   0   0   1   1   1   1 -
g1809.t1             -          PF13895_full         -            2.6e-06   28.2   0.2   2.6e-06   28.2   0.2   1.8   2   0   0   2   2   1   1 -
g3989.t1             -          PF13895_full         -            2.6e-06   28.2   1.0     4e-06   27.6   1.0   1.3   1   0   0   1   1   1   1 -
g9897.t1             -          PF13895_full         -            2.9e-06   28.1   0.0   4.6e-06   27.4   0.0   1.4   1   0   0   1   1   1   1 -
g4844.t2             -          PF13895_full         -            3.6e-06   27.8   0.2   8.8e-06   26.5   0.2   1.6   1   0   0   1   1   1   1 -
g1173.t1             -          PF13895_full         -            3.9e-06   27.7   0.2   1.4e-05   25.9   0.0   1.8   2   0   0   2   2   1   1 -
g11237.t1            -          PF13895_full         -            3.9e-06   27.6   1.9   9.6e-06   26.4   0.0   2.4   2   0   0   2   2   1   1 -
g6125.t1             -          PF13895_full         -            5.5e-06   27.2   1.1   1.3e-05   26.0   1.1   1.6   1   0   0   1   1   1   1 -
g10220.t2            -          PF13895_full         -            7.5e-06   26.7   2.0   7.5e-06   26.7   2.0   2.5   2   0   0   2   2   1   1 -
g10220.t1            -          PF13895_full         -            7.7e-06   26.7   2.0   7.7e-06   26.7   2.0   2.5   2   0   0   2   2   1   1 -
g6737.t1             -          PF13895_full         -            1.2e-05   26.1   0.5   1.2e-05   26.1   0.5   1.8   2   0   0   2   2   1   1 -
g3989.t2             -          PF13895_full         -            1.4e-05   25.8   1.1   1.4e-05   25.8   1.1   2.0   2   0   0   2   2   1   1 -
g17011.t1            -          PF13895_full         -            1.5e-05   25.7   1.2   3.8e-05   24.4   1.2   1.6   1   0   0   1   1   1   1 -
g17012.t1            -          PF13895_full         -            1.5e-05   25.7   1.1   3.3e-05   24.6   1.1   1.5   1   0   0   1   1   1   1 -
g1173.t3             -          PF13895_full         -            1.6e-05   25.7   0.2   3.9e-05   24.4   0.0   1.7   2   0   0   2   2   1   1 -
g25332.t1            -          PF13895_full         -            1.8e-05   25.5   0.6   1.8e-05   25.5   0.6   2.4   3   0   0   3   3   1   1 -
g26147.t2            -          PF13895_full         -            2.9e-05   24.8   2.9   0.00011   23.0   2.9   1.9   1   1   0   1   1   1   1 -
g26147.t1            -          PF13895_full         -            3.6e-05   24.5   2.9   0.00011   23.0   2.9   1.8   1   1   0   1   1   1   1 -
g16368.t1            -          PF13895_full         -            3.7e-05   24.5   0.6   8.1e-05   23.4   0.6   1.5   1   0   0   1   1   1   1 -
g7499.t2             -          PF13895_full         -            4.4e-05   24.2   0.0     0.034   14.8   0.0   3.0   3   0   0   3   3   2   1 -
g24597.t1            -          PF13895_full         -            4.9e-05   24.1   0.7   6.9e-05   23.6   0.6   1.3   1   1   0   1   1   1   1 -
g7499.t1             -          PF13895_full         -            5.2e-05   24.0   0.0     0.038   14.7   0.0   3.0   3   0   0   3   3   2   1 -
g7318.t1             -          PF13895_full         -            7.1e-05   23.6   1.4    0.0041   17.8   0.0   2.5   1   1   1   2   2   2   1 -
g962.t1              -          PF13895_full         -            0.00014   22.6   1.3      0.27   11.9   0.3   3.0   2   1   1   3   3   2   1 -
g21155.t1            -          PF13895_full         -            0.00025   21.8   4.8    0.0016   19.1   4.8   2.1   1   1   0   1   1   1   1 -
g26151.t1            -          PF13895_full         -             0.0013   19.5   1.7    0.0091   16.7   1.7   2.1   1   1   0   1   1   1   1 -
g12899.t1            -          PF13895_full         -             0.0017   19.1   0.2      0.15   12.8   0.0   2.5   2   0   0   2   2   2   1 -
g3336.t1             -          PF13895_full         -             0.0029   18.3   0.1    0.0073   17.0   0.1   1.7   1   0   0   1   1   1   1 -
g25468.t1            -          PF13895_full         -             0.0033   18.1   0.1    0.0048   17.6   0.1   1.4   1   1   0   1   1   1   1 -
g7864.t1             -          PF13895_full         -             0.0078   16.9   0.1     0.027   15.2   0.0   1.8   2   0   0   2   2   1   1 -
g7536.t1             -          PF13895_full         -              0.016   15.9   0.1      0.79   10.4   0.0   2.1   2   0   0   2   2   2   0 -
g23622.t1            -          PF13895_full         -              0.018   15.7   0.0     0.037   14.7   0.0   1.5   1   1   0   1   1   1   0 -
g2023.t1             -          PF13895_full         -              0.039   14.7   0.0      0.14   12.8   0.0   1.8   1   1   0   2   2   1   0 -
g7537.t2             -          PF13895_full         -              0.053   14.2   3.3       5.3    7.7   0.0   2.8   2   1   1   3   3   2   0 -
g7537.t1             -          PF13895_full         -                0.1   13.3   3.4       7.7    7.2   0.0   2.8   2   1   1   3   3   2   0 -
g30140.t1            -          PF13895_full         -               0.15   12.7   0.6      0.68   10.6   0.3   1.9   2   0   0   2   2   1   0 -
g1439.t2             -          PF13895_full         -               0.19   12.4   0.2      0.52   11.0   0.2   1.7   1   0   0   1   1   1   0 -
g30141.t1            -          PF13895_full         -               0.28   11.9   0.4       2.7    8.7   0.2   2.2   2   0   0   2   2   2   0 -
g15631.t1            -          PF13895_full         -                1.4    9.5  11.1       3.6    8.2   3.7   3.1   2   1   0   2   2   2   0 -
g15631.t2            -          PF13895_full         -                1.5    9.5  11.1       3.6    8.2   3.7   3.1   2   1   0   2   2   2   0 -
g30163.t1            -          PF13895_full         -                4.7    7.9  11.8       1.4    9.6   0.1   3.5   3   2   1   4   4   2   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13895_full_profile.hmm
# Target file:     ../input/braker_aa_files/a_hyactintus_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/a_hyactintus_soft_mask_braker_PF13895_full_profile_hmmer_braker3_results.txt ../output/PF13895_full_profile.hmm ../input/braker_aa_files/a_hyactintus_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:45:21 2024
# [ok]
