#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20566.t1            -          PF13927_full         -                  0 2749.5 401.0   3.4e-20   74.9   0.5  56.1   7   5  48  56  56  56  56 -
g53200.t1            -          PF13927_full         -                  0 2065.8   0.0   1.8e-21   79.1   0.2  40.8   6   4  35  41  41  40  39 -
g42762.t1            -          PF13927_full         -            1.3e-51  177.5   5.6   4.7e-13   51.6   0.1   5.1   2   1   3   5   5   5   4 -
g64021.t1            -          PF13927_full         -            2.5e-51  176.6   2.6   7.3e-18   67.3   0.5   3.2   1   1   2   3   3   3   3 -
g2300.t1             -          PF13927_full         -            2.5e-51  176.5   2.7   5.6e-24   87.3   0.0   3.5   2   1   2   4   4   3   3 -
g58370.t1            -          PF13927_full         -            6.2e-51  175.3   1.5   1.6e-17   66.2   0.7   3.4   1   1   2   3   3   3   3 -
g2808.t1             -          PF13927_full         -              1e-50  174.6   6.1   4.3e-21   77.8   0.3   3.2   1   1   2   3   3   3   3 -
g59910.t1            -          PF13927_full         -            1.5e-50  174.0   9.1   1.6e-19   72.7   0.8   5.1   2   1   3   5   5   4   4 -
g40259.t2            -          PF13927_full         -            1.7e-50  173.9   3.1   3.5e-19   71.6   0.1   3.4   1   1   2   3   3   3   3 -
g72156.t1            -          PF13927_full         -            1.8e-50  173.8   1.9   2.9e-21   78.4   0.1   3.0   1   1   2   3   3   3   3 -
g13041.t1            -          PF13927_full         -            1.9e-50  173.7  11.4   7.9e-20   73.7   0.3   3.1   1   1   2   3   3   3   3 -
g13042.t1            -          PF13927_full         -            2.9e-50  173.1  11.7   8.9e-20   73.5   0.3   3.1   1   1   2   3   3   3   3 -
g51270.t1            -          PF13927_full         -            3.5e-50  172.8   9.5   3.8e-24   87.8   0.5   3.2   1   1   2   3   3   3   3 -
g74058.t1            -          PF13927_full         -            3.9e-50  172.7   9.4   5.1e-20   74.3   0.4   4.4   1   1   3   4   4   4   4 -
g73184.t1            -          PF13927_full         -            4.1e-50  172.6  14.6   8.5e-10   40.9   0.4   6.3   3   3   3   6   6   6   6 -
g14258.t1            -          PF13927_full         -            5.7e-50  172.1   7.2   1.9e-21   79.0   0.3   3.0   1   1   2   3   3   3   3 -
g26346.t2            -          PF13927_full         -              6e-50  172.1  26.9   3.7e-14   55.2   0.3   5.6   1   1   4   5   5   5   4 -
g14567.t1            -          PF13927_full         -            8.3e-50  171.6   3.7   2.7e-19   72.0   0.2   3.2   1   1   2   3   3   3   3 -
g73891.t1            -          PF13927_full         -            1.3e-49  171.0  12.2   5.3e-26   93.8   3.8   2.2   1   1   1   2   2   2   2 -
g24058.t1            -          PF13927_full         -            1.9e-49  170.4   2.9   6.3e-22   80.5   0.0   3.3   1   1   2   3   3   3   3 -
g17019.t2            -          PF13927_full         -            3.1e-49  169.7   2.2   4.6e-19   71.2   0.0   3.1   1   1   1   3   3   3   3 -
g64353.t1            -          PF13927_full         -            3.7e-49  169.5   8.1   2.1e-19   72.3   0.0   3.0   1   1   2   3   3   3   3 -
g23489.t1            -          PF13927_full         -            4.5e-49  169.2  11.6   4.7e-14   54.8   0.4   5.5   2   1   3   5   5   5   5 -
g70132.t1            -          PF13927_full         -            1.1e-48  167.9  14.7     6e-19   70.8   0.6   3.1   1   1   2   3   3   3   3 -
g20289.t1            -          PF13927_full         -            1.3e-48  167.7   7.3   6.2e-21   77.3   0.1   3.3   1   1   2   3   3   3   3 -
g64173.t1            -          PF13927_full         -            1.6e-48  167.4   4.3   6.1e-21   77.3   0.1   3.6   2   1   2   4   4   3   3 -
g49400.t1            -          PF13927_full         -            1.7e-48  167.3   7.4   1.6e-23   85.8   1.7   2.0   1   1   1   2   2   2   2 -
g13043.t1            -          PF13927_full         -            2.2e-48  167.0  16.7   5.7e-20   74.1   0.2   3.7   2   1   2   4   4   3   3 -
g44382.t1            -          PF13927_full         -            2.5e-48  166.8  16.5   1.5e-15   59.7   0.1   5.2   2   1   3   5   5   4   4 -
g70132.t2            -          PF13927_full         -            3.4e-48  166.3  14.7   5.1e-19   71.0   0.9   3.0   1   1   2   3   3   3   3 -
g71180.t1            -          PF13927_full         -            3.5e-48  166.3   1.1     1e-16   63.5   0.0   4.1   2   1   2   4   4   4   3 -
g32879.t1            -          PF13927_full         -            3.8e-48  166.2  14.3   5.5e-21   77.5   0.4   3.4   1   1   2   3   3   3   3 -
g38261.t1            -          PF13927_full         -            4.5e-48  166.0  11.9     2e-19   72.4   0.4   3.5   1   1   2   3   3   3   3 -
g72670.t1            -          PF13927_full         -            6.4e-48  165.4  28.3   1.5e-16   63.0   0.9   4.6   1   1   3   4   4   4   4 -
g38986.t1            -          PF13927_full         -            1.4e-47  164.3   1.2   1.9e-19   72.5   0.5   3.0   2   1   1   3   3   3   3 -
g8173.t1             -          PF13927_full         -            2.2e-47  163.7   6.0   1.2e-18   69.9   0.6   3.4   1   1   2   3   3   3   3 -
g71174.t1            -          PF13927_full         -            2.5e-47  163.5  10.9   1.4e-18   69.6   0.0   3.2   1   1   2   3   3   3   3 -
g70130.t1            -          PF13927_full         -            2.6e-47  163.4  20.9   1.7e-16   62.8   4.2   4.0   1   1   3   4   4   4   4 -
g32880.t1            -          PF13927_full         -            3.5e-47  163.0   8.9   5.5e-21   77.5   0.4   3.3   2   1   1   3   3   3   3 -
g72670.t2            -          PF13927_full         -            3.7e-47  163.0  29.6   1.7e-15   59.5   2.7   4.6   1   1   3   4   4   4   4 -
g45185.t1            -          PF13927_full         -            4.5e-47  162.7  12.1   1.4e-16   63.1   3.7   3.4   1   1   2   3   3   3   3 -
g40275.t1            -          PF13927_full         -            5.7e-47  162.3   8.4   5.8e-17   64.3   0.8   4.1   1   1   3   4   4   4   4 -
g68977.t1            -          PF13927_full         -            5.8e-47  162.3  16.7   5.8e-16   61.1   4.5   3.2   2   1   1   3   3   3   3 -
g38987.t1            -          PF13927_full         -            6.5e-47  162.2   1.3   3.7e-19   71.5   0.5   3.1   2   1   1   3   3   3   3 -
g8184.t1             -          PF13927_full         -            6.8e-47  162.1   8.6     5e-17   64.5   1.0   3.6   1   1   2   3   3   3   3 -
g33843.t1            -          PF13927_full         -            8.1e-47  161.8  14.3   2.6e-16   62.2   0.0   5.1   1   1   3   4   4   4   4 -
g44022.t1            -          PF13927_full         -            8.4e-47  161.8  30.7   5.2e-19   71.0   3.0   3.6   2   1   2   4   4   3   3 -
g38987.t2            -          PF13927_full         -            1.2e-46  161.3   1.3   4.7e-19   71.2   0.5   3.2   2   1   1   3   3   3   3 -
g56666.t1            -          PF13927_full         -              2e-46  160.6  14.1   1.8e-20   75.8   0.6   3.3   2   1   1   3   3   3   3 -
g74909.t1            -          PF13927_full         -            2.5e-46  160.2  16.3   9.1e-18   67.0   2.2   3.7   2   1   2   4   4   3   3 -
g8211.t1             -          PF13927_full         -            3.1e-46  159.9  17.6   2.2e-19   72.2   0.3   3.7   2   1   2   4   4   3   3 -
g74391.t1            -          PF13927_full         -              2e-45  157.3   0.3   2.6e-21   78.5   0.1   2.4   2   0   0   2   2   2   2 -
g53702.t1            -          PF13927_full         -            2.2e-45  157.2   1.4   6.1e-23   83.9   0.1   2.2   1   1   1   2   2   2   2 -
g7098.t1             -          PF13927_full         -            2.2e-45  157.1   3.3     5e-18   67.8   0.7   3.0   1   1   2   3   3   3   3 -
g7130.t1             -          PF13927_full         -              3e-45  156.7   6.3   2.8e-20   75.1   0.2   3.1   1   1   2   3   3   3   3 -
g23058.t1            -          PF13927_full         -              5e-45  156.0   4.9   2.8e-23   85.0   0.3   3.4   2   1   2   4   4   3   2 -
g55388.t1            -          PF13927_full         -            5.3e-45  155.9   6.5   1.2e-18   69.8   2.3   3.1   1   1   2   3   3   3   3 -
g65050.t1            -          PF13927_full         -            8.2e-45  155.3  11.8   1.1e-20   76.5   0.5   3.3   1   1   2   3   3   3   3 -
g65051.t1            -          PF13927_full         -            8.2e-45  155.3  11.8   1.1e-20   76.5   0.5   3.3   1   1   2   3   3   3   3 -
g7519.t1             -          PF13927_full         -            1.4e-44  154.6   4.4   5.5e-18   67.7   0.9   3.1   1   1   2   3   3   3   3 -
g11170.t1            -          PF13927_full         -              2e-44  154.0   1.8   6.9e-22   80.4   0.0   2.4   1   1   1   2   2   2   2 -
g31292.t2            -          PF13927_full         -            2.9e-44  153.5   8.1   1.5e-15   59.7   0.1   3.5   2   1   2   4   4   3   3 -
g38986.t2            -          PF13927_full         -            5.5e-44  152.6   4.4   1.5e-19   72.8   0.5   3.0   1   1   2   3   3   3   3 -
g38987.t3            -          PF13927_full         -            5.5e-44  152.6   4.4   1.5e-19   72.8   0.5   3.0   1   1   2   3   3   3   3 -
g74398.t1            -          PF13927_full         -            6.5e-44  152.4   6.5   1.1e-18   70.0   0.2   3.2   1   1   2   3   3   3   3 -
g58842.t1            -          PF13927_full         -            7.7e-44  152.1  17.4   3.6e-17   65.0   2.0   3.7   2   1   2   4   4   3   3 -
g54952.t1            -          PF13927_full         -            9.5e-44  151.8  15.3   6.1e-22   80.6   0.4   3.7   1   1   2   3   3   3   3 -
g54953.t1            -          PF13927_full         -            9.5e-44  151.8  15.3   6.1e-22   80.6   0.4   3.7   1   1   2   3   3   3   3 -
g29474.t3            -          PF13927_full         -            9.5e-44  151.8   5.9   1.2e-17   66.6   0.0   3.1   2   1   1   3   3   3   3 -
g18292.t1            -          PF13927_full         -            9.6e-44  151.8  14.4   1.5e-17   66.2   2.0   3.6   2   1   2   4   4   3   3 -
g74397.t1            -          PF13927_full         -            1.3e-43  151.4   6.5   1.4e-18   69.6   0.2   3.3   1   1   2   3   3   3   3 -
g73663.t1            -          PF13927_full         -            1.5e-43  151.2  24.9   4.2e-18   68.1   0.7   7.1   2   2   3   6   6   5   3 -
g17867.t1            -          PF13927_full         -            1.8e-43  150.9   0.2     1e-21   79.8   0.0   2.1   1   1   1   2   2   2   2 -
g17868.t1            -          PF13927_full         -            1.8e-43  150.9   0.2     1e-21   79.8   0.0   2.1   1   1   1   2   2   2   2 -
g74910.t1            -          PF13927_full         -            2.2e-43  150.6  11.5   8.4e-17   63.8   2.9   3.3   1   1   2   3   3   3   3 -
g18288.t1            -          PF13927_full         -            2.6e-43  150.4  12.6   6.7e-17   64.1   4.2   3.3   1   1   2   3   3   3   3 -
g74599.t1            -          PF13927_full         -            3.3e-43  150.0   1.7   1.3e-20   76.3   0.0   4.3   2   2   1   4   4   4   3 -
g59990.t1            -          PF13927_full         -            4.8e-43  149.5   1.6   6.1e-23   83.9   0.0   2.0   1   1   1   2   2   2   2 -
g79888.t1            -          PF13927_full         -            6.8e-43  149.0   3.1   2.5e-20   75.3   1.5   2.2   1   1   1   2   2   2   2 -
g74790.t1            -          PF13927_full         -            8.6e-43  148.7   8.9   9.9e-20   73.4   1.2   3.1   1   1   2   3   3   3   3 -
g72941.t1            -          PF13927_full         -            1.3e-42  148.1  24.2   1.4e-14   56.5   0.9   4.6   1   1   3   4   4   4   4 -
g8964.t1             -          PF13927_full         -            2.4e-42  147.2  17.1   7.4e-20   73.8   0.8   3.0   1   1   2   3   3   3   3 -
g20817.t1            -          PF13927_full         -            2.8e-42  147.0  10.7   1.8e-19   72.5   2.5   3.4   1   1   2   3   3   3   3 -
g7098.t2             -          PF13927_full         -              4e-42  146.5   5.6   4.4e-18   68.0   0.8   3.0   1   1   2   3   3   3   3 -
g64172.t1            -          PF13927_full         -            4.2e-42  146.4   1.2     3e-21   78.3   0.1   2.3   1   1   1   2   2   2   2 -
g47588.t1            -          PF13927_full         -            5.8e-42  146.0  11.0   2.9e-28  101.3   2.0   2.0   1   1   1   2   2   2   2 -
g72941.t2            -          PF13927_full         -              7e-42  145.7  23.9   2.3e-14   55.9   1.0   4.6   1   1   3   4   4   4   4 -
g41440.t1            -          PF13927_full         -            8.7e-42  145.4  13.5   1.6e-10   43.3   0.1   5.5   2   2   3   5   5   5   5 -
g41440.t2            -          PF13927_full         -            1.1e-41  145.1  13.8   1.9e-10   43.0   0.1   5.5   2   2   3   5   5   5   5 -
g77341.t1            -          PF13927_full         -            1.3e-41  144.9   7.3   3.7e-20   74.8   0.8   2.3   1   1   1   2   2   2   2 -
g4386.t1             -          PF13927_full         -            1.4e-41  144.7   0.3   6.7e-18   67.4   0.0   3.3   1   1   2   3   3   3   2 -
g26346.t1            -          PF13927_full         -              2e-41  144.2  22.6   2.8e-14   55.6   0.3   4.7   1   1   3   4   4   4   3 -
g32886.t1            -          PF13927_full         -            2.1e-41  144.2   6.8   4.2e-21   77.8   0.3   3.2   1   1   2   3   3   3   3 -
g65096.t1            -          PF13927_full         -            2.3e-41  144.0   2.4   2.4e-22   81.9   0.1   2.1   1   1   1   2   2   2   2 -
g30729.t1            -          PF13927_full         -            2.4e-41  144.0   0.3   2.8e-18   68.7   0.0   3.3   1   1   2   3   3   3   2 -
g27377.t1            -          PF13927_full         -            3.1e-41  143.6  10.0   8.1e-17   63.9   0.0   3.5   2   1   2   4   4   3   3 -
g41668.t1            -          PF13927_full         -            4.5e-41  143.1   6.9   9.3e-23   83.3   0.8   2.2   2   0   0   2   2   2   2 -
g7823.t1             -          PF13927_full         -              5e-41  142.9   1.2   6.1e-20   74.0   0.1   2.8   1   1   1   2   2   2   2 -
g22075.t1            -          PF13927_full         -            5.3e-41  142.9   2.6   1.4e-17   66.3   0.3   3.1   2   1   1   3   3   3   3 -
g6609.t1             -          PF13927_full         -            7.8e-41  142.3   2.4   3.7e-20   74.8   0.4   2.2   1   1   1   2   2   2   2 -
g54709.t1            -          PF13927_full         -              9e-41  142.1   7.5   6.7e-22   80.4   2.4   2.0   1   1   1   2   2   2   2 -
g47315.t1            -          PF13927_full         -            9.6e-41  142.0  28.0   1.3e-17   66.4   4.9   5.4   2   1   3   5   5   5   4 -
g46201.t2            -          PF13927_full         -            9.8e-41  142.0   1.7   1.2e-21   79.6   0.1   2.2   1   1   1   2   2   2   2 -
g71793.t1            -          PF13927_full         -            1.9e-40  141.0  19.0   2.6e-19   72.0   2.5   4.7   2   1   2   4   4   3   2 -
g34504.t1            -          PF13927_full         -            2.1e-40  140.9   1.0   4.5e-23   84.3   0.4   2.2   1   1   1   2   2   2   2 -
g42757.t1            -          PF13927_full         -            2.7e-40  140.5   1.1   4.4e-13   51.7   0.0   4.1   2   1   2   4   4   4   3 -
g46063.t1            -          PF13927_full         -            2.9e-40  140.4   0.2   6.4e-11   44.6   0.0   4.2   1   1   3   4   4   4   4 -
g4352.t1             -          PF13927_full         -            3.2e-40  140.3   7.6   8.5e-20   73.6   0.4   2.6   2   1   1   3   3   2   2 -
g46787.t1            -          PF13927_full         -            3.6e-40  140.1   3.4   9.6e-20   73.4   1.2   2.0   1   1   1   2   2   2   2 -
g46782.t1            -          PF13927_full         -            3.8e-40  140.1   3.6     8e-21   76.9   1.6   2.3   1   1   1   2   2   2   2 -
g30531.t1            -          PF13927_full         -            3.9e-40  140.0  16.4   5.2e-17   64.5   0.5   3.5   1   1   3   4   4   3   3 -
g82113.t1            -          PF13927_full         -              4e-40  140.0   2.3     1e-20   76.6   0.0   2.1   1   1   1   2   2   2   2 -
g7613.t1             -          PF13927_full         -            4.6e-40  139.8  20.1   7.3e-22   80.3   6.5   3.0   2   1   1   3   3   2   2 -
g7614.t1             -          PF13927_full         -            4.6e-40  139.8  20.1   7.3e-22   80.3   6.5   3.0   2   1   1   3   3   2   2 -
g54432.t1            -          PF13927_full         -            7.2e-40  139.2  15.9   2.7e-21   78.5   7.4   2.5   1   1   1   2   2   2   2 -
g6673.t1             -          PF13927_full         -            7.7e-40  139.0   9.5   5.1e-20   74.3   1.4   2.1   1   1   1   2   2   2   2 -
g2082.t1             -          PF13927_full         -              1e-39  138.6   5.6   2.1e-20   75.5   0.1   2.0   1   1   1   2   2   2   2 -
g76843.t1            -          PF13927_full         -            1.1e-39  138.6  36.4   4.5e-17   64.7   4.4   5.7   2   1   4   6   6   5   3 -
g40704.t1            -          PF13927_full         -            1.1e-39  138.6   3.6   1.9e-20   75.7   0.0   2.6   2   1   1   3   3   2   2 -
g47959.t1            -          PF13927_full         -            1.1e-39  138.5  20.0   1.1e-16   63.5   0.7   6.3   2   1   3   5   5   4   3 -
g5789.t1             -          PF13927_full         -            1.3e-39  138.3  10.3   4.7e-21   77.7   1.4   2.7   2   1   1   3   3   2   2 -
g40705.t1            -          PF13927_full         -            1.3e-39  138.3   3.2   2.3e-20   75.5   0.0   2.6   2   1   1   3   3   2   2 -
g42663.t1            -          PF13927_full         -            1.4e-39  138.2  20.2   4.2e-13   51.7   1.4   3.1   1   1   2   3   3   3   3 -
g58700.t1            -          PF13927_full         -            1.6e-39  138.0  13.4   6.9e-20   73.9   1.6   3.3   1   1   2   3   3   3   3 -
g12312.t1            -          PF13927_full         -            1.7e-39  137.9   0.8     2e-22   82.1   0.2   2.0   1   1   1   2   2   2   2 -
g58699.t1            -          PF13927_full         -            2.6e-39  137.3  13.6   1.1e-19   73.2   1.7   3.3   1   1   2   3   3   3   3 -
g31136.t1            -          PF13927_full         -            3.6e-39  136.9   3.1   7.7e-23   83.5   0.9   4.1   3   1   2   5   5   3   2 -
g31135.t1            -          PF13927_full         -            3.7e-39  136.8   2.6   7.6e-23   83.5   0.6   3.5   3   1   1   4   4   2   2 -
g72157.t1            -          PF13927_full         -            4.9e-39  136.4   9.1   1.1e-20   76.5   0.1   3.0   1   1   2   3   3   3   3 -
g34504.t2            -          PF13927_full         -            9.9e-39  135.4   0.2   3.7e-23   84.6   0.3   2.2   1   1   1   2   2   2   2 -
g41512.t1            -          PF13927_full         -            1.7e-38  134.6   3.1   6.1e-15   57.7   0.0   3.1   1   1   2   3   3   3   3 -
g70303.t1            -          PF13927_full         -              2e-38  134.4   1.4   4.3e-20   74.6   0.3   2.0   1   1   1   2   2   2   2 -
g81075.t1            -          PF13927_full         -            2.1e-38  134.4  11.0   1.1e-29  105.9   3.7   2.0   1   1   1   2   2   2   2 -
g81076.t1            -          PF13927_full         -            2.1e-38  134.4  11.0   1.1e-29  105.9   3.7   2.0   1   1   1   2   2   2   2 -
g38355.t1            -          PF13927_full         -            2.2e-38  134.3   1.4   5.7e-18   67.6   0.1   2.0   1   1   1   2   2   2   2 -
g70303.t2            -          PF13927_full         -            2.3e-38  134.3   1.4   4.5e-20   74.5   0.3   2.1   1   1   1   2   2   2   2 -
g50149.t1            -          PF13927_full         -            2.4e-38  134.1   2.3   1.1e-19   73.2   0.2   2.1   1   1   1   2   2   2   2 -
g13162.t1            -          PF13927_full         -            4.1e-38  133.4   7.8   7.6e-19   70.5   1.0   2.3   1   1   1   2   2   2   2 -
g60768.t1            -          PF13927_full         -            4.5e-38  133.3   0.7   2.7e-11   45.8   0.1   3.2   1   1   2   3   3   3   3 -
g18642.t1            -          PF13927_full         -            6.2e-38  132.8   2.4   3.8e-14   55.2   0.0   3.1   1   1   2   3   3   3   3 -
g17873.t1            -          PF13927_full         -            1.2e-37  131.9   5.2   5.2e-20   74.3   0.1   2.4   1   1   1   2   2   2   2 -
g795.t1              -          PF13927_full         -            1.8e-37  131.3   6.6   5.8e-19   70.9   1.2   2.4   1   1   1   2   2   2   2 -
g7136.t1             -          PF13927_full         -              2e-37  131.2  11.9   3.9e-20   74.7   0.4   2.9   2   1   1   3   3   2   2 -
g17312.t1            -          PF13927_full         -            2.3e-37  131.0   0.1   3.7e-17   65.0   0.0   2.0   1   1   1   2   2   2   2 -
g51330.t1            -          PF13927_full         -            2.9e-37  130.6  18.6   4.4e-20   74.5   2.3   4.7   2   1   2   4   4   2   2 -
g82611.t1            -          PF13927_full         -            3.1e-37  130.5  10.5   6.1e-19   70.8   1.5   2.1   1   1   1   2   2   2   2 -
g70525.t1            -          PF13927_full         -            3.5e-37  130.4   1.7   2.3e-17   65.7   0.0   2.2   1   1   1   2   2   2   2 -
g56123.t1            -          PF13927_full         -            4.4e-37  130.0   7.4   5.2e-20   74.3   1.0   2.0   1   1   1   2   2   2   2 -
g19453.t1            -          PF13927_full         -              6e-37  129.6   0.7   9.5e-19   70.2   0.0   2.0   1   1   1   2   2   2   2 -
g5787.t1             -          PF13927_full         -              8e-37  129.2   7.8   2.8e-20   75.2   0.4   2.4   2   1   1   3   3   2   2 -
g47882.t1            -          PF13927_full         -            8.5e-37  129.1   4.9     4e-18   68.1   0.0   2.0   1   1   1   2   2   2   2 -
g47883.t1            -          PF13927_full         -            8.5e-37  129.1   4.9     4e-18   68.1   0.0   2.0   1   1   1   2   2   2   2 -
g58221.t1            -          PF13927_full         -              1e-36  128.9   7.6   1.2e-18   69.8   0.4   2.2   1   1   1   2   2   2   2 -
g75464.t1            -          PF13927_full         -            1.2e-36  128.7   6.3   1.1e-23   86.3   1.3   2.2   1   1   1   2   2   2   2 -
g19195.t1            -          PF13927_full         -            1.4e-36  128.4   8.3   2.1e-11   46.2   0.0   4.4   2   2   2   4   4   4   4 -
g1507.t1             -          PF13927_full         -            2.1e-36  127.8   0.5   2.8e-17   65.4   0.4   2.1   1   1   1   2   2   2   2 -
g58185.t1            -          PF13927_full         -            2.1e-36  127.8  23.2   7.6e-16   60.7   0.8   3.5   1   1   2   3   3   3   3 -
g15972.t1            -          PF13927_full         -            2.2e-36  127.8   9.5   2.6e-16   62.2   0.9   4.2   2   2   2   4   4   4   3 -
g44653.t1            -          PF13927_full         -            3.4e-36  127.2  15.2   5.1e-18   67.8   1.2   3.4   2   1   1   3   3   3   3 -
g78911.t1            -          PF13927_full         -            3.4e-36  127.2   0.4     3e-13   52.2   0.0   3.6   2   1   2   4   4   3   3 -
g27202.t1            -          PF13927_full         -            4.2e-36  126.8   5.9   8.8e-22   80.1   1.7   2.4   1   1   1   2   2   2   2 -
g27203.t1            -          PF13927_full         -            4.2e-36  126.8   5.9   8.8e-22   80.1   1.7   2.4   1   1   1   2   2   2   2 -
g16012.t1            -          PF13927_full         -            4.9e-36  126.6   1.2   1.8e-18   69.3   0.3   2.2   1   1   1   2   2   2   2 -
g61345.t1            -          PF13927_full         -            4.9e-36  126.6   1.2   1.2e-16   63.3   0.1   2.0   1   1   1   2   2   2   2 -
g7694.t1             -          PF13927_full         -            5.8e-36  126.4   4.4   2.1e-13   52.7   0.8   3.6   1   1   2   3   3   3   3 -
g58185.t2            -          PF13927_full         -            6.6e-36  126.2  23.5   6.9e-16   60.8   0.9   3.6   1   1   2   3   3   3   3 -
g14708.t1            -          PF13927_full         -            6.8e-36  126.2  16.0     1e-24   89.7   2.1   3.5   2   1   2   4   4   3   2 -
g47066.t1            -          PF13927_full         -            7.2e-36  126.1   3.1   4.4e-17   64.7   0.3   2.3   1   1   1   2   2   2   2 -
g47071.t1            -          PF13927_full         -            7.2e-36  126.1   3.1   4.4e-17   64.7   0.3   2.3   1   1   1   2   2   2   2 -
g67774.t1            -          PF13927_full         -            8.2e-36  125.9   3.4   8.6e-23   83.4   0.3   2.0   1   1   1   2   2   2   2 -
g73664.t1            -          PF13927_full         -            9.1e-36  125.7  28.6   6.7e-19   70.7   1.2   5.5   1   1   3   4   4   4   3 -
g29474.t1            -          PF13927_full         -            9.1e-36  125.7  14.0   1.1e-15   60.2   1.4   4.7   3   1   1   4   4   3   3 -
g54950.t1            -          PF13927_full         -            1.1e-35  125.5   9.9     2e-16   62.6   0.1   3.4   1   1   2   3   3   3   3 -
g26716.t1            -          PF13927_full         -            1.1e-35  125.4   0.1   1.2e-15   60.1   0.3   3.8   2   1   1   3   3   3   2 -
g40259.t1            -          PF13927_full         -            1.2e-35  125.3   0.5   3.4e-19   71.6   0.2   2.5   1   1   1   2   2   2   2 -
g53882.t1            -          PF13927_full         -            1.2e-35  125.3   1.0   2.5e-18   68.8   0.0   2.0   1   1   1   2   2   2   2 -
g73752.t1            -          PF13927_full         -            1.3e-35  125.3  17.8   1.8e-14   56.2   3.6   3.2   1   1   2   3   3   3   3 -
g22485.t1            -          PF13927_full         -            1.7e-35  124.9   1.0   5.7e-22   80.7   1.0   2.0   1   1   1   2   2   2   2 -
g38941.t1            -          PF13927_full         -            1.7e-35  124.9   7.7   8.6e-22   80.1   0.4   2.2   1   1   1   2   2   2   2 -
g59117.t1            -          PF13927_full         -            1.7e-35  124.9   7.7   8.6e-22   80.1   0.4   2.2   1   1   1   2   2   2   2 -
g59119.t1            -          PF13927_full         -            1.7e-35  124.9   7.7   8.6e-22   80.1   0.4   2.2   1   1   1   2   2   2   2 -
g65220.t1            -          PF13927_full         -            2.5e-35  124.3   0.1   1.7e-16   62.8   0.1   2.0   1   1   1   2   2   2   2 -
g36598.t1            -          PF13927_full         -            2.9e-35  124.1   0.3   2.5e-14   55.7   0.2   3.0   2   1   1   3   3   3   2 -
g73186.t1            -          PF13927_full         -            3.9e-35  123.7  32.7     1e-11   47.2   1.6   6.2   4   2   3   7   7   5   4 -
g79370.t1            -          PF13927_full         -            4.8e-35  123.4   0.7   3.6e-21   78.1   0.1   3.6   2   1   1   3   3   2   2 -
g72888.t1            -          PF13927_full         -            5.1e-35  123.3  20.9   8.9e-18   67.0   3.2   4.2   1   1   3   4   4   4   3 -
g25736.t1            -          PF13927_full         -              6e-35  123.1  29.2   3.6e-16   61.7   9.1   3.8   1   1   2   3   3   3   3 -
g7425.t1             -          PF13927_full         -              7e-35  122.9   2.3   3.4e-14   55.3   0.1   4.2   1   1   3   4   4   4   3 -
g70203.t1            -          PF13927_full         -            9.1e-35  122.5   1.1   3.1e-17   65.2   0.3   2.3   1   1   1   2   2   2   2 -
g54060.t1            -          PF13927_full         -              1e-34  122.3   0.1   4.7e-21   77.7   0.1   2.0   1   1   1   2   2   2   2 -
g38091.t1            -          PF13927_full         -            1.2e-34  122.1   7.7   2.7e-21   78.5   0.4   2.5   1   1   1   2   2   2   2 -
g54602.t1            -          PF13927_full         -            1.6e-34  121.7   5.8   4.1e-22   81.1   1.0   2.2   1   1   1   2   2   2   2 -
g38091.t2            -          PF13927_full         -            1.7e-34  121.6   9.5   2.7e-21   78.5   0.4   3.0   2   1   1   3   3   2   2 -
g70200.t1            -          PF13927_full         -            1.9e-34  121.4   1.2   3.4e-17   65.1   0.3   2.3   1   1   1   2   2   2   2 -
g47069.t1            -          PF13927_full         -            2.3e-34  121.2   3.8   3.2e-18   68.4   0.2   2.4   1   1   1   2   2   2   2 -
g47068.t1            -          PF13927_full         -            2.3e-34  121.2   3.8   3.2e-18   68.4   0.2   2.4   1   1   1   2   2   2   2 -
g57288.t1            -          PF13927_full         -            2.3e-34  121.1   0.1   5.7e-18   67.6   0.0   2.2   1   1   1   2   2   2   2 -
g36127.t1            -          PF13927_full         -              3e-34  120.8   0.9   8.3e-21   76.9   0.0   2.3   1   1   1   2   2   2   2 -
g28617.t1            -          PF13927_full         -            3.6e-34  120.5   4.6   2.4e-22   81.9   0.7   2.2   1   1   1   2   2   2   2 -
g23428.t1            -          PF13927_full         -            4.1e-34  120.4  14.5   1.1e-19   73.2   1.1   3.3   2   1   1   3   3   3   3 -
g77770.t2            -          PF13927_full         -            4.7e-34  120.2   7.3   1.8e-20   75.8   0.4   2.2   1   1   1   2   2   2   2 -
g26685.t1            -          PF13927_full         -            5.1e-34  120.0   8.3   7.6e-19   70.5   0.2   4.0   1   1   2   3   3   3   2 -
g77770.t1            -          PF13927_full         -            6.5e-34  119.7   7.5   1.8e-20   75.8   0.2   2.2   1   1   1   2   2   2   2 -
g38942.t1            -          PF13927_full         -            8.1e-34  119.4   7.2   4.7e-21   77.7   0.6   2.2   1   1   1   2   2   2   2 -
g81441.t1            -          PF13927_full         -            1.4e-33  118.6   0.4   1.3e-18   69.7   0.4   2.0   1   1   1   2   2   2   2 -
