#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g12384.t1            -          PF13516_full         -            2.7e-93  308.0 110.4   1.3e-06   30.5   0.1  16.1   1   1  15  16  16  16  16 -
g80166.t2            -          PF13516_full         -            0.00085   21.4  10.8       0.8   11.9   0.4   3.5   3   1   1   4   4   3   1 -
g50949.t1            -          PF13516_full         -            0.00093   21.3   0.4     0.075   15.2   0.0   3.2   3   1   1   4   4   2   1 -
g52722.t2            -          PF13516_full         -            0.00093   21.3  14.4      0.89   11.7   0.2   4.8   5   1   1   6   6   3   1 -
g541.t1              -          PF13516_full         -             0.0013   20.9   2.8       3.4    9.9   0.0   4.1   2   1   3   5   5   3   0 -
g68418.t1            -          PF13516_full         -             0.0013   20.8  18.4      0.13   14.4   0.1   7.0   5   3   3   8   8   5   1 -
g76496.t1            -          PF13516_full         -             0.0013   20.8   1.7       1.1   11.4   0.3   2.7   1   1   1   2   2   2   1 -
g70279.t1            -          PF13516_full         -             0.0013   20.8   9.4      0.44   12.7   1.1   3.5   2   1   1   3   3   3   1 -
g30402.t1            -          PF13516_full         -             0.0016   20.5   2.4    0.0034   19.5   0.2   2.6   2   1   1   3   3   1   1 -
g30804.t1            -          PF13516_full         -             0.0018   20.4   3.5    0.0042   19.2   0.2   3.2   2   1   2   4   4   1   1 -
g29997.t1            -          PF13516_full         -             0.0023   20.0  14.4       5.4    9.2   0.2   5.9   4   1   2   6   6   5   0 -
g30814.t1            -          PF13516_full         -             0.0024   20.0   2.9     0.006   18.7   0.2   3.1   3   1   1   4   4   1   1 -
g3604.t1             -          PF13516_full         -             0.0034   19.5   6.1       1.2   11.4   0.2   3.7   2   1   2   4   4   2   1 -
g25194.t1            -          PF13516_full         -              0.004   19.3  23.4        18    7.5   0.3   7.7   4   3   4   8   8   6   0 -
g25196.t1            -          PF13516_full         -              0.004   19.3  23.4        18    7.5   0.3   7.7   4   3   4   8   8   6   0 -
g25202.t1            -          PF13516_full         -              0.004   19.3  23.4        18    7.5   0.3   7.7   4   3   4   8   8   6   0 -
g64929.t1            -          PF13516_full         -             0.0043   19.2   8.0      0.76   12.0   0.7   3.6   4   0   0   4   4   3   1 -
g82117.t2            -          PF13516_full         -             0.0061   18.7   0.1     0.063   15.4   0.0   2.4   2   1   1   3   3   1   1 -
g50949.t2            -          PF13516_full         -             0.0061   18.7   0.1     0.063   15.4   0.0   2.4   2   1   1   3   3   1   1 -
g58199.t1            -          PF13516_full         -             0.0062   18.6  25.5         5    9.3   4.4   6.7   4   3   2   7   7   5   0 -
g52238.t1            -          PF13516_full         -             0.0063   18.6  16.8      0.88   11.8   0.9   4.4   3   1   1   4   4   4   1 -
g71670.t1            -          PF13516_full         -             0.0066   18.6  16.2        16    7.7   0.1   6.1   4   2   2   6   6   6   0 -
g75566.t1            -          PF13516_full         -             0.0072   18.4  34.5        31    6.8   0.2  10.4   9   3   3  12  12   8   0 -
g29952.t1            -          PF13516_full         -             0.0074   18.4   4.1     0.014   17.5   0.1   3.1   2   1   1   3   3   1   1 -
g71669.t1            -          PF13516_full         -             0.0078   18.3  18.8        16    7.7   0.1   6.2   4   2   2   6   6   6   0 -
g60695.t2            -          PF13516_full         -             0.0083   18.2  28.0       4.5    9.5   0.1   6.8   7   0   0   7   7   5   0 -
g60162.t1            -          PF13516_full         -             0.0087   18.2   9.9         3   10.1   3.8   3.9   1   1   3   4   4   3   0 -
g64931.t1            -          PF13516_full         -             0.0087   18.2  16.7      0.97   11.6   0.7   4.6   4   1   1   5   5   4   1 -
g45233.t1            -          PF13516_full         -             0.0088   18.2  14.8       5.3    9.3   1.2   4.5   4   1   0   4   4   4   0 -
g60759.t1            -          PF13516_full         -              0.009   18.1   0.4      0.58   12.3   0.3   2.5   2   0   0   2   2   2   1 -
g539.t1              -          PF13516_full         -             0.0091   18.1  21.8         1   11.6   2.8   4.7   1   1   4   5   5   5   1 -
g542.t1              -          PF13516_full         -             0.0091   18.1  21.8         1   11.6   2.8   4.7   1   1   4   5   5   5   1 -
g60695.t1            -          PF13516_full         -             0.0096   18.0  28.0       4.6    9.5   0.1   6.8   7   0   0   7   7   5   0 -
g77896.t1            -          PF13516_full         -              0.011   17.9  25.3      0.35   13.0   0.8   5.2   3   2   2   5   5   5   0 -
g52233.t1            -          PF13516_full         -              0.011   17.8  15.7       1.3   11.2   0.9   5.0   5   0   0   5   5   4   0 -
g51474.t1            -          PF13516_full         -              0.012   17.8  16.1        18    7.5   0.1   6.0   4   2   2   6   6   6   0 -
g77896.t2            -          PF13516_full         -              0.012   17.7  25.1      0.37   13.0   0.8   5.2   3   2   2   5   5   5   0 -
g24752.t1            -          PF13516_full         -              0.012   17.7  27.9       9.9    8.4   0.2   7.0   2   1   5   7   7   7   0 -
g52722.t1            -          PF13516_full         -              0.012   17.7  19.1      0.97   11.6   0.2   5.4   6   1   1   7   7   3   0 -
g35791.t1            -          PF13516_full         -              0.013   17.6  58.5        15    7.8   0.3  11.5   6   3   7  13  13   9   0 -
g54763.t1            -          PF13516_full         -              0.016   17.4  12.8        18    7.6   0.1   4.1   2   1   1   3   3   3   0 -
g84337.t1            -          PF13516_full         -              0.016   17.3   0.2       1.1   11.5   0.0   3.7   4   0   0   4   4   1   0 -
g54949.t1            -          PF13516_full         -              0.016   17.3   0.3     0.053   15.7   0.3   1.9   1   0   0   1   1   1   0 -
g8381.t1             -          PF13516_full         -              0.016   17.3  23.6       9.6    8.4   0.1   5.6   1   1   5   6   6   5   0 -
g6348.t1             -          PF13516_full         -              0.018   17.2   0.9       4.9    9.4   0.1   2.7   2   0   0   2   2   2   0 -
g1946.t1             -          PF13516_full         -              0.018   17.1  25.2       1.4   11.1   0.3   7.2   6   1   1   7   7   6   0 -
g63109.t1            -          PF13516_full         -              0.019   17.1   0.5     0.019   17.1   0.5   1.7   2   0   0   2   2   1   0 -
g29313.t1            -          PF13516_full         -              0.021   17.0  15.5      0.71   12.1   0.1   5.2   5   2   2   7   7   5   0 -
g75607.t1            -          PF13516_full         -              0.021   17.0  15.5      0.71   12.1   0.1   5.2   5   2   2   7   7   5   0 -
g23853.t1            -          PF13516_full         -              0.023   16.8  11.6   1.3e+02    4.8   0.1   6.9   6   1   1   7   7   5   0 -
g77179.t1            -          PF13516_full         -              0.027   16.6  21.3       6.6    8.9   0.8   6.2   3   2   3   6   6   4   0 -
g52233.t2            -          PF13516_full         -              0.027   16.6  17.2       1.3   11.3   0.9   5.0   4   1   1   5   5   4   0 -
g34190.t1            -          PF13516_full         -              0.028   16.6  21.3       6.6    8.9   0.8   6.2   3   2   3   6   6   4   0 -
g34189.t1            -          PF13516_full         -              0.028   16.6  21.2       6.6    9.0   0.8   6.2   3   2   3   6   6   4   0 -
g58834.t1            -          PF13516_full         -              0.029   16.5   2.4      0.67   12.1   0.7   3.3   2   1   1   3   3   3   0 -
g58837.t1            -          PF13516_full         -              0.029   16.5   2.4      0.67   12.1   0.7   3.3   2   1   1   3   3   3   0 -
g58880.t2            -          PF13516_full         -              0.031   16.4   6.8       2.9   10.1   0.0   4.1   3   1   1   4   4   4   0 -
g13391.t1            -          PF13516_full         -              0.033   16.3  80.5       9.1    8.5   0.9  16.1  14   1   4  18  18  13   0 -
g39630.t1            -          PF13516_full         -              0.033   16.3   0.6      0.15   14.2   0.0   2.3   2   0   0   2   2   1   0 -
g58138.t1            -          PF13516_full         -              0.035   16.2   0.1       1.9   10.7   0.1   4.0   3   1   1   4   4   3   0 -
g72586.t2            -          PF13516_full         -              0.049   15.8  14.1      0.48   12.6   0.3   3.8   4   0   0   4   4   2   0 -
g76737.t2            -          PF13516_full         -              0.049   15.8  14.1      0.48   12.6   0.3   3.8   4   0   0   4   4   2   0 -
g81633.t1            -          PF13516_full         -              0.053   15.7   9.1        12    8.1   0.4   4.3   2   2   2   4   4   4   0 -
g56043.t1            -          PF13516_full         -               0.06   15.5   0.4        41    6.4   0.1   3.2   2   0   0   2   2   2   0 -
g55795.t1            -          PF13516_full         -              0.063   15.4   4.3        98    5.2   0.1   5.7   4   1   0   4   4   3   0 -
g27167.t1            -          PF13516_full         -              0.065   15.4  29.2       5.5    9.2   0.1   6.8   7   0   0   7   7   5   0 -
g49447.t1            -          PF13516_full         -              0.068   15.3   1.2      0.14   14.3   0.2   2.2   2   0   0   2   2   1   0 -
g56042.t1            -          PF13516_full         -              0.071   15.3   3.0        12    8.1   0.1   2.6   3   0   0   3   3   2   0 -
g46614.t1            -          PF13516_full         -              0.076   15.2  12.4      0.62   12.2   0.3   3.6   3   1   1   4   4   3   0 -
g80500.t1            -          PF13516_full         -              0.076   15.2  12.4      0.62   12.2   0.3   3.6   3   1   1   4   4   3   0 -
g54763.t2            -          PF13516_full         -               0.08   15.1  13.5        29    6.9   0.0   4.1   2   1   0   3   3   2   0 -
g61229.t1            -          PF13516_full         -              0.088   15.0  24.1        28    7.0   0.1   6.7   5   1   2   7   7   6   0 -
g84746.t1            -          PF13516_full         -              0.094   14.9   0.6      0.33   13.1   0.0   2.2   2   0   0   2   2   1   0 -
g62867.t1            -          PF13516_full         -              0.095   14.9   3.2      0.98   11.6   0.6   3.0   2   1   1   3   3   2   0 -
g31187.t1            -          PF13516_full         -              0.096   14.8   1.6       3.4    9.9   0.2   2.4   2   0   0   2   2   2   0 -
g65457.t1            -          PF13516_full         -                0.1   14.7  66.0      0.24   13.5   0.5   9.4   9   1   1  10  10   8   0 -
g78648.t1            -          PF13516_full         -               0.11   14.7  19.8       2.3   10.5   0.5   6.2   6   1   1   7   7   4   0 -
g46615.t1            -          PF13516_full         -               0.11   14.7  10.8         1   11.5   0.3   3.6   2   1   1   3   3   3   0 -
g5822.t1             -          PF13516_full         -               0.11   14.6   2.8       1.2   11.3   1.2   3.0   2   1   1   3   3   2   0 -
g55795.t2            -          PF13516_full         -               0.11   14.6   4.2        97    5.2   0.1   5.7   4   1   0   4   4   2   0 -
g45501.t1            -          PF13516_full         -               0.12   14.6   0.6      0.12   14.6   0.6   5.9   2   1   4   6   6   4   0 -
g30808.t1            -          PF13516_full         -               0.13   14.4   9.6        68    5.7   0.0   5.1   4   1   1   5   5   5   0 -
g30807.t1            -          PF13516_full         -               0.13   14.4   8.7        94    5.3   0.0   5.1   4   1   1   5   5   5   0 -
g61229.t2            -          PF13516_full         -               0.14   14.4  24.3        30    6.9   0.1   6.8   5   1   2   7   7   6   0 -
g27753.t1            -          PF13516_full         -               0.15   14.3  23.6       7.4    8.8   0.0   6.7   4   2   3   7   7   5   0 -
g70177.t1            -          PF13516_full         -               0.15   14.2  20.2      0.49   12.6   1.5   6.0   4   1   3   7   7   4   0 -
g50286.t1            -          PF13516_full         -               0.15   14.2  50.5        16    7.7   2.2  10.0   8   2   2  10  10   8   0 -
g83807.t1            -          PF13516_full         -               0.15   14.2  58.9      0.17   14.0   0.3   9.7   6   3   4  11  11   8   0 -
g47059.t1            -          PF13516_full         -               0.15   14.2  26.8       8.7    8.6   4.4   6.4   4   3   2   7   7   5   0 -
g58880.t1            -          PF13516_full         -               0.16   14.2   9.4       3.5    9.8   0.0   4.5   3   2   1   4   4   3   0 -
g75842.t1            -          PF13516_full         -               0.16   14.1   9.4       9.1    8.5   0.1   3.6   4   0   0   4   4   3   0 -
g54674.t1            -          PF13516_full         -               0.17   14.1   0.4      0.17   14.1   0.4   3.6   4   1   0   4   4   2   0 -
g78834.t1            -          PF13516_full         -               0.17   14.1   0.4      0.17   14.1   0.4   3.6   4   1   0   4   4   2   0 -
g34197.t1            -          PF13516_full         -               0.17   14.0  11.3       1.6   10.9   0.2   4.4   3   2   3   6   6   3   0 -
g45502.t1            -          PF13516_full         -               0.18   13.9   0.2      0.18   13.9   0.2   9.4   9   2   2  11  11   6   0 -
g46616.t1            -          PF13516_full         -               0.19   13.9  10.8       1.2   11.3   0.3   3.6   2   1   1   3   3   3   0 -
g38245.t1            -          PF13516_full         -                0.2   13.8   0.0       7.8    8.7   0.0   2.4   1   1   1   2   2   2   0 -
g81633.t2            -          PF13516_full         -                0.2   13.8   8.2        10    8.3   0.6   3.5   2   1   1   3   3   3   0 -
g45818.t1            -          PF13516_full         -               0.21   13.8  18.0       3.4    9.9   0.8   5.1   3   2   2   5   5   3   0 -
g56399.t1            -          PF13516_full         -               0.23   13.7   0.4      0.52   12.5   0.4   1.6   1   0   0   1   1   1   0 -
g51762.t1            -          PF13516_full         -               0.23   13.6   0.4      0.23   13.6   0.4   3.4   4   1   0   4   4   2   0 -
g60396.t1            -          PF13516_full         -               0.24   13.6  24.9        12    8.1   3.5   6.2   5   1   2   7   7   6   0 -
g79756.t1            -          PF13516_full         -               0.24   13.6  24.9        12    8.1   3.5   6.2   5   1   2   7   7   6   0 -
g66801.t1            -          PF13516_full         -               0.24   13.5   0.1      0.24   13.5   0.1  10.0  11   0   0  11  11   7   0 -
g30490.t1            -          PF13516_full         -               0.25   13.5  11.4       1.7   10.8   0.2   4.4   2   1   2   4   4   3   0 -
g37577.t1            -          PF13516_full         -               0.26   13.5   2.9   1.2e+02    4.9   0.0   3.3   2   1   1   3   3   3   0 -
g65666.t1            -          PF13516_full         -               0.27   13.4   4.2       1.3   11.2   0.0   4.1   5   0   0   5   5   1   0 -
g46823.t1            -          PF13516_full         -               0.31   13.2   0.0      0.92   11.7   0.0   1.8   1   0   0   1   1   1   0 -
g3010.t1             -          PF13516_full         -               0.31   13.2  26.2        14    7.9   0.1   6.8   7   0   0   7   7   5   0 -
g28428.t1            -          PF13516_full         -               0.33   13.1  20.8        19    7.5   0.1   7.1   8   0   0   8   8   5   0 -
g28429.t1            -          PF13516_full         -               0.33   13.1  20.8        19    7.5   0.1   7.1   8   0   0   8   8   5   0 -
g81722.t1            -          PF13516_full         -               0.37   13.0   9.2       5.6    9.2   0.5   3.1   2   1   1   3   3   3   0 -
g7444.t1             -          PF13516_full         -               0.38   12.9   0.1      0.38   12.9   0.1   2.5   3   0   0   3   3   1   0 -
g18522.t1            -          PF13516_full         -                0.4   12.9  17.1       4.2    9.6   0.4   5.0   5   1   1   6   6   3   0 -
g27254.t1            -          PF13516_full         -               0.43   12.8   0.9        12    8.1   0.0   3.0   3   0   0   3   3   2   0 -
g52723.t1            -          PF13516_full         -               0.46   12.7   1.3       1.6   11.0   0.4   2.2   2   0   0   2   2   1   0 -
g47974.t1            -          PF13516_full         -               0.46   12.7  19.0       9.2    8.5   0.3   5.8   6   1   1   7   7   4   0 -
g28907.t1            -          PF13516_full         -               0.48   12.6  20.1        25    7.1   1.5   5.5   4   1   1   5   5   5   0 -
g84335.t1            -          PF13516_full         -               0.53   12.5   6.1        28    6.9   0.3   3.7   4   0   0   4   4   2   0 -
g38482.t1            -          PF13516_full         -               0.57   12.4   2.2         1   11.6   0.1   2.4   1   1   1   2   2   1   0 -
g61595.t2            -          PF13516_full         -                0.6   12.3   0.3       3.9    9.7   0.1   2.4   1   1   1   2   2   1   0 -
g27751.t1            -          PF13516_full         -               0.63   12.2  14.6        45    6.3   0.4   5.5   3   1   2   5   5   5   0 -
g42902.t1            -          PF13516_full         -               0.67   12.1  17.5       5.2    9.3   0.4   5.0   4   2   2   6   6   3   0 -
g14549.t1            -          PF13516_full         -                0.7   12.1  29.1        11    8.2   0.2   8.5   8   0   0   8   8   6   0 -
g26110.t1            -          PF13516_full         -               0.73   12.0   8.0        11    8.2   1.8   3.0   1   1   2   3   3   3   0 -
g13783.t1            -          PF13516_full         -               0.73   12.0  11.4        31    6.8   0.2   4.8   3   2   2   5   5   4   0 -
g72585.t1            -          PF13516_full         -               0.73   12.0   0.3      0.73   12.0   0.3   3.8   5   0   0   5   5   2   0 -
g76737.t1            -          PF13516_full         -               0.73   12.0   0.3      0.73   12.0   0.3   3.8   5   0   0   5   5   2   0 -
g64840.t1            -          PF13516_full         -               0.74   12.0   0.2      0.74   12.0   0.2   2.9   4   0   0   4   4   1   0 -
g58042.t1            -          PF13516_full         -               0.74   12.0   0.0       2.7   10.2   0.0   1.9   2   0   0   2   2   1   0 -
g72586.t1            -          PF13516_full         -               0.74   12.0   0.3      0.74   12.0   0.3   3.8   5   0   0   5   5   2   0 -
g29659.t1            -          PF13516_full         -                0.9   11.7   5.5        14    7.9   0.1   3.2   3   1   1   4   4   2   0 -
g43750.t1            -          PF13516_full         -                  1   11.5  10.1         1   11.5   0.1   3.6   4   0   0   4   4   2   0 -
g23888.t1            -          PF13516_full         -                1.1   11.5   1.2       6.8    8.9   0.0   2.9   3   0   0   3   3   1   0 -
g73059.t1            -          PF13516_full         -                1.2   11.4  14.6       8.5    8.6   0.3   4.7   6   0   0   6   6   3   0 -
g48675.t1            -          PF13516_full         -                1.2   11.3  19.6   1.7e+02    4.4   0.1   7.6   5   1   3   8   8   6   0 -
g66844.t1            -          PF13516_full         -                1.2   11.3   4.7        13    8.0   0.0   3.3   3   0   0   3   3   1   0 -
g52844.t1            -          PF13516_full         -                1.3   11.3  18.8        14    7.9   1.5   4.2   1   1   3   4   4   4   0 -
g7269.t1             -          PF13516_full         -                1.3   11.3   0.1       1.3   11.3   0.1   4.2   4   1   1   5   5   2   0 -
g45631.t2            -          PF13516_full         -                1.3   11.3   3.8        59    5.9   0.8   3.0   2   0   0   2   2   2   0 -
g53225.t1            -          PF13516_full         -                1.6   10.9  27.2       8.7    8.6   0.4   7.2   7   1   1   8   8   5   0 -
g10287.t1            -          PF13516_full         -                  2   10.6   0.2         2   10.6   0.2   3.8   4   0   0   4   4   3   0 -
g10381.t1            -          PF13516_full         -                2.3   10.4   2.0   1.8e+02    4.3   0.1   3.0   2   2   1   3   3   2   0 -
g8129.t1             -          PF13516_full         -                2.4   10.4  12.3       2.6   10.3   0.1   4.3   4   1   0   4   4   3   0 -
g6579.t1             -          PF13516_full         -                2.4   10.4  30.7       9.2    8.5   0.2   8.1   8   1   1   9   9   5   0 -
g46194.t1            -          PF13516_full         -                2.4   10.3   8.3        73    5.6   0.1   3.6   2   1   1   3   3   3   0 -
g76800.t1            -          PF13516_full         -                2.9   10.1   9.4        85    5.4   0.1   4.4   5   0   0   5   5   3   0 -
g81314.t1            -          PF13516_full         -                  3   10.1  10.1       5.1    9.3   0.5   4.2   3   1   1   4   4   3   0 -
g12150.t1            -          PF13516_full         -                3.1   10.0   9.6       8.1    8.7   0.0   4.2   4   0   0   4   4   2   0 -
g66843.t1            -          PF13516_full         -                5.9    9.1   5.4        21    7.3   0.0   3.4   3   0   0   3   3   1   0 -
g55005.t1            -          PF13516_full         -                  6    9.1   8.9        99    5.2   0.1   4.2   5   0   0   5   5   3   0 -
g9480.t1             -          PF13516_full         -                6.9    8.9  23.8        47    6.2   0.0   6.5   5   2   2   7   7   4   0 -
g13189.t1            -          PF13516_full         -                  7    8.9   7.8       1.8   10.7   1.5   2.9   2   0   0   2   2   1   0 -
g43289.t1            -          PF13516_full         -                7.4    8.8  84.1       8.3    8.6   0.7  16.2  17   2   2  19  19  14   0 -
g80241.t1            -          PF13516_full         -                7.4    8.8  84.1       8.3    8.6   0.7  16.2  17   2   2  19  19  14   0 -
g53834.t1            -          PF13516_full         -                9.2    8.5  18.0        65    5.8   0.4   5.6   6   0   0   6   6   4   0 -
g36184.t1            -          PF13516_full         -                9.2    8.5  27.8        78    5.5   0.5   6.8   5   1   2   7   7   5   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13516_full_profile.hmm
# Target file:     ../input/braker_aa_files/p_sinensis_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/p_sinensis_soft_mask_braker_PF13516_full_profile_hmmer_braker3_results.txt ../output/PF13516_full_profile.hmm ../input/braker_aa_files/p_sinensis_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:43:59 2024
# [ok]
