#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g16948.t1            -          PF13519_full         -                  0 1621.6  93.0   5.5e-11   44.3   0.1  61.0  60   2   2  62  62  59  56 -
g7824.t1             -          PF13519_full         -           1.5e-280  927.1 139.3   5.1e-15   57.5   0.3  33.2  32   1   1  33  33  33  33 -
g10088.t2            -          PF13519_full         -            0.00029   22.3   0.0   0.00051   21.5   0.0   1.3   1   0   0   1   1   1   1 -
g15062.t1            -          PF13519_full         -            0.00029   22.3   0.6    0.0012   20.3   0.0   1.9   2   0   0   2   2   1   1 -
g10088.t1            -          PF13519_full         -            0.00029   22.3   0.0   0.00052   21.5   0.0   1.3   1   0   0   1   1   1   1 -
g5686.t1             -          PF13519_full         -            0.00032   22.1   0.0   0.00033   22.1   0.0   1.0   1   0   0   1   1   1   1 -
g8338.t1             -          PF13519_full         -            0.00042   21.8   0.0    0.0015   20.0   0.0   1.7   1   1   1   2   2   2   1 -
g25073.t1            -          PF13519_full         -            0.00042   21.8   0.0   0.00072   21.0   0.0   1.3   1   0   0   1   1   1   1 -
g23374.t1            -          PF13519_full         -            0.00043   21.7   0.1    0.0013   20.2   0.0   1.7   2   0   0   2   2   1   1 -
g7942.t1             -          PF13519_full         -            0.00044   21.7   0.0   0.00087   20.7   0.0   1.4   1   0   0   1   1   1   1 -
g8420.t2             -          PF13519_full         -             0.0005   21.5   0.0   0.00071   21.0   0.0   1.1   1   0   0   1   1   1   1 -
g42206.t1            -          PF13519_full         -            0.00052   21.5   0.0   0.00087   20.7   0.0   1.2   1   0   0   1   1   1   1 -
g42206.t2            -          PF13519_full         -            0.00052   21.5   0.0   0.00087   20.7   0.0   1.2   1   0   0   1   1   1   1 -
g11600.t1            -          PF13519_full         -            0.00075   20.9   0.0    0.0012   20.3   0.0   1.2   1   0   0   1   1   1   1 -
g444.t1              -          PF13519_full         -              0.002   19.6   0.0    0.0027   19.1   0.0   1.2   1   0   0   1   1   1   1 -
g18068.t1            -          PF13519_full         -             0.0032   18.9   0.0    0.0057   18.1   0.0   1.4   1   0   0   1   1   1   1 -
g4185.t1             -          PF13519_full         -             0.0036   18.7   0.0    0.0065   17.9   0.0   1.4   1   0   0   1   1   1   1 -
g11601.t1            -          PF13519_full         -             0.0046   18.4   0.0    0.0073   17.7   0.0   1.2   1   0   0   1   1   1   1 -
g11602.t1            -          PF13519_full         -             0.0046   18.4   0.0    0.0073   17.7   0.0   1.2   1   0   0   1   1   1   1 -
g25969.t1            -          PF13519_full         -             0.0056   18.1   0.1    0.0075   17.7   0.1   1.2   1   0   0   1   1   1   1 -
g25589.t1            -          PF13519_full         -             0.0086   17.5   0.0     0.019   16.4   0.0   1.5   1   0   0   1   1   1   1 -
g13740.t1            -          PF13519_full         -              0.013   16.9   0.2     0.033   15.5   0.2   1.6   1   0   0   1   1   1   0 -
g15059.t1            -          PF13519_full         -              0.019   16.3   0.2     0.019   16.3   0.2   2.0   1   1   1   2   2   1   0 -
g9851.t1             -          PF13519_full         -              0.023   16.1   0.0     0.042   15.2   0.0   1.4   1   0   0   1   1   1   0 -
g44902.t2            -          PF13519_full         -              0.024   16.0   0.0     0.047   15.1   0.0   1.5   1   0   0   1   1   1   0 -
g44902.t1            -          PF13519_full         -              0.025   15.9   0.0     0.049   15.0   0.0   1.5   1   0   0   1   1   1   0 -
g26333.t1            -          PF13519_full         -              0.026   15.9   0.0     0.048   15.0   0.0   1.3   1   0   0   1   1   1   0 -
g19929.t1            -          PF13519_full         -               0.03   15.7   0.0     0.036   15.4   0.0   1.1   1   0   0   1   1   1   0 -
g32406.t2            -          PF13519_full         -              0.039   15.3   0.0     0.048   15.0   0.0   1.1   1   0   0   1   1   1   0 -
g1140.t1             -          PF13519_full         -              0.048   15.0   0.0      0.22   12.8   0.0   2.0   3   0   0   3   3   1   0 -
g48079.t1            -          PF13519_full         -              0.056   14.8   0.0     0.072   14.4   0.0   1.2   1   0   0   1   1   1   0 -
g49004.t1            -          PF13519_full         -              0.076   14.4   0.0      0.11   13.9   0.0   1.2   1   0   0   1   1   1   0 -
g5677.t1             -          PF13519_full         -              0.099   14.0   0.0      0.15   13.4   0.0   1.2   1   0   0   1   1   1   0 -
g32406.t1            -          PF13519_full         -               0.13   13.6   0.0      0.19   13.1   0.0   1.2   1   0   0   1   1   1   0 -
g13741.t1            -          PF13519_full         -               0.14   13.5   1.0      0.25   12.7   0.1   1.8   2   0   0   2   2   1   0 -
g22926.t1            -          PF13519_full         -               0.24   12.7   0.0      0.27   12.6   0.0   1.1   1   0   0   1   1   1   0 -
g32382.t1            -          PF13519_full         -               0.41   12.0   0.0      0.78   11.1   0.0   1.4   1   0   0   1   1   1   0 -
g23241.t1            -          PF13519_full         -               0.56   11.5   0.0      0.88   10.9   0.0   1.3   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13519_full_profile.hmm
# Target file:     ../input/braker_aa_files/g_aspera_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/g_aspera_soft_mask_braker_PF13519_full_profile_hmmer_braker3_results.txt ../output/PF13519_full_profile.hmm ../input/braker_aa_files/g_aspera_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:44:14 2024
# [ok]
